,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Revenue,24.4,24.4,37.39,37.39,29.17,23.8,27.42,30.13,25.2,28.6,22.66,25.75,28.44,26.89,30.27,26.79,24.33,22.57,28.37,27.94,Upgrade
1,Revenue Growth (YoY),-16.36%,2.52%,36.34%,24.09%,15.78%,-16.78%,21.01%,16.98%,-11.38%,6.38%,-25.14%,-3.88%,16.85%,19.12%,6.71%,-4.09%,-22.42%,-29.47%,-26.99%,0.48%,Upgrade
2,Cost of Revenue,13.47,13.47,18.68,18.68,15.59,12.57,16.99,16.89,15.42,15.24,17.96,14.45,17.65,15.99,30.85,13.8,12.84,12.53,16.92,16.74,Upgrade
3,Gross Profit,10.93,10.93,18.71,18.71,13.59,11.23,10.43,13.24,9.78,13.36,4.7,11.3,10.78,10.9,-0.58,13,11.49,10.04,11.44,11.2,Upgrade
4,"Selling, General & Admin",6.1,6.1,7.29,7.29,6.01,5.92,7.16,6.15,5.68,5.07,7.73,4.43,4.51,5.02,5.67,4.04,3.95,3.84,9.35,4.2,Upgrade
5,Other Operating Expenses,0.16,0.16,-0.51,-0.51,0.42,0.02,1.69,-0.86,-0.8,1.68,0.14,0.84,0.75,0.26,3.71,1.66,-0,-0.07,-10.42,5.72,Upgrade
6,Operating Expenses,6.26,6.26,6.78,6.78,6.43,5.95,8.85,5.29,4.87,6.75,7.87,5.27,5.25,5.28,9.39,5.7,3.95,3.76,-1.07,9.92,Upgrade
7,Operating Income,4.67,4.67,11.93,11.93,7.16,5.28,1.58,7.95,4.9,6.62,-3.17,6.03,5.53,5.62,-9.97,7.3,7.55,6.28,12.51,1.28,Upgrade
8,Interest Expense,-,-,-0.02,-0.02,-0,-0,-0.01,-,-,-,-,-,-,-,-0.02,-0,-0.01,-0.01,-0.03,-2.18,Upgrade
9,Interest & Investment Income,0.45,0.45,0.49,0.49,0.86,-,0.46,-,-,-,0,-,0,-,0,-,0,-,0.04,-,Upgrade
10,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.15,0.19,-0.43,-0.26,-0.46,-0.53,Upgrade
11,Currency Exchange Gain (Loss),0.14,0.14,0.01,0.01,-0.39,-,-0.69,-,-0.3,-,-0.23,-,-0.4,-,0.7,-,0.38,-,-0.61,-,Upgrade
12,EBT Excluding Unusual Items,5.26,5.26,12.41,12.41,7.63,5.28,1.34,7.95,4.61,6.62,-3.4,6.03,5.13,5.62,-9.43,7.49,7.49,6.01,11.45,-1.44,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13.71,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-11.79,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-0,-,-,-,-0.01,-,-,-,-,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,1.48,-,1.34,-,-,-,-,-,3.96,-,-,-,-,-,Upgrade
17,Pretax Income,5.26,5.26,12.41,12.41,7.63,5.28,2.82,7.95,5.94,6.62,-3.41,6.03,5.13,5.62,8.23,7.49,7.49,6.01,-0.34,-1.44,Upgrade
18,Income Tax Expense,0.67,0.67,2.05,2.05,1.45,0.61,0.21,0.99,1.73,0.78,-0.81,1.14,1.28,1.07,-2.18,1.58,2.07,0.99,0.94,0.97,Upgrade
19,Earnings From Continuing Operations,4.6,4.6,10.36,10.36,6.18,4.67,2.61,6.96,4.21,5.83,-2.59,4.89,3.85,4.55,10.4,5.92,5.41,5.02,-1.28,-2.41,Upgrade
20,Minority Interest in Earnings,-0.06,-0.06,-0.07,-0.07,-0.07,-0.13,-0.11,-0.3,0.01,0.09,-0.12,-0.02,-0.06,-0.06,-0.07,-0.07,-0.04,-0.03,-0.01,0.02,Upgrade
21,Net Income,4.53,4.53,10.29,10.29,6.11,4.54,2.51,6.66,4.22,5.92,-2.72,4.87,3.79,4.49,10.34,5.85,5.37,4.99,-1.29,-2.39,Upgrade
