,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Market Capitalization,137,132,166,156,117,117,125,91,88,72,110,134,122,194,216,211,127,132,91,70,77,Upgrade
1,Market Cap Growth,12.70%,12.70%,32.69%,71.05%,32.07%,63.76%,13.54%,-32.14%,-27.84%,-63.21%,-49.11%,-36.36%,-3.77%,47.27%,136.84%,201.37%,65.63%,44.74%,-19.15%,-43.85%,-52.24%,Upgrade
2,Enterprise Value,56,71,104,84,45,45,53,33,30,16,54,97,85,140,161,171,87,99,58,251,257,Upgrade
3,Last Close Price,0.28,0.27,0.31,0.29,0.22,0.21,0.21,0.15,0.15,0.11,0.15,0.19,0.17,0.27,0.29,0.29,0.17,0.17,0.12,0.09,0.10,Upgrade
4,PE Ratio,4.61,4.45,5.30,5.00,4.98,5.91,6.96,4.72,6.27,5.82,9.26,-,5.21,7.95,8.29,7.96,8.53,19.76,25.32,-,-,Upgrade
5,PS Ratio,1.11,1.07,1.29,1.22,0.99,1.06,1.17,0.82,0.83,0.70,1.04,1.30,1.10,1.73,1.99,2.03,1.25,1.28,0.83,0.59,0.59,Upgrade
6,PB Ratio,0.97,0.93,1.16,1.09,0.82,0.93,1.00,0.73,0.74,0.60,0.91,1.12,-,1.65,1.89,1.85,-,1.23,0.92,0.70,-,Upgrade
7,P/TBV Ratio,1.02,1.02,1.28,1.21,0.90,1.05,1.13,0.83,0.85,0.68,1.06,1.30,-,1.84,1.92,1.88,-,1.25,0.93,0.72,-,Upgrade
8,P/FCF Ratio,6.55,6.32,25.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.23,5.23,15.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.46,0.57,0.81,0.66,0.38,0.41,0.49,0.30,0.28,0.15,0.51,0.93,0.76,1.24,1.49,1.65,0.85,0.96,0.53,2.09,1.98,Upgrade
11,EV/EBITDA Ratio,1.41,1.79,2.47,1.99,1.39,1.59,2.04,1.23,1.39,0.81,2.83,-,8.23,12.07,12.03,-,2.38,3.24,1.94,7.50,11.10,Upgrade
12,EV/EBIT Ratio,1.70,2.13,2.92,2.33,1.74,2.04,2.67,1.56,1.84,1.08,3.60,-,11.74,16.48,15.37,-,2.59,3.58,2.16,8.20,12.56,Upgrade
13,EV/FCF Ratio,2.70,3.38,16.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-,-,-,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,0.01,0.02,0.02,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,0.00,0.00,0.00,0.01,0.01,-,-,-,-,-,-,-,-,-,0.02,0.06,0.03,-,Upgrade
16,Asset Turnover,0.61,0.62,0.95,0.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,8.59,8.15,10.24,19.10,12.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,6.92,6.92,6.92,7.87,7.87,4.22,-,5.24,-,3.18,-,3.14,-,3.60,-,6.80,-,4.55,-,3.76,-,Upgrade
19,Current Ratio,7.75,7.75,7.75,8.50,8.50,4.75,-,5.67,-,3.82,-,3.68,-,4.33,-,7.86,-,6.61,-,5.49,-,Upgrade
20,Return on Equity (ROE),12.90%,12.90%,29.10%,30.88%,19.70%,14.94%,8.53%,23.21%,14.01%,19.39%,-,-,13.26%,15.88%,-,-,20.91%,20.19%,-,-,Upgrade,
21,Return on Assets (ROA),7.33%,7.37%,18.93%,19.31%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),8.20%,8.20%,20.92%,22.20%,14.24%,10.55%,3.22%,16.56%,10.20%,13.74%,-,-,11.91%,12.27%,-,-,18.01%,15.53%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),23.30%,23.30%,25.05%,25.47%,18.21%,17.40%,-,16.73%,-,11.86%,-,-,-,7.13%,-,-,-,25.41%,-,30.65%,-,Upgrade
24,Earnings Yield,21.67%,22.46%,18.86%,20.02%,20.10%,16.92%,14.36%,21.17%,15.95%,17.19%,10.80%,7.76%,19.19%,12.58%,12.06%,12.57%,11.73%,5.06%,3.95%,6.06%,1.69%,Upgrade
25,FCF Yield,15.26%,15.82%,3.86%,-5.19%,-3.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Dividend Yield,10.53%,11.29%,11.20%,10.19%,18.17%,14.14%,-,19.77%,-,26.72%,-,10.69%,-,-,-,10.46%,15.83%,-,-,7.02%,-,Upgrade
27,Payout Ratio,48.57%,-,-,69.96%,69.96%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
28,Total Shareholder Return,10.53%,11.29%,11.20%,10.19%,18.17%,14.14%,-,19.77%,-,26.72%,-,10.69%,-,-,-,10.46%,15.83%,-,-,7.02%,-,Upgrade
