,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,2194,3190,3015,3477,2585,2750,2295,2625,1315,1308
1,Short-Term Investments,-,19.57,-,21.29,-,16.99,-,6.43,-,104.68
2,Trading Asset Securities,108.55,108.55,158.3,177.76,6.01,204.4,20.01,-,-,-
3,Cash & Short-Term Investments,2303,3318,3174,3676,2591,2972,2315,2631,1315,1413
4,Cash Growth,-27.44%,-9.74%,22.47%,23.71%,11.94%,12.94%,76.05%,86.20%,74.68%,-6.79%
5,Accounts Receivable,552.64,457.55,801.78,684.14,808.94,606.03,619.06,20,12.77,9.8
6,Other Receivables,-,8.81,-,36.31,-,69.49,-,34.99,-,47.72
7,Receivables,552.64,914.45,801.78,1159,808.94,712.97,619.06,61.07,12.77,57.52
8,Inventory,8.82,8.96,9.86,10,11.46,11.59,12.2,2.69,1.59,1.41
9,Prepaid Expenses,-,4.44,-,3.85,-,3.2,-,2.46,-,3.31
10,Other Current Assets,803.43,66.85,582.12,66.22,307.36,249.1,670.55,29.12,150.38,19.51
11,Total Current Assets,3668,4313,4567,4915,3719,3948,3617,2726,1480,1495
12,"Property, Plant & Equipment",4234,4159,4005,4048,3953,3921,3543,3311,3029,3063
13,Long-Term Investments,12,7.94,12.53,16.24,95.59,98.08,104.45,524.65,380.31,58.07
14,Goodwill,2272,2272,2338,2338,2336,2336,2090,1783,1760,1685
15,Other Intangible Assets,527.77,564.49,556.66,598.86,640.75,684.01,606.11,197.58,7.28,206
16,Long-Term Deferred Tax Assets,36.31,24.02,14.36,13.55,11.62,10.61,6.79,-,-,-
17,Other Long-Term Assets,28.81,26.88,31.45,26.41,21.58,22.61,26.46,107.39,172.71,130.54
18,Total Assets,10779,11367,11525,11957,11196,11438,10454,9110,7301,7078
19,Accounts Payable,539.1,652.21,868.46,944.22,864.37,807.14,775.5,2.55,-,-
20,Accrued Expenses,135.46,173.43,195.02,197.63,179.23,229.82,197.14,170.06,130.78,124.27
21,Short-Term Debt,396.6,166.14,186.34,105.79,164.82,126.83,608.3,460.85,381.33,117.14
22,Current Portion of Long-Term Debt,826.04,866.43,376.66,350.33,165.44,75.31,71.83,84.01,92.56,95.27
23,Current Portion of Leases,211.6,116.05,164.23,141.93,161.82,93.59,39.33,38.7,103.6,108.66
24,Current Income Taxes Payable,96.67,151.21,42.97,21.91,24.89,28.09,16.79,22.15,15.71,15.65
25,Current Unearned Revenue,273.71,964.21,523.68,1145,669.87,1290,203.59,659.43,69.54,609.75
26,Other Current Liabilities,709.06,685.56,1778,1602,683.47,667.26,1195,586.85,642.18,411.7
27,Total Current Liabilities,3188,3775,4135,4509,2914,3318,3107,2025,1436,1482
28,Long-Term Debt,749.29,881.37,1468,1621,1483,1574,1201,1283,237.68,310.58
29,Long-Term Leases,227.83,108.09,155.87,138.41,232.34,108.82,31.48,34.85,5.94,19.55
30,Long-Term Unearned Revenue,224.61,234.19,232.48,242.4,248.51,260.47,249.09,262.48,271.96,273.39
31,Long-Term Deferred Tax Liabilities,120.22,162.37,135.43,144.26,137.64,148.18,76.42,16.95,5,5
32,Other Long-Term Liabilities,249.48,254.17,258.4,264.12,1256,1238,1270,1327,1129,1116
33,Total Liabilities,4760,5415,6385,6919,6271,6649,5935,4948,3085,3207
34,Common Stock,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.32,0.31
35,Additional Paid-In Capital,1075,1112,1112,1271,1271,1453,1453,1491,1600,1381
36,Retained Earnings,3814,3709,3858,3566,3415,3076,2883,2499,2494,2369
37,Comprehensive Income & Other,261.73,268.9,-57.28,-20.72,27.64,62.81,51.11,45.58,8.05,6.88
