,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,17550,18836,19981,15868,14675,17996,21036,20744,24907,25222,19227,24325,36841,41354,44996,34649,33529,27436,28096,27448,23382,Upgrade
1,Market Cap Growth,4.67%,4.67%,-5.02%,-23.51%,-41.08%,-28.65%,9.41%,-14.72%,-32.39%,-39.01%,-57.27%,-29.80%,9.88%,50.73%,60.15%,26.23%,43.40%,79.49%,101.52%,136.93%,78.42%,Upgrade
2,Enterprise Value,14806,15909,17019,13127,12022,15202,18197,18076,22198,22812,17422,22168,34690,39127,42865,32460,31549,25105,26073,25870,21932,Upgrade
3,Last Close Price,15.15,16.26,17.24,13.57,12.30,15.08,17.63,17.38,20.55,20.78,15.84,19.91,29.81,33.46,36.41,28.04,26.91,22.02,22.55,22.03,18.60,Upgrade
4,PE Ratio,17.09,18.27,18.61,14.70,13.85,17.05,17.78,17.99,23.14,25.50,22.60,28.99,41.37,43.28,47.43,36.83,38.14,33.59,37.37,39.10,39.13,Upgrade
5,Forward PE,15.23,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,23.03,Upgrade
6,PS Ratio,1.47,1.57,1.63,1.33,1.27,1.57,1.83,1.80,2.16,2.39,1.90,2.52,4.06,4.62,5.31,4.24,4.12,3.48,3.69,3.59,3.23,Upgrade
7,PB Ratio,2.60,2.79,3.03,2.50,2.27,2.89,3.49,3.60,4.32,4.57,3.71,4.87,7.07,8.17,9.25,7.44,7.28,6.25,6.68,6.86,5.96,Upgrade
8,P/TBV Ratio,2.94,2.94,3.20,2.65,2.39,3.06,3.71,3.83,4.62,4.90,4.01,5.28,7.64,8.81,10.03,8.05,7.89,6.81,7.32,7.54,6.57,Upgrade
