,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Operating Revenue,2666,2879,3213,3198,2940,2582,2832,3086,2955,2594,2855,2101,2511,2139,2294,1967,2041,1830,2280,1701,Upgrade
1,Other Revenue,65.35,-17.2,17.2,-,33.92,-36.53,36.53,-,39.1,-29.09,29.09,-,32.44,-16.88,16.88,-,28.09,-10.87,10.87,-,Upgrade
2,Revenue,2732,2862,3231,3198,2974,2546,2869,3086,2994,2565,2884,2101,2543,2122,2310,1967,2069,1819,2291,1701,Upgrade
3,Revenue Growth (YoY),-8.15%,12.41%,12.61%,3.65%,-0.67%,-0.76%,-0.53%,46.83%,17.72%,20.88%,24.84%,6.85%,22.93%,16.67%,0.85%,15.63%,15.24%,-2.52%,22.24%,1.53%,Upgrade
4,Cost of Revenue,2186,2129,2481,2429,2398,1817,2184,2223,2380,1966,2195,1535,2014,1588,1603,1374,1529,1304,1657,1210,Upgrade
5,Gross Profit,545.41,732.24,749.84,768.94,576.56,728.41,685.21,862.69,614.29,599.18,689.68,566.36,529.96,534.14,707.09,592.77,539.59,514.88,633.65,491.16,Upgrade
6,"Selling, General & Admin",356.92,249.3,239.07,275.88,337.12,275.93,240.31,271.6,246.26,249.2,248.17,241.69,221.75,227.42,201.53,255.74,271.52,234.12,213.88,238.04,Upgrade
7,Research & Development,174.27,152.43,161.83,152.94,141.11,131.96,149.55,202.24,127.91,122.64,140.08,142.28,124.72,116.03,107.55,97.92,77.88,86.05,100.47,85.66,Upgrade
8,Other Operating Expenses,60.56,-50.15,17.1,-14.76,28.87,-25.22,7.65,12,79.49,-10.25,-37.73,0.26,78.11,-32.6,-16.47,4.02,83.82,-35.81,-7.71,-1.47,Upgrade
9,Operating Expenses,605.51,331.01,410.51,437.65,511.46,377.04,381.22,505.34,455.94,353.75,369.71,383.32,423,319.96,299.26,362.33,429.12,278.1,322.64,325.83,Upgrade
10,Operating Income,-60.1,401.24,339.33,331.29,65.1,351.37,303.99,357.36,158.35,245.43,319.97,183.05,106.96,214.18,407.82,230.43,110.47,236.78,311,165.33,Upgrade
11,Interest Expense,-9.55,-,-20.46,-8.42,-16.25,-2.73,-16.23,-8.55,-38.27,-,-25.25,-4.96,-25.09,-,-14.52,-1.86,-1.04,-4.45,-7.13,-3.4,Upgrade
12,Interest & Investment Income,30.44,29.23,27.74,10.98,45.94,34.91,22.69,9.92,27.08,25.18,9.99,22.84,56.58,62.32,20.75,31.8,47.95,26.67,9.38,2.9,Upgrade
13,Currency Exchange Gain (Loss),58.38,-38.42,38.42,-,38.13,-62.99,62.99,-,93.42,-53.38,53.38,-,-23.09,7.67,-7.67,-,-73.61,-10.79,10.79,-,Upgrade
14,Other Non Operating Income (Expenses),27.24,-25.98,-0.11,1.07,-47.7,43.96,15.81,-20.42,-103.12,97.32,15.42,-15,26.27,-29.03,1.29,-2.11,32.96,-33.37,-8.15,6.24,Upgrade
15,EBT Excluding Unusual Items,46.41,366.06,384.93,334.91,85.22,364.52,389.25,338.3,137.46,314.55,373.52,185.92,141.62,255.13,407.67,258.27,116.74,214.84,315.89,171.07,Upgrade
16,Gain (Loss) on Sale of Investments,-10.46,3.59,1.59,-4.85,5.55,-12.98,-11.03,-3.24,21.46,-56.57,-43.45,-4.04,-2.13,-4.73,-18.85,2.1,27.48,7.05,12.05,0.86,Upgrade
17,Gain (Loss) on Sale of Assets,-0.66,0.37,0.29,0.28,1.3,0.02,0.01,-,0.97,0.22,-,0.17,-1.45,1.31,0.42,-,0.04,0.13,0.4,7.94,Upgrade
18,Asset Writedown,55.66,-62.81,28.8,-30.04,44.94,-57.75,38.11,-40.5,-0.31,-1.7,-2.5,-0.16,-6.18,0.53,-1.29,-1.01,-11.9,5.57,-6.88,3.01,Upgrade
19,Other Unusual Items,92.5,-25.88,23.41,-0.81,62.93,3.53,-3.53,-,86.52,0.01,-0.01,-,82.67,-,-,-,96.85,-,-,-,Upgrade
20,Pretax Income,183.45,281.34,439.01,299.49,199.95,297.34,412.79,294.56,246.1,256.51,327.56,181.89,214.53,252.25,387.94,259.36,229.21,227.6,321.46,182.88,Upgrade
21,Income Tax Expense,21.99,36.6,58.08,55.78,-4.04,47.07,51.06,55.26,-85.98,36.41,42.67,29.8,21.12,43.52,51.69,42.2,42.6,26.96,46.73,28.15,Upgrade
22,Earnings From Continuing Operations,161.46,244.74,380.93,243.71,203.99,250.27,361.74,239.31,332.08,220.11,284.89,152.09,193.42,208.73,336.25,217.16,186.61,200.65,274.74,154.73,Upgrade
23,Minority Interest in Earnings,0.01,0.07,0.2,0,0,0.01,0.02,0,-0.18,0.19,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Net Income,161.47,244.81,381.13,243.72,204,250.28,361.76,239.31,331.9,220.29,284.89,152.09,193.42,208.73,336.25,217.16,186.61,200.65,274.74,154.73,Upgrade
25,Net Income to Common,161.47,244.81,381.13,243.72,204,250.28,361.76,239.31,331.9,220.29,284.89,152.09,193.42,208.73,336.25,217.16,186.61,200.65,274.74,154.73,Upgrade
26,Net Income Growth,-20.85%,-2.19%,5.35%,1.84%,-38.54%,13.61%,26.98%,57.35%,71.60%,5.54%,-15.27%,-29.96%,3.65%,4.03%,22.39%,40.34%,53.23%,33.08%,61.35%,39.95%,Upgrade
27,Shares Outstanding (Basic),1159,1159,1166,1169,1170,1169,1170,1169,1171,1170,1177,1178,1179,1179,1179,1178,1179,1178,1179,1178,Upgrade
28,Shares Outstanding (Diluted),1159,1159,1166,1169,1170,1169,1170,1169,1171,1170,1177,1178,1179,1179,1179,1178,1179,1178,1179,1178,Upgrade
29,Shares Change (YoY),-0.94%,-0.89%,-0.28%,0.03%,-0.16%,-0.07%,-0.62%,-0.77%,-0.61%,-0.74%,-0.14%,-0.02%,-0.02%,0.03%,-0.00%,-0.02%,0.08%,-0.06%,0.03%,-0.02%,Upgrade
30,EPS (Basic),0.14,0.21,0.33,0.21,0.17,0.21,0.31,0.20,0.28,0.19,0.24,0.13,0.16,0.18,0.29,0.18,0.16,0.17,0.23,0.13,Upgrade
31,EPS (Diluted),0.14,0.21,0.33,0.21,0.17,0.21,0.31,0.20,0.28,0.19,0.24,0.13,0.16,0.18,0.29,0.18,0.16,0.17,0.23,0.13,Upgrade
32,EPS Growth,-20.10%,-1.30%,5.65%,1.81%,-38.44%,13.69%,27.77%,58.56%,72.64%,6.33%,-15.15%,-29.95%,3.66%,4.00%,22.39%,40.37%,53.11%,33.15%,61.30%,39.98%,Upgrade
33,Free Cash Flow,-46.88,39.58,670.68,84.63,-30.6,-88.76,488.73,31.53,352.45,509.98,4.61,-50.04,-138.06,43.27,-15.33,19.94,-82.93,258.62,479.73,86.99,Upgrade
34,Free Cash Flow Per Share,-0.04,0.03,0.57,0.07,-0.03,-0.08,0.42,0.03,0.30,0.44,0.00,-0.04,-0.12,0.04,-0.01,0.02,-0.07,0.22,0.41,0.07,Upgrade
35,Dividend Per Share,0.356,-,-,-,0.317,-,-,-,0.297,-,-,-,0.285,-,-,-,0.243,-,-,-,Upgrade
36,Dividend Growth,12.34%,-,-,-,6.70%,-,-,-,4.21%,-,-,-,17.28%,-,-,-,47.27%,-,-,-,Upgrade
37,Gross Margin,19.97%,25.59%,23.21%,24.04%,19.39%,28.61%,23.88%,27.96%,20.52%,23.36%,23.91%,26.95%,20.84%,25.17%,30.60%,30.14%,26.08%,28.31%,27.66%,28.88%,Upgrade
38,Operating Margin,-2.20%,14.02%,10.50%,10.36%,2.19%,13.80%,10.60%,11.58%,5.29%,9.57%,11.09%,8.71%,4.21%,10.09%,17.65%,11.72%,5.34%,13.02%,13.58%,9.72%,Upgrade
39,Profit Margin,5.91%,8.56%,11.80%,7.62%,6.86%,9.83%,12.61%,7.76%,11.08%,8.59%,9.88%,7.24%,7.60%,9.84%,14.55%,11.04%,9.02%,11.03%,11.99%,9.10%,Upgrade
40,Free Cash Flow Margin,-1.72%,1.38%,20.76%,2.65%,-1.03%,-3.49%,17.04%,1.02%,11.77%,19.88%,0.16%,-2.38%,-5.43%,2.04%,-0.66%,1.01%,-4.01%,14.22%,20.94%,5.11%,Upgrade
41,EBITDA,84.36,539.46,477.83,469.52,203.36,448.73,440.96,454.71,255.71,335.09,416.03,272.71,196.62,300.19,494.63,316.45,196.48,325.17,397.5,253.72,Upgrade
42,EBITDA Margin,3.09%,18.85%,14.79%,14.68%,6.84%,17.63%,15.37%,14.74%,8.54%,13.06%,14.42%,12.98%,7.73%,14.15%,21.41%,16.09%,9.50%,17.88%,17.35%,14.92%,Upgrade
43,D&A For EBITDA,144.46,138.23,138.49,138.23,138.26,97.36,136.97,97.36,97.36,89.66,96.05,89.66,89.66,86.01,86.81,86.01,86.01,88.39,86.5,88.39,Upgrade
44,EBIT,-60.1,401.24,339.33,331.29,65.1,351.37,303.99,357.36,158.35,245.43,319.97,183.05,106.96,214.18,407.82,230.43,110.47,236.78,311,165.33,Upgrade
45,EBIT Margin,-2.20%,14.02%,10.50%,10.36%,2.19%,13.80%,10.60%,11.58%,5.29%,9.57%,11.09%,8.71%,4.21%,10.09%,17.65%,11.72%,5.34%,13.02%,13.58%,9.72%,Upgrade
46,Effective Tax Rate,11.99%,13.01%,13.23%,18.62%,-,15.83%,12.37%,18.76%,-,14.19%,13.03%,16.38%,9.84%,17.25%,13.32%,16.27%,18.58%,11.84%,14.54%,15.39%,Upgrade
47,Revenue as Reported,2732,2862,3231,3198,2974,2546,2869,3086,2994,2565,2884,2101,2543,2122,2310,1967,2069,1819,2291,1701,Upgrade
