,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Oct '19 Oct 1, 2019",+18 Quarters
0,Market Capitalization,4210,2821,2729,3330,3973,5210,5822,6940,6753,6470,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-45.85%,-45.85%,-53.13%,-52.01%,-41.18%,-19.47%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3366,1959,1784,2345,2987,4103,4489,5617,5430,6050,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,27.01,18.10,17.25,21.05,25.11,32.93,36.80,43.87,42.69,40.89,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,50.44,71.13,-,29.72,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,Forward PE,-,30.17,28.75,28.45,24.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PS Ratio,21.50,14.52,10.01,8.77,10.97,6.87,7.63,11.39,6.62,8.57,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,PB Ratio,2.29,1.54,1.33,1.58,1.85,2.22,-,3.00,2.86,2.95,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/TBV Ratio,1.56,1.56,1.34,1.60,1.88,2.24,-,3.02,2.87,2.95,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/FCF Ratio,-,-,-,-,-13.07,-,-,-,54.31,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,-,-33.53,-,-,-16.16,-,-,-,49.45,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,17.32,10.08,6.54,6.17,8.25,5.41,5.88,9.22,5.33,8.01,-,-,-,-,-,-,-,-,-,-,-,Upgrade
