,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+5 Quarters
0,Market Capitalization,336,676,719,2503,8116,8488,15726,6105,5820,4935,3870,3870,4065,1470,1305,1155,1800,1920,1905,2040,1500,Upgrade
1,Market Cap Growth,-95.48%,-92.03%,-95.43%,-59.01%,39.46%,72.00%,306.34%,57.75%,43.17%,235.71%,196.55%,235.06%,125.83%,-23.44%,-31.50%,-43.38%,20.00%,48.84%,-,-,-,Upgrade
2,PE Ratio,2.77,2.66,2.78,11.75,17.03,18.54,38.60,15.02,62.00,50.24,39.96,36.45,34.89,21.83,66.16,-20.17,-,-,-,-,-,Upgrade
3,PS Ratio,0.52,0.94,1.05,3.98,14.43,18.26,47.46,25.67,30.66,24.10,18.61,19.12,20.40,11.91,25.97,36.46,124.30,39.35,22.42,21.67,13.78,Upgrade
4,PB Ratio,0.13,0.21,0.23,0.82,2.73,2.70,5.35,-,3.76,3.02,2.48,2.52,2.72,1.00,0.92,0.85,1.43,1.53,1.44,1.57,1.04,Upgrade
5,P/FCF Ratio,0.60,0.75,0.79,4.88,18.35,26.57,-,13.36,9.44,6.05,3.97,3.56,3.36,2.01,4.85,5.97,-,-,1.54,1.52,0.98,Upgrade
6,P/OCF Ratio,0.86,0.64,0.67,3.75,18.06,26.19,-,13.30,9.41,6.03,3.96,3.55,3.35,2.01,4.85,5.97,-,-,1.54,1.52,0.98,Upgrade
7,Debt / Equity Ratio,0.07,0.05,0.05,0.08,0.10,0.10,0.18,-,0.44,0.44,0.70,0.70,0.94,0.94,1.39,1.39,1.79,1.79,1.42,1.42,1.85,Upgrade
8,Debt / FCF Ratio,0.36,0.19,0.18,0.45,0.66,0.97,-,-,1.10,0.88,1.13,1.00,1.16,1.90,7.33,9.78,-,-,1.53,1.38,1.74,Upgrade
9,Quick Ratio,2.54,2.25,2.25,2.39,3.12,3.12,2.12,-,5.40,5.40,6.30,6.30,2.85,2.85,2.54,2.54,3.64,3.64,15.22,15.22,4.47,Upgrade
10,Current Ratio,2.65,2.35,2.35,2.39,3.12,3.12,2.17,-,5.47,5.47,6.49,6.49,2.91,2.91,2.57,2.57,3.68,3.68,15.35,15.35,4.55,Upgrade
11,Asset Turnover,0.16,-,0.17,0.17,0.16,-,-,0.08,0.07,0.07,0.06,0.07,0.06,0.05,0.05,-,-,0.03,0.03,0.01,Upgrade,
12,Return on Equity (ROE),8.87%,-,11.12%,11.20%,11.51%,-,-,6.96%,7.09%,5.36%,5.43%,7.21%,7.34%,8.72%,8.90%,-6.20%,-6.10%,-13.77%,-13.32%,-0.51%,Upgrade,
13,Return on Assets (ROA),6.34%,-,8.26%,8.63%,7.95%,-,-,4.33%,4.03%,2.80%,2.68%,3.36%,3.10%,3.35%,3.18%,-2.06%,-2.17%,-5.28%,-4.74%,-0.17%,Upgrade,
14,Earnings Yield,36.10%,37.54%,36.03%,8.51%,5.87%,5.39%,2.59%,6.66%,1.61%,1.99%,2.50%,2.74%,2.87%,4.58%,1.51%,-4.96%,-7.13%,-5.75%,-4.97%,-1.79%,1.38%,Upgrade
15,Earnings Yield,36.10%,37.54%,36.03%,8.51%,5.87%,5.39%,2.59%,6.66%,1.61%,1.99%,2.50%,2.74%,2.87%,4.58%,1.51%,-4.96%,-7.13%,-5.75%,-4.97%,-1.79%,1.38%,Upgrade
16,FCF Yield,167.52%,132.75%,126.68%,20.51%,5.45%,3.76%,1.08%,7.48%,10.59%,16.53%,25.21%,28.13%,29.80%,49.79%,20.60%,16.76%,6.88%,34.69%,64.84%,65.75%,101.70%,Upgrade
17,Buyback Yield / Dilution,-12.02%,-,-9.97%,-12.73%,-12.73%,-12.73%,-2.51%,-,-,-,-,-,-,-,0.11%,0.11%,-15.35%,-15.35%,-49.42%,-49.42%,-29.39%,Upgrade
18,Total Shareholder Return,-12.02%,-,-9.97%,-12.73%,-12.73%,-12.73%,-2.51%,-,-,-,-,-,-,-,0.11%,0.11%,-15.35%,-15.35%,-49.42%,-49.42%,-29.39%,Upgrade
