,Fiscal Quarter,Q2 2025,Q1 2025,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+5 Quarters
0,Cash & Equivalents,632.65,632.65,249.72,242.45,242.45,225.83,-,169.2,169.2,241.82,241.82,211.06,211.06,208.33,208.33,356.74,356.74,288.25,288.25,639.2,Upgrade
1,Long-Term Investments,179.54,179.54,181.51,180.28,180.28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,127.46,127.46,95.07,39,39,83,-,15,15,48,48,48,48,50.46,50.46,-,-,-,-,-,Upgrade
3,Loans & Lease Receivables,1494,1494,1643,1442,1442,2143,-,1817,1817,2020,2020,2240,2240,2704,2704,2940,2940,2687,2687,3045,Upgrade
4,Other Receivables,6.36,6.36,281.33,270.32,270.32,240.27,-,-,-,-37.13,-37.13,-,-,-,-,-,-,-,-,-,Upgrade
5,"Property, Plant & Equipment",1431,1431,1389,1264,1264,1285,-,0.19,0.19,1.22,1.22,1.55,1.55,2.17,2.17,5.06,5.06,6.88,6.88,4.03,Upgrade
6,Other Intangible Assets,31.94,31.94,41.5,43.9,43.9,48.64,-,1.27,1.27,1.44,1.44,1.62,1.62,1.79,1.79,1.97,1.97,2.15,2.15,2.31,Upgrade
7,Other Current Assets,91.2,91.2,-,-,-,55.54,-,28.52,28.52,66.26,66.26,55.77,55.77,27.28,27.28,32.39,32.39,24.24,24.24,60.09,Upgrade
8,Long-Term Deferred Tax Assets,72.91,72.91,76.19,79.16,79.16,91.45,-,95.64,95.64,94.96,94.96,108.5,108.5,112.08,112.08,117.2,117.2,72.36,72.36,35.4,Upgrade
9,Other Long-Term Assets,2.09,2.09,0.5,0.5,0.5,0.47,-,-,-,-,-,-,-,3.5,3.5,3.5,3.5,3.5,3.5,4.7,Upgrade
10,Total Assets,4075,4075,3963,3564,3564,4175,-,2126,2126,2437,2437,2666,2666,3110,3110,3457,3457,3084,3084,3791,Upgrade
11,Accounts Payable,417.6,417.6,273.57,1.04,1.04,4.24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Accrued Expenses,-,-,-,-,-,54.67,-,-,-,0.5,0.5,-,-,0.6,0.6,-,-,0.95,0.95,-,Upgrade
13,Short-Term Debt,-,-,-,-,-,100,-,110.83,110.83,100,100,180.86,180.86,168,168,-,-,-,-,-,Upgrade
14,Current Portion of Long-Term Debt,53.31,53.31,176.08,220.46,220.46,308.48,-,109.78,109.78,169.92,169.92,616.11,616.11,930.15,930.15,809.86,809.86,114.92,114.92,775.02,Upgrade
15,Current Portion of Leases,8.06,8.06,4.76,5.14,5.14,4.87,-,-,-,0.68,0.68,1.53,1.53,1.56,1.56,3.54,3.54,3.67,3.67,3.85,Upgrade
16,Long-Term Debt,60.33,60.33,-,12.2,12.2,20.85,-,357.93,357.93,625.96,625.96,372.09,372.09,558.88,558.88,1241,1241,1563,1563,1556,Upgrade
17,Long-Term Leases,28.41,28.41,33.19,33.19,33.19,33,-,-,-,-,-,-,-,0.69,0.69,1.68,1.68,3.24,3.24,-,Upgrade
18,Long-Term Unearned Revenue,3.48,3.48,7.22,7.78,7.78,23.23,-,8.2,8.2,14.4,14.4,20.13,20.13,14.87,14.87,13.02,13.02,8.56,8.56,11.08,Upgrade
