,Fiscal Quarter,Q2 2025,Q1 2025,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,Q2 2019,+5 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019","Jun '19 Jun 30, 2019",+5 Quarters
0,Interest and Dividend Income,-,-,143.2,-,-,-203.18,70,66.59,66.59,55.13,55.13,60.79,60.79,60.04,60.04,63.98,63.98,59.24,59.24,71.2,Upgrade
1,Total Interest Expense,6.94,6.94,5.03,16.52,16.52,34.9,-8.4,25.24,25.24,20.79,20.79,24.1,24.1,28.82,28.82,35.59,35.59,39.13,39.13,54.22,Upgrade
2,Net Interest Income,-6.94,-6.94,138.17,-16.52,-16.52,-238.08,78.4,41.35,41.35,34.34,34.34,36.69,36.69,31.22,31.22,28.39,28.39,20.11,20.11,16.98,Upgrade
3,Other Revenue,167.33,167.33,-,149.1,149.1,368.8,-,-,-,-1.52,-1.52,1.52,1.52,0.68,0.68,0.69,0.69,0.45,0.45,0.44,Upgrade
4,Revenue Before Loan Losses,160.39,160.39,138.17,132.59,132.59,130.72,78.4,41.35,41.35,32.82,32.82,38.21,38.21,31.91,31.91,29.08,29.08,20.56,20.56,17.42,Upgrade
5,Provision for Loan Losses,-7.01,-7.01,-21.83,-21.17,-21.17,12.19,-16.16,1.35,1.35,-8.2,-8.2,-5.51,-5.51,-7.24,-7.24,47.07,47.07,-4.03,-4.03,4.03,Upgrade
6,Revenue,167.41,167.41,160.01,153.76,153.76,118.52,94.56,40,40,41.02,41.02,43.71,43.71,39.14,39.14,-17.99,-17.99,24.59,24.59,13.39,Upgrade
7,Revenue Growth (YoY),8.88%,41.24%,69.22%,284.42%,284.42%,188.98%,130.54%,-8.50%,-8.50%,4.78%,4.78%,-,-,59.21%,59.21%,-,-,-28.65%,-28.65%,-45.33%,Upgrade
8,Salaries & Employee Benefits,-,-,-,-,-,-,-,-,-,-3.45,-3.45,3.45,3.45,2.59,2.59,2.17,2.17,2.97,2.97,3.37,Upgrade
9,Cost of Services Provided,116.54,116.54,81.3,80.87,80.87,122.19,26.28,11.76,11.76,18.73,18.73,0.55,0.55,0.25,0.25,-,-,0.32,0.32,-,Upgrade
10,Other Operating Expenses,-,-,-,-,-,-,-,-,-,-5.33,-5.33,5.33,5.33,6,6,4.46,4.46,4.72,4.72,4.98,Upgrade
11,Total Operating Expenses,116.54,116.54,81.3,80.87,80.87,122.19,26.28,11.76,11.76,9.95,9.95,9.33,9.33,8.84,8.84,6.64,6.64,8.01,8.01,8.35,Upgrade
12,Operating Income,50.87,50.87,78.7,72.89,72.89,-3.67,68.27,28.24,28.24,31.06,31.06,34.39,34.39,30.3,30.3,-24.62,-24.62,16.58,16.58,5.05,Upgrade
13,Currency Exchange Gain (Loss),1.09,1.09,3.86,12.8,12.8,6.39,-2.05,-0.79,-0.79,1.59,1.59,-1.75,-1.75,-4.66,-4.66,2.11,2.11,-0.03,-0.03,1.11,Upgrade
14,EBT Excluding Unusual Items,68.74,68.74,97.06,97.03,97.03,14.64,63.81,29.44,29.44,23.34,23.34,32.63,32.63,24.02,24.02,-22.07,-22.07,21.53,21.53,2.85,Upgrade
15,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-73.81,-73.81,-,Upgrade
16,Other Unusual Items,0.25,0.25,0.17,0.26,0.26,6.12,270.78,0.61,0.61,5.46,5.46,-,-,4.46,4.46,-,-,3.67,3.67,-5.04,Upgrade
17,Pretax Income,68.98,68.98,97.23,97.29,97.29,20.32,334.59,30.05,30.05,28.79,28.79,32.63,32.63,28.48,28.48,-22.07,-22.07,-48.61,-48.61,-2.19,Upgrade
18,Income Tax Expense,4.42,4.42,19.5,20.39,20.39,7.29,21.5,7.06,7.06,11.72,11.72,10.26,10.26,2.41,2.41,-4.31,-4.31,-7.88,-7.88,-0.56,Upgrade
19,Earnings From Continuing Ops.,64.56,64.56,77.73,76.9,76.9,13.04,313.09,23,23,17.08,17.08,22.37,22.37,26.07,26.07,-17.76,-17.76,-40.72,-40.72,-1.63,Upgrade
20,Minority Interest in Earnings,-12.95,-12.95,-15.05,-13.56,-13.56,-3.89,-7.84,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Net Income,51.6,51.6,62.68,63.34,63.34,9.15,305.25,23,23,17.08,17.08,22.37,22.37,26.07,26.07,-17.76,-17.76,-40.72,-40.72,-1.63,Upgrade
22,Net Income to Common,51.6,51.6,62.68,63.34,63.34,9.15,305.25,23,23,17.08,17.08,22.37,22.37,26.07,26.07,-17.76,-17.76,-40.72,-40.72,-1.63,Upgrade
23,Net Income Growth,-18.53%,464.22%,-79.47%,175.45%,175.45%,-46.44%,1687.65%,2.78%,2.78%,-34.50%,-34.50%,-,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1691,1691,1691,1691,1691,1538,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1502,1502,1300,Upgrade
25,Shares Outstanding (Diluted),1691,1691,1691,1691,1691,1538,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1502,1502,1300,Upgrade
