,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,21993,16687,19090,21116,21394,25744,96155,24841,28403,30351,21584,22803,18646,18033,19010,17256,21894,18653,22207,Upgrade
1,Short-Term Investments,-,82120,70203,68762,88415,66837,77785,9279,105632,94335,86463,77246,79256,73979,69753,72272,62845,58431,53585,59054,Upgrade
2,Trading Asset Securities,-,101541,66052,98257,63826,106824,53206,86403,51732,94673,87279,78760,90864,82608,76504,74946,72857,74117,74312,730.71,Upgrade
3,Accounts Receivable,-,1544,23775,21334,21743,851.64,20702,860.21,20407,986.25,22804,1994,25356,26479,24648,2146,22048,4831,16176,703.3,Upgrade
4,Other Receivables,-,-,2401,-,3044,-,2043,-,2720,-,1905,381.21,1209,194.6,4390,-,432.88,-,614.31,-,Upgrade
5,"Property, Plant & Equipment",-,3677,3728,3815,3178,3210,3300,3332,2630,2668,2716,2789,2841,2855,2871,2943,2933,2926,2965,3010,Upgrade
6,Goodwill,-,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,32.14,Upgrade
7,Other Intangible Assets,-,241.08,255.49,267.22,286.72,232.34,227.78,239.87,246.04,212.47,210.71,224.48,250.65,208.44,209.28,217.78,215.31,174.43,161.33,160.98,Upgrade
8,Investments in Debt & Equity Securities,-,101362,42647,92368,98644,84142,46636,88932,83416,77183,51232,66060,65746,78730,73716,79715,78094,81443,77452,154792,Upgrade
9,Other Current Assets,-,63875,73765,36268,73956,60600,88435,56081,66733,55427,36340,55678,28301,30709,27685,46703,24159,41665,19935,30376,Upgrade
10,Long-Term Deferred Tax Assets,-,1671,1741,1860,2080,2076,2016,1669,1909,1625,1641,1228,1439,1333,1415,1741,1456,755.85,716.3,618.73,Upgrade
11,Other Long-Term Assets,-,10241,66157,11227,7252,10680,39866,10740,7629,11075,34394,9212,8334,8457,11877,8850,8649,7419,6050,6667,Upgrade
12,Total Assets,-,388298,367547,353279,383690,356878,360118,353724,368067,366620,355517,315188,326600,324230,311283,308575,291117,293689,270758,278353,Upgrade
13,Accounts Payable,-,110528,455,-,1245,91305,395.9,98022,248,112363,645.9,92107,525.99,1137,-,77782,-,57599,-,46355,Upgrade
14,Accrued Expenses,-,1515,95938,96425,113601,1600,102700,2239,125555,2108,105310,2386,93036,89551,82596,2421,69942,1897,51547,1669,Upgrade
15,Short-Term Debt,-,77549,104637,77615,102245,82396,78590,75261,78422,87542,88206,67356,77611,74784,70387,72630,78868,82422,77208,80448,Upgrade
16,Current Portion of Long-Term Debt,-,24799,17614,-,21382,13766,24345,8299,18312,2154,20460,4796,33507,6130,21298,2703,5022,3108,20016,3788,Upgrade
17,Current Portion of Leases,-,-,-,-,283.61,-,320.12,-,351.21,-,347.57,-,305.45,-,313.16,-,306.63,-,301.73,-,Upgrade
18,Other Current Liabilities,-,17216,14837,17388,15562,19480,17567,20766,19166,19767,21627,16168,16857,15552,19593,17886,14938,14194,15182,16764,Upgrade
19,Long-Term Debt,-,63373,40308,70521,41289,60217,49872,62393,40339,57057,37020,60954,36008,69300,52925,68958,58247,70557,49467,70764,Upgrade
20,Long-Term Leases,-,1128,1155,1204,263.87,563.8,318.18,644.03,294.57,695.19,389.42,769.22,476.39,789.17,483.58,843.01,550.28,899.09,606.87,964.45,Upgrade
21,Long-Term Unearned Revenue,-,183.93,155.45,139.14,147.41,204.92,150.79,83.85,64.51,140.09,108.07,82.38,91.41,72.52,258.38,692.49,404.12,566.93,294.12,405.52,Upgrade
22,Long-Term Deferred Tax Liabilities,-,18.87,0.54,3.2,35.94,86.46,124.92,142.11,77.94,40.9,47.17,28.62,19.2,16.1,23.05,18.54,20.18,62.59,55.75,19.01,Upgrade
23,Other Long-Term Liabilities,-,10597,10238,9697,8755,8394,7555,6400,7554,7124,5340,4701,3357,2969,1877,2059,1924,1487,1420,1891,Upgrade
24,Total Liabilities,-,307011,287125,273151,304930,278184,282121,274511,290669,289304,279702,249983,262457,260959,250211,247218,230886,233193,216270,223375,Upgrade
25,Common Stock,-,8497,8497,8497,8497,8497,8497,8497,8497,8497,8497,6994,6994,6994,6994,6994,6994,6994,6994,6994,Upgrade
26,Additional Paid-In Capital,-,-,39535,-,39535,-,39535,-,39535,-,39515,-,28353,28311,28311,-,28311,-,28267,-,Upgrade
27,Retained Earnings,-,27257,26077,26352,25510,25593,24679,25678,24267,23290,21478,23425,23158,22130,20576,21037,19862,20218,18703,19015,Upgrade
28,Comprehensive Income & Other,-,45834,6613,45575,5504,44592,5276,45026,5088,45516,6313,34775,5622,5811,5166,33300,5036,33257,494.71,28928,Upgrade
29,Total Common Equity,81277,81277,80411,80113,78746,78682,77986,79201,77386,77303,75803,65193,64127,63246,61048,61330,60203,60469,54458,54937,Upgrade
30,Minority Interest,-,10.87,10.84,15.01,14.67,11.86,11.75,11.82,11.82,12.42,12.43,12.55,15.99,24.3,23.35,26.6,28.29,27.34,29.97,41.17,Upgrade
31,Shareholders' Equity,81288,81288,80422,80128,78760,78694,77998,79213,77398,77316,75815,65206,64143,63270,61071,61357,60231,60497,54488,54978,Upgrade
32,Total Liabilities & Equity,-,388298,367547,353279,383690,356878,360118,353724,368067,366620,355517,315188,326600,324230,311283,308575,291117,293689,270758,278353,Upgrade
33,Total Debt,166849,166849,163715,149340,165463,156942,153445,146596,137718,147449,146423,133875,147908,151002,145407,145135,142994,156986,147599,155964,Upgrade
34,Net Cash (Debt),38806,38806,-10772,36769,7893,38113,3290,45240,44486,69962,57671,43714,45015,24230,18883,21092,9964,-2544,-1049,-73972,Upgrade
35,Net Cash Growth,391.64%,1.82%,-,-18.73%,-82.26%,-45.52%,-94.29%,3.49%,-1.17%,188.75%,205.41%,107.26%,351.76%,-,-,-,-,-,-,-,Upgrade
36,Net Cash Per Share,0.12,4.23,-1.23,4.15,1.10,4.39,0.36,5.07,6.36,10.71,8.14,3.83,7.47,3.30,2.47,2.87,1.49,-0.34,-0.15,-10.92,Upgrade
37,Filing Date Shares Outstanding,335497,8462,8462,8862,8462,8497,8497,8497,8497,8497,8497,6994,6994,6994,6994,6994,6994,6994,6994,6994,Upgrade
38,Total Common Shares Outstanding,335497,8462,8462,8862,8463,8497,8497,8497,8497,8497,8497,6994,6994,6994,6994,6994,6994,6994,6994,6994,Upgrade
39,Working Capital,-,39365,19316,52125,17678,47788,43846,43930,29778,49578,28371,52196,25307,44802,26530,40431,29950,41318,18866,-36260,Upgrade
40,Book Value Per Share,9.61,9.01,8.91,8.48,8.71,8.67,8.59,8.73,8.52,8.51,8.33,8.61,9.17,8.33,8.01,8.05,8.61,7.93,7.79,7.86,Upgrade
41,Tangible Book Value,81003,81003,80123,79814,78427,78417,77726,78929,77108,77059,75560,64937,63844,63005,60806,61081,59955,60263,54265,54744,Upgrade
42,Tangible Book Value Per Share,9.57,8.98,8.88,8.44,8.68,8.64,8.56,8.70,8.49,8.48,8.30,8.57,9.13,8.29,7.98,8.02,8.57,7.90,7.76,7.83,Upgrade
