,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2.13,2.13,2.87,2.87,4.9,2.32,3.32,1.8,2.3,1.07,1.93,2.44,1,2.6,0.92,1.05,3.65,2.34,3.2,7.01,Upgrade
1,Other Revenue,-0.56,-0.56,-0.2,-0.2,0.03,-0.64,-0.36,-0.89,-0.11,-1.04,-2.1,-0.1,-2.1,2.87,-4.17,3.18,4.42,3.13,0.12,0.16,Upgrade
2,Revenue,1.56,1.56,2.67,2.67,4.93,1.68,2.96,0.91,2.2,0.03,-0.17,2.35,-1.1,5.47,-3.25,4.23,8.07,5.47,3.32,7.17,Upgrade
3,Revenue Growth (YoY),-68.29%,-7.02%,-10.07%,194.53%,124.25%,5153.13%,-,-61.42%,-,-99.41%,-,-44.49%,-,-0.02%,-,-41.05%,79.71%,150.50%,30.41%,218.62%,Upgrade
4,Cost of Revenue,2.23,2.23,3.28,3.28,2.17,1.93,1.88,3.41,1.72,1.81,1.83,2.61,1.94,2.06,1.97,4.53,3.7,2.09,1.88,3.9,Upgrade
5,Gross Profit,-0.67,-0.67,-0.61,-0.61,2.76,-0.24,1.09,-2.51,0.48,-1.78,-2,-0.26,-3.04,3.41,-5.22,-0.31,4.37,3.38,1.44,3.27,Upgrade
6,Other Operating Expenses,0.67,0.67,0.62,0.62,0.92,0.64,0.52,0.31,0.4,0.33,0.51,0.56,0.64,0.67,0.79,0.44,0.48,0.73,1.03,0.98,Upgrade
7,Operating Expenses,2.44,2.44,0.69,0.69,1.27,0.67,0.55,0.34,1.58,0.56,0.86,0.92,1.65,1.03,1.15,0.8,2.91,1.12,1.42,1.36,Upgrade
8,Operating Income,-3.11,-3.11,-1.3,-1.3,1.49,-0.91,0.53,-2.84,-1.1,-2.34,-2.87,-1.18,-4.69,2.38,-6.37,-1.1,1.46,2.26,0.03,1.91,Upgrade
9,Interest Expense,-0.03,-0.03,-0.01,-0.01,-0.02,-0.04,-0.03,-0.06,-0.05,-0.03,-0.02,-0.02,-0.04,-0.03,-0.05,-0.03,-0.03,-0.03,-0.04,-0.03,Upgrade
