,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,886.55,944.86,823.49,825.59,470.77,546.92,529.78,887.07,591.45,616.56,Upgrade
1,Short-Term Investments,225.52,264.13,355.52,301.21,433.13,506,690.6,470,465.4,400,Upgrade
2,Trading Asset Securities,120.71,2.95,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,1233,1212,1179,1127,903.9,1053,1220,1357,1057,1017,Upgrade
4,Cash Growth,4.56%,7.56%,30.44%,7.02%,-25.93%,-22.41%,15.47%,33.50%,29.02%,3.88%,Upgrade
5,Accounts Receivable,915.48,830.35,702.89,666.07,950.22,902.81,587.61,507.26,796.24,820.28,Upgrade
6,Other Receivables,274.98,10.63,166.88,21.51,287.47,52.66,75.41,42.27,69.51,34.59,Upgrade
7,Receivables,1190,840.98,911.1,687.58,1238,955.48,663.02,549.53,865.76,854.87,Upgrade
8,Inventory,259.48,192.03,192.13,151.27,241.74,254.15,174.41,106.74,128.77,94.85,Upgrade
9,Prepaid Expenses,-,65.61,-,46.07,-,1.05,-,1.85,-,1.18,Upgrade
10,Other Current Assets,269.94,207.11,0.46,65.54,-,27.67,2.83,26.1,-,29.3,Upgrade
11,Total Current Assets,2953,2518,2283,2077,2383,2291,2061,2041,2051,1997,Upgrade
12,"Property, Plant & Equipment",1124,1155,208.84,212.36,162.81,168.19,165.71,167.5,173.35,177.75,Upgrade
13,Long-Term Investments,53.46,77.48,28.98,17.62,18.88,6.88,8.85,8.85,9.65,9.65,Upgrade
14,Goodwill,201.59,201.59,155.12,155.12,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,233.21,241.47,49.29,56.42,-,-,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,20.44,19.8,20.43,20.24,12.14,11.12,9.8,10.15,10.41,8.69,Upgrade
17,Other Long-Term Assets,35,35,-,3.32,-,-,-,-,-,-,Upgrade
18,Total Assets,4620,4248,2745,2542,2577,2477,2245,2228,2245,2193,Upgrade
19,Accounts Payable,574.67,284.88,439.68,217.17,396.04,259.8,147.76,103.51,142.23,96.42,Upgrade
20,Accrued Expenses,-,83.42,-,72.53,-,60.23,-,56.81,-,62.2,Upgrade
21,Short-Term Debt,-,123.74,211.93,228.63,282,330.29,292.06,278.37,327.78,310,Upgrade
22,Current Portion of Long-Term Debt,206.35,52.8,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,6.81,6.14,4.48,3.71,0.58,0.7,0.93,1.03,0.51,0.83,Upgrade
24,Current Income Taxes Payable,3.19,10.46,9.63,9.41,-,4.33,0.27,2.61,3.82,2.49,Upgrade
25,Current Unearned Revenue,-,62.22,-,40.43,-,6.16,-,9.69,-,13.27,Upgrade
26,Other Current Liabilities,142.54,25.17,133.02,60.61,74.08,16.01,51.65,28.97,60.17,11.34,Upgrade
27,Total Current Liabilities,933.56,648.83,798.74,632.5,752.7,677.53,492.67,480.98,534.51,496.55,Upgrade
28,Long-Term Debt,805.03,836.37,-,-,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,-,3.92,2.99,2.91,-,0.11,0.28,0.7,0.82,0.96,Upgrade
30,Long-Term Unearned Revenue,-,0.88,0.46,2.46,4.79,4.79,5.75,6.34,6.29,6.26,Upgrade
31,Long-Term Deferred Tax Liabilities,21.69,19.2,12.71,15.65,8.06,7.86,7.45,7.34,7.15,6.98,Upgrade
32,Total Liabilities,1760,1509,814.9,653.51,765.54,690.28,506.15,495.37,548.76,510.74,Upgrade
33,Common Stock,362.85,295,295,295,295,295,295,295,295,295,Upgrade
34,Retained Earnings,1670,1644,1624,1574,1541,1511,1455,1445,1410,1396,Upgrade
35,Comprehensive Income & Other,-12.61,-13.07,-11.26,-12.15,-11.62,-12.24,-10.45,-10.2,-8.59,-8.41,Upgrade
36,Total Common Equity,2021,1926,1908,1857,1824,1793,1740,1730,1696,1682,Upgrade
37,Minority Interest,839.25,812.86,22.31,31.72,-12.64,-6.25,-0.9,2.13,-,-,Upgrade
38,Shareholders' Equity,2860,2739,1930,1889,1812,1787,1739,1732,1696,1682,Upgrade
39,Total Liabilities & Equity,4620,4248,2745,2542,2577,2477,2245,2228,2245,2193,Upgrade
40,Total Debt,1018,1023,219.4,235.25,282.58,331.1,293.27,280.1,329.11,311.79,Upgrade
41,Net Cash (Debt),214.59,188.98,959.61,891.56,621.32,721.82,927.11,1077,727.74,704.78,Upgrade
