,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1115,1187,1069,1022,1018,1114,511.4,573.68,565.66,647.08,Upgrade
1,Revenue Growth (YoY),4.37%,16.17%,5.02%,-8.29%,98.97%,94.25%,-9.59%,-11.34%,-27.62%,-16.28%,Upgrade
2,Cost of Revenue,905.11,960.45,860.76,816.94,847.12,924.95,404.27,442.57,436.01,496.86,Upgrade
3,Gross Profit,210.21,226.87,207.83,205.11,170.42,189.43,107.13,131.11,129.65,150.22,Upgrade
4,"Selling, General & Admin",116.61,96.79,83.42,92.72,86.28,86.24,64.33,67.19,65.43,83.59,Upgrade
5,Research & Development,-,-,-,-,-,-36.6,36.6,-29.75,29.75,-,Upgrade
6,Other Operating Expenses,42.05,17.74,84.07,53.67,52.28,76.62,-7,73.81,4.5,30.23,Upgrade
7,Operating Expenses,158.65,141.14,167.49,146.38,138.56,129.63,93.93,111.25,99.68,113.82,Upgrade
8,Operating Income,51.56,85.73,40.34,58.72,31.86,59.8,13.2,19.86,29.97,36.4,Upgrade
9,Interest Expense,-23.89,-25.28,-5.72,-5.14,-6.74,-3.18,-3.97,-6.01,-6.95,-7.55,Upgrade
10,Interest & Investment Income,16.33,15.48,7.03,10.28,4.14,8.42,5.15,14.32,6.92,17.27,Upgrade
11,Earnings From Equity Investments,-,0.01,-,-,-,-,-,-,-,-,Upgrade
12,Currency Exchange Gain (Loss),-0.39,2.55,8.12,17,-,-5.71,-,12.93,1.57,-0.27,Upgrade
13,EBT Excluding Unusual Items,43.6,78.5,49.78,80.86,29.25,59.33,14.39,41.1,31.52,45.85,Upgrade
14,Gain (Loss) on Sale of Investments,-,-2.53,-,-32.36,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,0.05,0.06,0.25,Upgrade
16,Asset Writedown,-,-0.21,-,-0.8,-,-0.06,-,-0.12,-,-,Upgrade
17,Pretax Income,43.6,75.76,49.78,47.7,29.25,59.27,14.39,41.03,31.58,46.1,Upgrade
18,Income Tax Expense,10.23,12.31,9.05,3.45,5.42,9.16,1.57,6.03,6.15,6.05,Upgrade
19,Earnings From Continuing Operations,33.37,63.45,40.73,44.25,23.83,50.11,12.82,35,25.42,40.05,Upgrade
20,Minority Interest in Earnings,-6.78,-43.88,9.41,-10.87,6.39,5.35,3.03,0.87,-,-,Upgrade
21,Net Income,26.59,19.57,50.13,33.39,30.21,55.46,15.84,35.88,25.42,40.05,Upgrade
22,Net Income to Common,26.59,19.57,50.13,33.39,30.21,55.46,15.84,35.88,25.42,40.05,Upgrade
23,Net Income Growth,-46.96%,-41.39%,65.93%,-39.80%,90.70%,54.59%,-37.68%,-10.42%,-65.37%,-15.12%,Upgrade
24,Shares Outstanding (Basic),409,388,388,388,388,388,388,388,388,388,Upgrade
25,Shares Outstanding (Diluted),409,388,388,388,388,388,388,388,388,388,Upgrade
26,Shares Change (YoY),5.38%,-,-,-,-,-,-,-,-,-,Upgrade
27,EPS (Basic),0.07,0.05,0.13,0.09,0.08,0.14,0.04,0.09,0.07,0.10,Upgrade
28,EPS (Diluted),0.07,0.05,0.13,0.09,0.08,0.14,0.04,0.09,0.07,0.10,Upgrade
29,EPS Growth,-49.61%,-41.36%,65.66%,-39.83%,90.70%,55.36%,-37.68%,-10.87%,-65.33%,-15.12%,Upgrade
30,Free Cash Flow,-,-,-,-,-,-218.44,-114.98,318.52,40.08,198.46,Upgrade
31,Free Cash Flow Per Share,-,-,-,-,-,-0.56,-0.30,0.82,0.10,0.51,Upgrade
32,Operating Margin,4.62%,7.22%,3.78%,5.75%,3.13%,5.37%,2.58%,3.46%,5.30%,5.63%,Upgrade
33,Profit Margin,2.38%,1.65%,4.69%,3.27%,2.97%,4.98%,3.10%,6.25%,4.49%,6.19%,Upgrade
34,Free Cash Flow Margin,-,-,-,-,-,-19.60%,-22.48%,55.52%,7.08%,30.67%,Upgrade
35,EBITDA,91.03,148.97,56.05,81.43,40.56,67.2,23.2,30.93,44.75,45.79,Upgrade
36,D&A For EBITDA,39.47,63.24,15.7,22.7,8.7,7.4,10,11.07,14.78,9.39,Upgrade
37,EBIT,51.56,85.73,40.34,58.72,31.86,59.8,13.2,19.86,29.97,36.4,Upgrade
