,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,3504,4596,5505,7038,8120,10038,11642,11958,16607,21181,21882,28908,30170,37030,38143,43492,43492,36762,35969,35986,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,45.76,33.57,45,68.61,68.61,90.11,-,-,Upgrade
2,Cash & Short-Term Investments,3504,4596,5505,7038,8120,10038,11642,11958,16607,21181,21882,28908,30216,37064,38188,43561,43561,36852,35969,35986,Upgrade
3,Cash Growth,-56.84%,-54.21%,-52.72%,-41.15%,-51.11%,-52.61%,-46.79%,-58.63%,-45.04%,-42.85%,-42.70%,-33.64%,-30.63%,0.57%,6.17%,21.05%,40.68%,19.44%,18.90%,20.55%,Upgrade
4,Accounts Receivable,1295,1438,1539,1571,1697,1701,1803,1849,4005,3880,3895,4155,4063,3738,4425,3857,3857,2718,2320,2286,Upgrade
5,Other Receivables,29416,28969,29361,29803,35118,36074,35592,36682,36362,35917,36603,38794,36797,36367,30722,30526,30526,32558,29309,22498,Upgrade
6,Receivables,30711,30407,30900,31374,36815,37775,37396,38530,40367,39797,40498,42949,40860,40105,35147,34382,34382,35276,31629,24784,Upgrade
7,Inventory,109976,116637,122340,127776,152746,163999,179019,184843,201328,208268,217817,228115,250557,246333,245223,234653,234653,233884,211508,214241,Upgrade
8,Other Current Assets,15099,15133,15571,16045,14275,15087,16400,16921,18882,19149,19711,19100,22406,23405,19873,19519,19519,20536,17532,16217,Upgrade
