,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,77.93,90.1,116.92,160.87,143.42,198.13,157.44,228.41,201.23,268.19,Upgrade
1,Trading Asset Securities,8.38,7.01,10.09,11.97,14.04,17.2,16.22,28.95,19.74,-,Upgrade
2,Cash & Short-Term Investments,86.31,97.11,127.01,172.84,157.46,215.33,173.66,257.36,220.97,268.19,Upgrade
3,Cash Growth,-32.05%,-43.82%,-19.34%,-19.73%,-9.33%,-16.33%,-21.41%,-4.04%,27.75%,47.27%,Upgrade
4,Accounts Receivable,356.9,391.82,505.87,481.97,468.93,455.22,460.21,407.2,373.81,378.96,Upgrade
5,Other Receivables,-,5.83,-,15.78,1.5,12.21,-,7.21,-,2.79,Upgrade
6,Receivables,356.9,405.25,505.87,505.36,470.43,475.03,460.21,418.41,373.81,381.74,Upgrade
7,Prepaid Expenses,35.98,12.96,58.9,19.61,58.24,19.47,49.2,18.13,24.06,7.03,Upgrade
8,Other Current Assets,-,11.18,-,14.49,-,18.7,-,10.02,-,-,Upgrade
9,Total Current Assets,479.19,526.49,691.79,712.31,686.13,728.53,683.07,703.93,618.84,656.96,Upgrade
10,"Property, Plant & Equipment",25.04,36.41,50.21,72.77,98.93,124.8,134.47,134.89,137.76,99.16,Upgrade
11,Long-Term Investments,101.55,92.86,3.94,3.99,4.18,4.51,4.29,4.51,4.62,4.97,Upgrade
12,Goodwill,4.15,4.21,15.1,15.29,15.44,15.66,15.56,15.51,14.66,14.74,Upgrade
13,Other Intangible Assets,0.28,0.28,8.63,10.23,11.2,11.43,11.47,10.91,9.7,9.54,Upgrade
14,Long-Term Deferred Tax Assets,14.27,13.4,10.88,8.36,9.92,6.73,7.33,4.12,3.68,2.86,Upgrade
15,Other Long-Term Assets,10.71,9.55,10.46,11.26,10.8,11.87,13.79,10.41,10.6,11.17,Upgrade
