,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,19286,20210,16961,20433,17906,22272,22286,22958,17424,16978,Upgrade
1,Revenue Growth (YoY),13.71%,-1.09%,-5.28%,-8.26%,-19.65%,-2.99%,27.91%,35.22%,33.81%,43.50%,Upgrade
2,Cost of Revenue,18643,19501,16369,19714,17353,21540,21700,22342,16961,16463,Upgrade
3,Gross Profit,643.65,708.68,591.94,719.01,553.5,732.17,586.27,616.12,462.64,515.7,Upgrade
4,"Selling, General & Admin",293.95,362.63,271.69,348.06,263.27,344.96,261.31,333.83,210.22,295.8,Upgrade
5,Research & Development,12.23,13.11,13.79,9.27,17.94,16.43,16.97,14.23,10.33,9.37,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,23.02,-23.02,28.87,Upgrade
7,Operating Expenses,340.14,429.9,302.54,391.69,290.03,408.74,292.88,379.64,208.08,336.28,Upgrade
8,Operating Income,303.5,278.78,289.4,327.32,263.47,323.43,293.39,236.48,254.56,179.41,Upgrade
9,Interest Expense,-145.58,-122.87,-125.68,-128.33,-82.75,-98.85,-76.44,-84.35,-59.78,-37.59,Upgrade
10,Interest & Investment Income,-,95.22,-,33.91,-,31.45,-,23.19,-,20.02,Upgrade
11,Currency Exchange Gain (Loss),-14.3,-15.07,-6.28,0.03,0.37,0.88,-3.7,0.95,-1.04,-6.7,Upgrade
12,Other Non Operating Income (Expenses),35.46,-13.17,48.33,-5.94,33.34,7.47,25.03,25.93,-,30.35,Upgrade
13,EBT Excluding Unusual Items,179.09,222.89,205.76,226.98,214.42,264.39,238.28,202.19,193.74,185.49,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,0.02,-,3.58,-,19.44,-,-,Upgrade
15,Other Unusual Items,-,-,-,-,-,-,-,0.11,-,2.34,Upgrade
16,Pretax Income,179.09,222.89,205.76,227,214.42,267.97,238.28,221.73,193.74,187.83,Upgrade
17,Income Tax Expense,14.6,26.83,41.28,36.38,39.23,40.02,52.98,25.43,44.65,61.72,Upgrade
18,Earnings From Continuing Operations,164.48,196.06,164.48,190.63,175.19,227.95,185.3,196.3,149.09,126.11,Upgrade
19,Net Income to Company,164.48,196.06,164.48,190.63,175.19,227.95,185.3,196.3,149.09,126.11,Upgrade
20,Net Income,164.48,196.06,164.48,190.63,175.19,227.95,185.3,196.3,149.09,126.11,Upgrade
21,Net Income to Common,164.48,196.06,164.48,190.63,175.19,227.95,185.3,196.3,149.09,126.11,Upgrade
22,Net Income Growth,0.00%,2.85%,-6.11%,-16.37%,-5.46%,16.12%,24.28%,55.66%,-8.56%,-5.89%,Upgrade
23,Shares Outstanding (Basic),2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,Upgrade
24,Shares Outstanding (Diluted),2571,2571,2571,2571,2571,2571,2571,2571,2571,2571,Upgrade
25,EPS (Basic),0.06,0.08,0.06,0.07,0.07,0.09,0.07,0.08,0.06,0.05,Upgrade
26,EPS (Diluted),0.06,0.08,0.06,0.07,0.07,0.09,0.07,0.08,0.06,0.05,Upgrade
27,EPS Growth,0.00%,2.87%,-6.11%,-16.39%,-5.46%,16.12%,24.28%,55.66%,-8.56%,-5.89%,Upgrade
28,Free Cash Flow,-3193,-400.09,-2530,359.51,-2479,1302,-842.12,176.41,-2428,200.38,Upgrade
29,Free Cash Flow Per Share,-1.24,-0.16,-0.98,0.14,-0.96,0.51,-0.33,0.07,-0.94,0.08,Upgrade
30,Operating Margin,1.57%,1.38%,1.71%,1.60%,1.47%,1.45%,1.32%,1.03%,1.46%,1.06%,Upgrade
31,Profit Margin,0.85%,0.97%,0.97%,0.93%,0.98%,1.02%,0.83%,0.86%,0.86%,0.74%,Upgrade
32,Free Cash Flow Margin,-16.56%,-1.98%,-14.92%,1.76%,-13.85%,5.85%,-3.78%,0.77%,-13.93%,1.18%,Upgrade
33,EBITDA,304.43,279.63,290.29,328.24,264.42,324.53,294.4,238.53,256.37,182.39,Upgrade
34,D&A For EBITDA,0.92,0.85,0.89,0.92,0.96,1.1,1.01,2.06,1.8,2.97,Upgrade
35,EBIT,303.5,278.78,289.4,327.32,263.47,323.43,293.39,236.48,254.56,179.41,Upgrade
