,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,52076,52902,48370,46238,48101,44777,34865,33292,22572,28804,Upgrade
1,Revenue Growth (YoY),7.66%,14.41%,0.56%,3.26%,37.96%,34.50%,54.46%,15.58%,-19.88%,5.44%,Upgrade
2,"Selling, General & Admin",4515,6920,4429,5747,4440,5390,4194,4926,2906,4335,Upgrade
3,Provision for Bad Debts,-,137.43,-,-7.63,-,12.11,-,78.62,-,-,Upgrade
4,Other Operating Expenses,42404,43269,39551,36983,39274,34654,25812,24348,16489,21620,Upgrade
5,Total Operating Expenses,46920,50327,43980,42722,43713,40056,30005,29353,19395,25955,Upgrade
6,Operating Income,5156,2575,4390,3516,4387,4721,4860,3940,3177,2848,Upgrade
7,Interest Expense,-549.38,-507.05,-433.88,-333.24,-223.78,-181.67,-200.71,-199.6,-249.82,-297.62,Upgrade
8,Interest Income,-,390.54,-,244.54,-,331.97,-,366.77,-,367.35,Upgrade
9,Net Interest Expense,-549.38,-116.5,-433.88,-88.7,-223.78,150.3,-200.71,167.18,-249.82,69.73,Upgrade
10,Income (Loss) on Equity Investments,445.16,216.25,428.07,-71.43,580.96,491.98,598.95,412.3,503.02,232.32,Upgrade
11,Other Non-Operating Income (Expenses),664.84,-509.15,1208,77.11,402.48,-20.6,413.45,476.51,557.69,407.4,Upgrade
12,EBT Excluding Unusual Items,5716,2166,5592,3433,5147,5343,5672,4996,3988,3558,Upgrade
13,Gain (Loss) on Sale of Investments,-,1076,-,6.76,-,129.75,-,6.33,-,144.39,Upgrade
14,Gain (Loss) on Sale of Assets,-,74.99,-,29.27,-,39.67,-,-,-,-,Upgrade
15,Pretax Income,5716,3317,5592,3469,5147,5512,5672,5002,3988,3702,Upgrade
16,Income Tax Expense,1223,815.64,1035,1089,1218,1315,1429,1354,924.87,888.98,Upgrade
17,Earnings From Continuing Ops.,4493,2501,4558,2379,3929,4197,4242,3649,3063,2813,Upgrade
18,Minority Interest in Earnings,-1037,-822.89,-1012,-691.17,-883.9,-1052,-992.05,-893.9,-666.7,-697.88,Upgrade
19,Net Income,3457,1678,3545,1688,3045,3145,3250,2755,2396,2115,Upgrade
20,Net Income to Common,3457,1678,3545,1688,3045,3145,3250,2755,2396,2115,Upgrade
21,Net Income Growth,-2.50%,-0.57%,16.41%,-46.33%,-6.30%,14.17%,35.63%,30.23%,-18.16%,17.37%,Upgrade
22,Shares Outstanding (Basic),2268,2268,2268,2268,2268,2268,2268,2269,2196,2178,Upgrade
23,Shares Outstanding (Diluted),2268,2268,2268,2268,2268,2268,2268,2269,2196,2178,Upgrade
24,Shares Change (YoY),-,-,-,-,-,-0.02%,3.29%,4.15%,0.82%,-,Upgrade
25,EPS (Basic),1.52,0.74,1.56,0.74,1.34,1.39,1.43,1.21,1.09,0.97,Upgrade
26,EPS (Diluted),1.52,0.74,1.56,0.74,1.34,1.39,1.43,1.21,1.09,0.97,Upgrade
27,EPS Growth,-2.50%,-0.57%,16.41%,-46.33%,-6.31%,14.19%,31.31%,25.04%,-18.82%,17.37%,Upgrade
28,Free Cash Flow,1987,2357,2651,438.5,-2326,45.36,2618,1887,2354,3235,Upgrade
29,Free Cash Flow Per Share,0.88,1.04,1.17,0.19,-1.03,0.02,1.15,0.83,1.07,1.49,Upgrade
30,Dividend Per Share,0.250,1.007,0.150,0.900,0.150,1.120,0.150,0.780,0.150,0.720,Upgrade
31,Dividend Growth,66.67%,11.88%,0%,-19.64%,0%,43.59%,0%,8.33%,0%,16.13%,Upgrade
32,Profit Margin,6.64%,3.17%,7.33%,3.65%,6.33%,7.02%,9.32%,8.27%,10.62%,7.34%,Upgrade
33,Free Cash Flow Margin,3.82%,4.45%,5.48%,0.95%,-4.84%,0.10%,7.51%,5.67%,10.43%,11.23%,Upgrade
34,EBITDA,6853,4636,5966,5430,5562,6154,5901,5031,4029,3713,Upgrade
35,D&A For EBITDA,1697,2061,1576,1914,1175,1433,1041,1091,851.52,864.42,Upgrade
36,EBIT,5156,2575,4390,3516,4387,4721,4860,3940,3177,2848,Upgrade
