,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,11568,9978,18601,6437,6996,7563,15688,13442,16533,13502,Upgrade
1,Short-Term Investments,690.93,830.87,237.96,475.22,852.13,651.44,1121,1045,1157,1104,Upgrade
2,Trading Asset Securities,-,-,6.84,-,-,-,-,-,-,-,Upgrade
3,Accounts Receivable,15475,12929,17388,11321,14279,9141,9217,6175,7631,6352,Upgrade
4,Other Receivables,338.33,1353,1022,1536,1602,1774,1265,1563,1520,1486,Upgrade
5,Inventory,1032,1494,1204,1307,1420,1142,1199,1007,937.93,1008,Upgrade
6,Prepaid Expenses,4872,6691,5096,4421,4153,4018,3113,2891,1997,2478,Upgrade
7,Loans Receivable Current,2321,585.95,486.62,110.44,1869,1606,1926,2250,965.99,1771,Upgrade
8,Other Current Assets,176.24,1593,4.54,2465,2527,4670,6.39,2268,1.1,1969,Upgrade
9,Total Current Assets,36473,35454,44046,28073,33698,30565,33536,30641,30743,29670,Upgrade
10,"Property, Plant & Equipment",67024,65954,60509,51739,49810,50603,45839,43749,35984,36467,Upgrade
11,Goodwill,4877,4912,3154,2154,1536,1274,914.34,903.96,657.4,669.37,Upgrade
12,Other Intangible Assets,4876,5023,3030,2667,1914,1958,1458,1476,1216,1186,Upgrade
13,Long-Term Investments,22759,22684,21944,24846,20661,20849,16792,16350,13399,13188,Upgrade
14,Long-Term Loans Receivable,1896,1910,1877,1938,2024,-,-,-,-,-,Upgrade
15,Long-Term Deferred Tax Assets,592.35,608.78,799.71,508.86,504.67,463.25,399.38,345.42,285.99,278.09,Upgrade
16,Other Long-Term Assets,1189,1326,471.11,378.34,352.45,423.27,508.96,404.79,458.63,366.06,Upgrade
17,Total Assets,139687,137871,135831,112304,110499,106136,99447,93871,82743,81824,Upgrade
18,Accounts Payable,14156,15001,10985,10736,8964,9319,8100,8118,6713,7108,Upgrade
19,Accrued Expenses,-,4.92,27.05,7.45,4.19,-,3.88,10.84,18.6,-,Upgrade
20,Short-Term Debt,94.91,3925,393.13,4850,2416,10705,3941,2804,3312,5585,Upgrade
21,Current Portion of Long-Term Debt,16021,4893,13329,7696,9501,615.66,8147,2548,2690,2031,Upgrade
22,Current Unearned Revenue,17965,19733,12861,17573,21134,21802,22023,20409,19004,18201,Upgrade
23,Current Portion of Leases,113.48,144.16,104.14,102.57,107.22,122.47,90.89,98.95,85.03,92.18,Upgrade
24,Current Income Taxes Payable,721.72,604.82,605.08,879.51,827.03,969.3,766.14,933.61,628.8,739.51,Upgrade
25,Other Current Liabilities,7984,6803,13720,4476,7085,5163,3308,4099,3311,4532,Upgrade
26,Total Current Liabilities,57057,51109,52024,46320,50040,48698,46380,39023,35761,38290,Upgrade
27,Long-Term Debt,12140,17831,21704,10021,5037,295.71,291.56,5834,5768,5831,Upgrade
28,Long-Term Leases,349.34,328.03,291.99,304.83,270.3,267.24,194.69,219.53,230.31,268.99,Upgrade
29,Long-Term Unearned Revenue,846.74,819.49,751.89,757.95,872.77,845.18,712.83,252.71,279.93,254.11,Upgrade
30,Pension & Post-Retirement Benefits,-,311.58,-,323.46,-,261.48,-,225.13,-,-,Upgrade
31,Long-Term Deferred Tax Liabilities,2868,3037,1874,1727,1288,1317,1258,1196,1065,1115,Upgrade
32,Other Long-Term Liabilities,1522,1051,1405,304.44,558.6,414.09,472.67,252.48,227.62,243.85,Upgrade
33,Total Liabilities,74783,74487,78051,59758,58067,52099,49310,47002,43333,46002,Upgrade
34,Common Stock,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,231.4,222.4,Upgrade
35,Additional Paid-In Capital,10039,12165,12505,14547,14887,17427,17427,17427,17427,13767,Upgrade
36,Retained Earnings,38464,35288,34057,30612,29222,26292,23973,22574,20636,19974,Upgrade
37,Comprehensive Income & Other,-7117,-6912,-7008,-6083,-4465,-2694,-3406,-3958,-7499,-7168,Upgrade
38,Total Common Equity,41616,40772,39785,39308,39875,41257,38226,36274,30795,26795,Upgrade
39,Minority Interest,23288,22611,17994,13238,12557,12781,11912,10594,8615,9027,Upgrade
40,Shareholders' Equity,64904,63384,57779,52545,52432,54038,50138,46868,39410,35822,Upgrade
41,Total Liabilities & Equity,139687,137871,135831,112304,110499,106136,99447,93871,82743,81824,Upgrade
42,Total Debt,28719,27121,35823,22973,17332,12006,12665,11506,12086,13809,Upgrade
43,Net Cash (Debt),-16460,-16312,-16977,-16061,-9483,-3792,4144,2982,5604,797.87,Upgrade
44,Net Cash Growth,-,-,-,-,-,-,-26.05%,273.70%,-,-,Upgrade
45,Net Cash Per Share,-7.26,-7.19,-7.48,-7.08,-4.18,-1.67,1.83,1.31,2.55,0.37,Upgrade
46,Filing Date Shares Outstanding,2314,2314,2314,2314,2314,2314,2314,2314,2314,2224,Upgrade
47,Total Common Shares Outstanding,2314,2314,2314,2314,2314,2314,2314,2314,2314,2224,Upgrade
48,Working Capital,-20583,-15655,-7978,-18248,-16342,-18132,-12845,-8381,-5019,-8620,Upgrade
49,Book Value Per Share,17.98,17.62,17.19,16.99,17.23,17.83,16.52,15.68,13.31,12.05,Upgrade
50,Tangible Book Value,31864,30838,33601,34487,36426,38025,35853,33894,28922,24940,Upgrade
51,Tangible Book Value Per Share,13.77,13.33,14.52,14.90,15.74,16.43,15.49,14.65,12.50,11.21,Upgrade
52,Buildings,-,9389,-,7620,-,6912,-,5744,-,4965,Upgrade
53,Machinery,-,8411,-,6838,-,6851,-,6142,-,5072,Upgrade
54,Construction In Progress,-,3835,-,4117,-,4047,-,3350,-,2258,Upgrade
