,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,63520,63288,59239,62016,67801,84577,101932,107833,95453,87354,95188,Upgrade
1,Market Cap Growth,2.05%,2.05%,-12.63%,-26.68%,-33.48%,-21.57%,6.79%,23.44%,0.28%,1.36%,38.06%,Upgrade
2,Enterprise Value,103267,102211,94210,91289,89841,101134,109700,115456,98465,95505,104461,Upgrade
3,PE Ratio,12.12,12.32,11.34,11.85,14.32,13.66,15.94,17.96,18.53,19.36,18.87,Upgrade
4,PS Ratio,0.59,0.60,0.58,0.66,0.72,0.91,1.28,1.58,1.71,1.70,1.67,Upgrade
5,PB Ratio,1.53,0.98,0.93,1.07,1.29,1.61,1.89,2.15,2.04,2.22,2.66,Upgrade
6,P/FCF Ratio,14.62,14.57,11.83,20.07,-35.92,-,38.27,23.93,22.51,15.63,20.97,Upgrade
7,P/OCF Ratio,6.56,6.56,5.83,6.80,15.58,-,12.15,11.19,11.08,9.42,11.07,Upgrade
8,EV/Sales Ratio,0.98,0.97,0.93,0.96,0.95,1.09,1.38,1.69,1.76,1.86,1.83,Upgrade
9,EV/EBITDA Ratio,8.16,8.90,8.89,8.01,8.17,8.63,9.10,10.56,10.87,12.34,12.25,Upgrade
10,EV/EBIT Ratio,12.30,13.22,13.53,11.55,11.37,11.10,11.45,13.12,13.84,15.85,15.48,Upgrade
11,EV/FCF Ratio,23.77,23.53,18.81,29.55,-47.60,-,41.19,25.62,23.22,17.09,23.01,Upgrade
12,Debt / Equity Ratio,0.44,0.44,0.43,0.62,0.44,0.33,0.22,0.25,0.25,0.31,0.39,Upgrade
13,Debt / FCF Ratio,6.61,6.61,5.42,11.59,-12.17,-,4.51,2.81,2.71,2.16,3.04,Upgrade
14,Return on Capital Employed (ROCE),9.36%,9.36%,8.03%,9.43%,11.98%,15.07%,16.68%,16.58%,12.98%,12.83%,15.50%,Upgrade
15,Earnings Yield,8.08%,8.11%,8.82%,8.44%,6.98%,7.32%,6.27%,5.57%,5.40%,5.17%,5.30%,Upgrade
16,Earnings Yield,8.08%,8.11%,8.82%,8.44%,6.98%,7.32%,6.27%,5.57%,5.40%,5.17%,5.30%,Upgrade
17,FCF Yield,6.84%,6.86%,8.45%,4.98%,-2.78%,-2.70%,2.61%,4.18%,4.44%,6.40%,4.77%,Upgrade
18,Dividend Yield,4.21%,4.64%,4.73%,4.13%,3.91%,3.81%,3.27%,2.27%,2.61%,2.68%,2.40%,Upgrade
19,Buyback Yield / Dilution,-,-,-,-,-,0.02%,-3.29%,-4.15%,-0.82%,-,Upgrade,
20,Total Shareholder Return,4.21%,4.64%,4.73%,4.13%,3.91%,3.81%,3.29%,-1.02%,-1.54%,1.86%,2.40%,Upgrade
