,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,8239,9616,6726,12855,7851,9895,8659,11474,8804,7982,6826,8059,5960,5802,4391,5178,4252,4601,3757,4410,Upgrade
1,Other Revenue,-69.67,69.67,-,116.22,-61.86,61.86,-,109.5,-63.02,63.02,-,77.02,-35.48,35.48,-,58.88,-31.43,31.43,-,38.93,Upgrade
2,Revenue,8169,9686,6726,12971,7789,9957,8659,11583,8741,8045,6826,8136,5924,5838,4391,5237,4220,4632,3757,4449,Upgrade
3,Revenue Growth (YoY),4.88%,-2.72%,-22.33%,11.98%,-10.89%,23.77%,26.86%,42.36%,47.54%,37.81%,55.46%,55.37%,40.38%,26.02%,16.87%,17.71%,2.99%,1.51%,-1.33%,0.53%,Upgrade
4,Cost of Revenue,7556,8991,6169,11807,7173,9173,8016,10736,8443,7338,6197,7153,5349,5178,3944,4545,3737,4005,3340,3747,Upgrade
5,Gross Profit,613.17,694.81,556.74,1164,616.52,784.17,643.33,847.24,297.45,707.11,628.97,983.77,575.36,659.71,447.17,691.59,482.9,627.43,417.12,702.04,Upgrade
6,"Selling, General & Admin",191.54,201.61,168.79,206.36,187.3,193.51,152.85,262.91,166.92,148.4,137.79,229,158.03,142.97,127.52,187.79,125.44,129.32,108.07,179.93,Upgrade
7,Research & Development,185.29,220.17,182.63,551.59,214.86,209.2,226.7,481.62,225.64,205.63,184.83,340.94,148.5,149.23,128.63,208.1,106.17,116.85,104.39,189.49,Upgrade
8,Other Operating Expenses,2.12,22.99,18.4,25.47,10.33,15.68,5.21,43,10.93,6.97,5.54,37.89,9.63,8.03,6.6,39.92,5.68,5.64,-8.27,20.11,Upgrade
9,Operating Expenses,375.45,433.73,355.34,875.2,424.71,475.75,434.18,869.72,831.86,399.7,388.19,604.89,339.18,307.64,269.02,414.23,248.9,285.85,237.88,422.97,Upgrade
10,Operating Income,237.72,261.09,201.39,289.25,191.82,308.42,209.15,-22.48,-534.41,307.41,240.78,378.87,236.18,352.07,178.15,277.36,234,341.58,179.25,279.07,Upgrade
11,Interest Expense,-42.37,-43.74,-49.07,-50.56,-58.91,-58.62,-55.87,-75.39,-46.68,-45.97,-42.76,-51.41,-44.5,-39.8,-40.83,-45.64,-38.23,-69.21,-54.51,-62.83,Upgrade
12,Interest & Investment Income,61.22,87.59,60.52,69.29,54.35,102.9,61.21,62.28,51.56,118.88,48.87,70.51,51.81,55.51,35.6,137.56,37.53,38.5,24.86,35.25,Upgrade
13,Currency Exchange Gain (Loss),-13.66,13.66,-,10.19,0.3,-0.3,-,-4.31,4.29,-4.29,-,0.98,1.61,-1.61,-,-10.44,0.01,-0.01,-,4.63,Upgrade
14,Other Non Operating Income (Expenses),17.28,-28.71,1.31,-46.89,14.67,-20.69,-5.5,-251.46,66.8,-103.78,-2.71,-32.94,11.55,-30.88,-2.8,-2.19,16.91,-29.89,-3.55,-13.15,Upgrade
15,EBT Excluding Unusual Items,260.19,289.88,214.14,271.29,202.22,331.72,209,-291.37,-458.45,272.26,244.18,366.02,256.66,335.29,170.12,356.65,250.21,280.98,146.04,242.98,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4.45,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Assets,-3.31,0.03,-,5.31,1.96,1.5,-3.03,-16.88,-0.09,5.67,0.12,3.89,0.67,-3.12,-0.02,9.31,0.92,-4.73,1.33,-26.39,Upgrade
18,Asset Writedown,-73.4,-0.69,0.69,-61.93,-6.05,0.09,-0.09,-37.38,-18.37,-325.23,-5.8,1.07,-3.8,2.03,-2.03,-2.52,-1.94,0.46,-0.46,-14.62,Upgrade
19,Other Unusual Items,-9.76,9.76,-,1.1,0.6,-0.6,-,17,-5.55,5.55,-,4.99,-0.74,0.74,-,25.46,0.2,-0.2,-,7.88,Upgrade
20,Pretax Income,173.72,298.98,214.83,215.76,198.73,332.7,205.88,-328.64,-482.46,-41.75,238.51,375.96,252.79,334.95,168.07,384.46,249.39,276.51,146.91,209.85,Upgrade
21,Income Tax Expense,25.04,34.84,30.39,29.71,25.17,42.96,25.93,-56.55,33.42,32.18,29.13,36.62,28.55,39.14,19.27,32.24,25.6,31.35,17.72,14.59,Upgrade
