,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15523,13395,12026,14217,14807,13711,15291,12616,10868,12068,15544,15144,17018,17018,19166,17418,19903,21588,24895,20830,17081,Upgrade
1,Market Cap Growth,-2.30%,-2.30%,-21.35%,12.69%,36.24%,13.61%,-1.63%,-16.69%,-36.14%,-29.08%,-18.90%,-13.06%,-14.50%,-21.17%,-23.01%,-16.38%,16.52%,37.77%,56.56%,29.96%,58.71%,Upgrade
2,Enterprise Value,14693,13255,11256,14280,14870,14425,17510,14226,12478,14621,17566,17006,18880,19622,21591,19874,22359,24774,28333,24143,20394,Upgrade
3,Last Close Price,7.37,6.36,5.71,6.63,6.90,6.39,7.13,5.88,5.07,5.62,7.24,6.90,7.75,7.75,8.73,7.78,8.89,9.65,11.13,9.19,7.54,Upgrade
4,PE Ratio,23.08,20.11,17.65,19.98,20.27,49.55,-37.76,-16.79,-,-,-,15.89,18.72,18.57,20.92,20.33,23.90,31.31,38.01,32.87,27.45,Upgrade
5,PS Ratio,0.41,0.36,0.32,0.38,0.38,0.36,0.39,0.34,0.31,0.38,0.54,0.57,0.70,0.80,0.97,0.94,1.12,1.27,1.47,1.23,1.01,Upgrade
6,PB Ratio,1.87,1.48,1.35,1.59,1.69,1.61,1.83,1.57,1.38,1.49,1.82,1.69,1.95,2.04,2.36,2.10,2.45,2.80,3.25,2.70,2.26,Upgrade
7,P/TBV Ratio,1.84,1.84,1.68,2.00,2.13,2.04,2.33,2.02,1.79,1.91,2.29,2.11,2.43,2.57,2.99,2.67,3.12,3.62,4.27,3.52,2.94,Upgrade
8,P/FCF Ratio,6.88,5.93,6.06,-,20.58,23.99,12.29,-,8.12,9.71,39.97,-,16.92,-,23.37,-,16.35,14.46,23.72,-,37.34,Upgrade
