,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,84.4,84.4,75.49,74.01,54.65,54.65,62.78,62.21,26.3,26.3,27.68,27.68,25.18,25.18,74.13,74.13,107.83,107.83,361.78,361.78,Upgrade
1,Revenue Growth (YoY),54.44%,54.44%,20.24%,18.96%,107.77%,107.77%,126.81%,124.74%,4.46%,4.46%,-62.66%,-62.66%,-76.65%,-76.65%,-79.51%,-79.51%,-84.63%,-84.63%,-61.27%,-61.27%,Upgrade
2,Cost of Revenue,41.51,41.51,40.08,39.4,26.36,26.36,30.62,30.47,7.04,7.04,4.73,4.73,20.42,20.42,42.29,42.29,73.05,73.05,296.85,296.85,Upgrade
3,Gross Profit,42.88,42.88,35.41,34.61,28.29,28.29,32.16,31.74,19.26,19.26,22.95,22.95,4.76,4.76,31.84,31.84,34.78,34.78,64.93,64.93,Upgrade
4,"Selling, General & Admin",27.58,27.58,28.35,27.73,21.56,21.56,24.37,23.86,23.45,23.45,24.56,24.56,44.5,44.5,70.53,70.53,110.85,110.85,383.79,383.79,Upgrade
5,Other Operating Expenses,-10.35,-10.35,-13.79,-13.46,-11.85,-11.85,-9.31,-9.01,-13.69,-13.69,-11.92,-11.92,-12.71,-12.71,4.48,4.48,-6.01,-6.01,-6.54,-6.54,Upgrade
6,Operating Expenses,17.22,17.22,15.62,15.32,9.71,9.71,14.77,14.56,9.76,9.76,12.63,12.63,31.79,31.79,75.01,75.01,104.84,104.84,377.25,377.25,Upgrade
7,Operating Income,25.66,25.66,19.79,19.29,18.58,18.58,17.39,17.19,9.5,9.5,10.32,10.32,-27.03,-27.03,-43.17,-43.17,-70.07,-70.07,-312.31,-312.31,Upgrade
8,Interest Expense,-0.1,-0.1,-0.8,-0.77,-1.29,-1.29,-1.12,-1.1,-1.32,-1.32,-1.26,-1.26,-1.11,-1.11,-0.72,-0.72,-0.44,-0.44,-4.06,-4.06,Upgrade
9,Interest & Investment Income,2.35,2.35,2.13,2.09,1.75,1.75,1.22,1.2,1.2,1.2,0.31,0.31,0.15,0.15,0.11,0.11,0.14,0.14,0.22,0.22,Upgrade
10,Earnings From Equity Investments,0.03,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.02,0.02,-0.03,-0.03,-,-,-0.15,-0.15,-0.46,-0.46,Upgrade
11,Currency Exchange Gain (Loss),0.27,0.27,-0.03,-0.03,-0.2,-0.2,0.18,0.17,0.6,0.6,-0.07,-0.07,-0.34,-0.34,0.23,0.23,0.05,0.05,3.64,3.64,Upgrade
12,Other Non Operating Income (Expenses),-,-,0.06,0.06,-,-,0.08,0.08,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,28.22,28.22,21.16,20.65,18.86,18.86,17.76,17.54,10.01,10.01,9.31,9.31,-28.37,-28.37,-43.56,-43.56,-70.47,-70.47,-312.97,-312.97,Upgrade
14,Gain (Loss) on Sale of Investments,0.08,0.08,0.21,0.2,0.35,0.35,0.12,0.11,0.25,0.25,-,-,-,-,1.21,1.21,-1.38,-1.38,-2.88,-2.88,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,0.08,0.17,-3.52,-3.52,0.36,0.37,-0.41,-0.41,0.48,0.48,64.6,64.6,-0.1,-0.1,2.6,2.6,-11.69,-11.69,Upgrade
16,Asset Writedown,-,-,-5.76,-5.76,-,-,-8,-8,-,-,-6.11,-6.11,-,-,-8.19,-8.19,-,-,-,-,Upgrade
17,Pretax Income,28.3,28.3,15.69,15.26,15.69,15.69,10.24,10.03,9.85,9.85,3.68,3.68,36.23,36.23,-50.64,-50.64,-69.25,-69.25,-327.55,-327.55,Upgrade
18,Income Tax Expense,0.37,0.37,0.09,0.09,0.19,0.19,0.08,0.07,0.1,0.1,0.12,0.12,13,13,0.53,0.53,0.45,0.45,23.46,23.46,Upgrade
19,Earnings From Continuing Operations,27.93,27.93,15.6,15.18,15.5,15.5,10.16,9.95,9.75,9.75,3.56,3.56,23.23,23.23,-51.17,-51.17,-69.7,-69.7,-351.01,-351.01,Upgrade
20,Minority Interest in Earnings,0.1,0.1,-0.06,-0.05,-0.16,-0.16,-0.04,-0.04,-0.2,-0.2,0.42,0.42,-0.85,-0.85,0.8,0.8,-0.93,-0.93,10.88,10.88,Upgrade
21,Net Income,28.03,28.03,15.54,15.13,15.34,15.34,10.12,9.91,9.55,9.55,3.98,3.98,22.38,22.38,-50.37,-50.37,-70.63,-70.63,-340.13,-340.13,Upgrade
22,Net Income to Common,28.03,28.03,15.54,15.13,15.34,15.34,10.12,9.91,9.55,9.55,3.98,3.98,22.38,22.38,-50.37,-50.37,-70.63,-70.63,-340.13,-340.13,Upgrade
23,Net Income Growth,82.69%,82.69%,53.55%,52.57%,60.67%,60.67%,154.35%,149.14%,-57.34%,-57.34%,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),1979,1979,1885,1885,1814,1814,1814,1814,1814,1814,1814,1814,1814,1814,1720,1720,1649,1649,1649,1649,Upgrade
25,Shares Outstanding (Diluted),1979,1979,1885,1885,1814,1814,1814,1814,1814,1814,1814,1814,1952,1865,1720,1720,1649,1649,1649,1649,Upgrade
26,Shares Change (YoY),9.07%,9.07%,3.93%,3.93%,-,-,-,-,-7.06%,-2.74%,5.45%,5.45%,18.36%,13.10%,4.32%,4.32%,-,-,-,-,Upgrade
27,EPS (Basic),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,-0.03,-0.03,-0.04,-0.04,-0.21,-0.21,Upgrade
28,EPS (Diluted),0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.01,0.01,-0.03,-0.03,-0.04,-0.04,-0.21,-0.21,Upgrade
29,EPS Growth,67.49%,67.49%,47.75%,46.81%,60.69%,60.69%,154.40%,149.20%,-54.10%,-56.14%,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,22.75,22.75,38.87,38.4,17.18,17.18,40.93,40.47,21.18,21.18,21.54,21.54,-37.7,-37.7,-16.72,-16.72,-46.41,-46.41,96.03,96.03,Upgrade
31,Free Cash Flow Per Share,0.01,0.01,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.01,0.01,0.01,-0.02,-0.02,-0.01,-0.01,-0.03,-0.03,0.06,0.06,Upgrade
32,Gross Margin,50.81%,50.81%,46.91%,46.76%,51.77%,51.77%,51.23%,51.03%,73.24%,73.24%,82.90%,82.90%,18.90%,18.90%,42.95%,42.95%,32.25%,32.25%,17.95%,17.95%,Upgrade
33,Operating Margin,30.41%,30.41%,26.22%,26.06%,34.01%,34.01%,27.70%,27.62%,36.12%,36.12%,37.27%,37.27%,-107.36%,-107.36%,-58.24%,-58.24%,-64.98%,-64.98%,-86.33%,-86.33%,Upgrade
34,Profit Margin,33.21%,33.21%,20.59%,20.44%,28.07%,28.07%,16.12%,15.94%,36.30%,36.30%,14.38%,14.38%,88.89%,88.89%,-67.94%,-67.94%,-65.50%,-65.50%,-94.02%,-94.02%,Upgrade
35,Free Cash Flow Margin,26.95%,26.95%,51.50%,51.89%,31.45%,31.45%,65.19%,65.05%,80.54%,80.54%,77.82%,77.82%,-149.75%,-149.75%,-22.55%,-22.55%,-43.04%,-43.04%,26.54%,26.54%,Upgrade
36,EBITDA,30.13,30.13,24.29,23.66,23.1,23.1,21.84,21.5,15.43,15.43,16.12,16.12,-20.74,-20.74,-37.43,-37.43,-61.25,-61.25,-296.47,-296.47,Upgrade
37,EBITDA Margin,35.69%,35.69%,32.17%,31.97%,42.27%,42.27%,34.79%,34.57%,58.67%,58.67%,58.22%,58.22%,-82.37%,-82.37%,-50.49%,-50.49%,-56.80%,-56.80%,-81.95%,-81.95%,Upgrade
38,D&A For EBITDA,4.46,4.46,4.49,4.37,4.51,4.51,4.45,4.32,5.93,5.93,5.8,5.8,6.29,6.29,5.74,5.74,8.82,8.82,15.85,15.85,Upgrade
39,EBIT,25.66,25.66,19.79,19.29,18.58,18.58,17.39,17.19,9.5,9.5,10.32,10.32,-27.03,-27.03,-43.17,-43.17,-70.07,-70.07,-312.31,-312.31,Upgrade
40,EBIT Margin,30.41%,30.41%,26.22%,26.06%,34.01%,34.01%,27.70%,27.62%,36.12%,36.12%,37.27%,37.27%,-107.36%,-107.36%,-58.24%,-58.24%,-64.98%,-64.98%,-86.33%,-86.33%,Upgrade
41,Effective Tax Rate,1.29%,1.29%,0.59%,0.57%,1.20%,1.20%,0.75%,0.75%,1.01%,1.01%,3.35%,3.35%,35.88%,35.88%,-,-,-,-,-,-,Upgrade
