,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,185.67,168.85,107.36,99.44,302.43,421.37,313.6,573.86,320.79,144.82,140.95,-9.62,103.77,7.33,47.75,52.12,48.3,30.15,22.85,35.37,Upgrade
1,Other Revenue,-0.78,0.78,-,4.55,-1.94,1.94,-,5.53,-2.83,2.83,-,79.74,-61.2,61.2,-,136.73,-4.11,4.11,-,14.23,Upgrade
2,Revenue,184.89,169.63,107.36,103.99,300.49,423.31,313.6,579.39,317.96,147.65,140.95,70.12,42.58,68.53,47.75,188.85,44.19,34.26,22.85,49.61,Upgrade
3,Revenue Growth (YoY),-38.47%,-59.93%,-65.76%,-82.05%,-5.49%,186.71%,122.49%,726.31%,646.79%,115.46%,195.21%,-62.87%,-3.65%,100.00%,108.95%,280.69%,-19.10%,-34.54%,-65.15%,4.18%,Upgrade
4,Cost of Revenue,142.79,181.41,105.2,182.88,266.08,365.59,227.73,404.82,183.31,63.12,50.99,57.7,30.5,56.01,38.17,172.26,29.83,22.72,15.34,37.78,Upgrade
5,Gross Profit,42.1,-11.78,2.16,-78.89,34.42,57.73,85.88,174.57,134.65,84.52,89.96,12.42,12.07,12.51,9.58,16.59,14.36,11.54,7.52,11.82,Upgrade
6,"Selling, General & Admin",49.29,31.26,24.06,16.85,59.23,77.07,50.97,52.34,30.43,28.49,25.36,44.3,30.25,14.25,9.36,14.57,11.85,7.66,8.87,18.03,Upgrade
7,Research & Development,11.26,8.13,4.32,14.4,18.53,15,7.28,23.78,12.27,8.86,3.27,5.55,4.4,2.68,2.49,6.87,2.55,2.3,3.91,4.36,Upgrade
8,Other Operating Expenses,0.61,0.73,1.7,-2.1,0.15,1.63,0.8,3.96,2.17,1.06,1.62,3.31,0.29,0.46,0.45,3.64,-2.07,-3.46,0.1,4.19,Upgrade
