,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+8 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+8 Quarters
0,Cash & Equivalents,4702,4488,4419,3322,4278,4405,4344,3546,4316,3729,3334,2691,1372,1281,1302,763,424.18,546.86,643.07,767.13,Upgrade
1,Trading Asset Securities,80,413,10,930,180,130,430,974,230,545,947,1692,-,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,4782,4901,4429,4252,4458,4535,4774,4520,4546,4274,4281,4382,1372,1281,1302,763,424.18,546.86,643.07,767.13,Upgrade
3,Cash Growth,7.27%,8.06%,-7.22%,-5.93%,-1.92%,6.12%,11.52%,3.14%,231.19%,233.54%,228.75%,474.36%,223.56%,134.31%,102.49%,-0.54%,-39.51%,-27.53%,-26.66%,-11.16%,Upgrade
4,Accounts Receivable,3823,3178,3303,3357,2889,3208,2647,2239,1867,1462,1514,1496,1423,1210,1230,1196,1197,1006,827,653.35,Upgrade
5,Other Receivables,55.83,292.49,97.56,397,57.59,209.11,51.75,125.65,32.16,173.78,24.45,99.48,23.28,106.31,25.87,74.53,16.79,76.35,15.23,21.9,Upgrade
6,Receivables,3879,3471,3400,3754,2946,3417,2698,2365,1899,1635,1538,1595,1446,1316,1256,1271,1214,1083,842.23,675.25,Upgrade
7,Inventory,9708,10983,11097,10781,11150,9164,6784,5330,4114,3655,3271,2808,2794,2943,2528,2097,1878,1928,1979,2066,Upgrade
8,Prepaid Expenses,-,2.31,-,-,-,2.48,-,1.74,-,47.55,-,35.45,-,0.06,-,-,-,-,-,-,Upgrade
9,Other Current Assets,975.99,912.07,931.62,716.41,1017,642.84,865.21,643.77,681.52,311.55,321.51,190.41,228.2,109.3,146.23,81.36,223.51,138.45,222.39,210.45,Upgrade
10,Total Current Assets,19345,20269,19858,19503,19572,17761,15122,12860,11241,9923,9412,9012,5841,5650,5232,4212,3740,3696,3687,3719,Upgrade
11,"Property, Plant & Equipment",2663,2554,2484,2218,1942,1354,931.61,725.72,560.93,459.71,458.77,422.88,380.67,371.13,317.66,316.66,290.25,265.19,237.82,219.36,Upgrade
12,Long-Term Investments,959.15,944.42,935.6,919.64,835.77,710.84,477.09,418.91,317.48,216.1,217.68,133.43,133.16,123.43,19.1,4.31,4.5,-,-,-,Upgrade
13,Other Intangible Assets,272.94,272.35,272.97,270.55,189.18,189.36,187.42,188.29,189.26,39.17,39.2,39.05,39.38,39.75,39.76,39.43,39.29,39.22,15.84,15.98,Upgrade
14,Long-Term Deferred Tax Assets,196.35,149.16,92.6,96,87.43,85.39,103.9,105.24,141.34,141.34,125.34,125.34,47.06,49.3,47.06,47.06,10.61,16.08,9.32,9.15,Upgrade
15,Long-Term Deferred Charges,45.48,53.05,61.55,59.48,61.68,42.19,43.98,42.01,29.43,24.64,24.53,14.18,11.94,12.41,12.82,13.03,8.39,6.4,6.38,3.72,Upgrade
16,Other Long-Term Assets,106.1,88.76,111.42,149.82,132.92,208.06,255.31,188.69,126.13,151.13,65.73,29.24,39.21,26.05,27.19,19.08,21.68,24.9,27.37,37.61,Upgrade
17,Total Assets,23588,24331,23816,23217,22821,20351,17121,14529,12605,10955,10343,9776,6492,6272,5696,4652,4115,4048,3984,4005,Upgrade
18,Accounts Payable,3268,4464,4330,4822,6272,5808,3991,2996,2266,1860,1605,1196,1290,1376,1217,929.57,604.52,644.78,657.08,958.76,Upgrade
19,Accrued Expenses,77.71,374.93,96.64,430.69,117.21,193.48,76.65,247.92,61.44,137.64,47.35,180.66,28.35,88.19,25.48,94.39,16.94,49.86,11.42,54.17,Upgrade
20,Short-Term Debt,1251,1386,1002,416.47,375.46,305.77,305.77,201,200,-,-,-,-,10,-,65,93,205.17,225.17,197.17,Upgrade
21,Current Portion of Long-Term Debt,814.79,96.94,166.25,160.13,134.34,160,-,20,-,-,-,-,-,-,-,9,-,-,-,-,Upgrade
22,Current Portion of Leases,-,4.82,-,17.17,-,6.45,87.18,8.56,18.93,8.59,8.77,8.99,2.8,3.31,-,-,-,-,-,-,Upgrade
23,Current Income Taxes Payable,121.95,73.67,67.63,58.53,61.23,4.29,15.66,3.21,50.24,17.97,25.91,11.22,50.83,15.93,35.44,24.73,42.08,30.25,23.96,19.35,Upgrade
24,Current Unearned Revenue,8204,8812,8890,8455,7640,6661,5335,4306,3470,2823,2404,2405,2196,2132,1791,1598,1629,1615,1614,-,Upgrade
25,Other Current Liabilities,810.88,549.55,963.55,847.86,400.07,242.59,259,139.85,164.93,120,178,82.58,140.36,79.91,103.01,73.43,45.15,0.87,26.47,1413,Upgrade
26,Total Current Liabilities,14548,15761,15515,15208,14999,13381,10070,7923,6231,4967,4269,3884,3708,3706,3172,2794,2430,2546,2558,2642,Upgrade
27,Long-Term Debt,1361,1236,853.9,811.02,875.31,303.82,320,80,90,-,-,-,-,-,-,91,92,-,-,-,Upgrade
28,Long-Term Leases,2.36,2.98,10.01,4.87,8.32,7.12,3.4,4.22,4.21,7.48,10.56,9.95,0.37,0.68,3.32,-,-,-,-,-,Upgrade
29,Long-Term Unearned Revenue,149.52,99.89,103.43,100.8,67.48,51.42,42.19,41.09,19.64,10.71,11.28,11.87,10.74,11.22,16.76,17.1,3.39,3.55,3.72,3.88,Upgrade
30,Long-Term Deferred Tax Liabilities,1.52,1.33,2.13,3.76,-,-,-,2.33,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,Other Long-Term Liabilities,78.67,29.65,28.38,30.91,12.93,32.76,42.31,49.13,37.33,31.56,25.19,24.83,19.22,14.77,18.29,14.16,11.41,7.01,7.34,3.52,Upgrade
32,Total Liabilities,16141,17130,16513,16160,15963,13777,10478,8100,6382,5017,4316,3931,3738,3733,3210,2917,2537,2557,2569,2650,Upgrade
33,Common Stock,279.41,279.25,279.16,279.06,278.59,278.49,174.24,174.07,173.01,173.01,108.12,108.1,103.1,103.1,57.28,52.1,52,52,52,52,Upgrade
34,Additional Paid-In Capital,4185,4175,4172,-,4173,4166,-,-,4252,4246,4287,4280,1376,1361,1396,767.66,733.82,728.25,716.91,716.91,Upgrade
35,Retained Earnings,3147,2991,3097,2836,2636,2347,2404,2183,2007,1718,1663,1483,1297,1093,1047,926.59,806.85,721.75,651.78,589.97,Upgrade
36,Treasury Stock,-162.53,-162.53,-162.53,-162.53,-162.53,-162.53,-162.53,-162.53,-162.53,-162.53,-,-,-,-,-,-,-,-,-,-,Upgrade
37,Comprehensive Income & Other,-,-,-,4166,-,-,4268,4257,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Total Common Equity,7448,7283,7385,7119,6926,6629,6683,6452,6269,5974,6059,5872,2776,2557,2500,1746,1593,1502,1421,1359,Upgrade
39,Minority Interest,-1.29,-82.67,-81.72,-62.11,-68.46,-55.04,-39.48,-22.72,-46.04,-35.64,-32.19,-26.8,-21.56,-16.92,-14.22,-11.08,-14.9,-10.48,-6.17,-3.56,Upgrade
40,Shareholders' Equity,7447,7200,7303,7057,6857,6574,6644,6429,6223,5938,6026,5845,2754,2540,2485,1735,1578,1492,1415,1355,Upgrade
41,Total Liabilities & Equity,23588,24331,23816,23217,22821,20351,17121,14529,12605,10955,10343,9776,6492,6272,5696,4652,4115,4048,3984,4005,Upgrade
42,Total Debt,3429,2726,2032,1410,1393,783.16,716.35,313.78,313.14,16.07,19.34,18.94,3.17,13.99,3.32,165,185,205.17,225.17,197.17,Upgrade
43,Net Cash (Debt),1353,2175,2397,2842,3065,3752,4058,4206,4232,4258,4261,4363,1369,1267,1299,598,239.18,341.69,417.9,569.96,Upgrade
44,Net Cash Growth,-55.84%,-42.04%,-40.93%,-32.42%,-27.59%,-11.87%,-4.78%,-3.61%,209.09%,235.95%,228.10%,629.67%,472.50%,270.91%,210.79%,4.92%,-58.06%,-50.09%,-44.08%,-22.70%,Upgrade
45,Net Cash Per Share,4.82,7.79,8.57,10.34,11.04,13.27,14.52,14.93,15.14,15.27,15.26,15.85,5.13,4.73,4.98,2.44,0.99,1.40,1.72,2.34,Upgrade
46,Filing Date Shares Outstanding,278.9,278.8,278.66,278.66,278.09,277.99,277.98,277.71,276.01,276.01,276.78,276.73,263.94,263.94,263.93,240.1,239.62,239.62,239.62,239.62,Upgrade
47,Total Common Shares Outstanding,278.9,278.75,278.66,278.56,278.09,277.99,277.98,277.71,276.01,276.01,276.78,276.73,263.94,263.94,263.93,240.1,239.62,239.62,239.62,239.62,Upgrade
48,Working Capital,4797,4508,4343,4294,4573,4380,5052,4937,5010,4956,5142,5127,2133,1944,2060,1418,1310,1150,1129,1077,Upgrade
49,Book Value Per Share,26.71,26.13,26.50,25.56,24.90,23.85,24.04,23.23,22.71,21.64,21.89,21.22,10.52,9.69,9.47,7.27,6.65,6.27,5.93,5.67,Upgrade
50,Tangible Book Value,7175,7011,7112,6849,6736,6440,6496,6264,6080,5935,6019,5833,2736,2517,2460,1707,1553,1463,1405,1343,Upgrade
51,Tangible Book Value Per Share,25.73,25.15,25.52,24.59,24.22,23.17,23.37,22.56,22.03,21.50,21.75,21.08,10.37,9.54,9.32,7.11,6.48,6.10,5.86,5.60,Upgrade
52,Buildings,-,544.72,-,544.72,-,544.72,-,298.32,-,252.07,-,252.07,-,252.75,-,100.37,-,99.56,-,98,Upgrade
53,Machinery,-,655.02,-,488.12,-,317.26,-,255.03,-,210.63,-,192.4,-,136.84,-,110.45,-,87.78,-,60.31,Upgrade
54,Construction In Progress,-,1562,-,1320,-,591.37,-,247.85,-,48.36,-,8.03,-,11.25,-,130.51,-,96.09,-,73.47,Upgrade
