,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,671.33,311.53,392.48,87.01,396.87,66.98,486.1,251.97,226.32,80.5,Upgrade
1,Short-Term Investments,0.7,220.98,0.72,461.12,0.7,387.74,1.51,209.45,181.94,355.83,Upgrade
2,Trading Asset Securities,-,4.25,0.57,6.65,10.72,0.99,-,-,-,109.32,Upgrade
3,Cash & Short-Term Investments,672.03,536.75,393.76,554.77,408.29,455.71,487.61,461.42,408.25,545.65,Upgrade
4,Cash Growth,70.67%,-3.25%,-3.56%,21.74%,-16.27%,-1.24%,19.44%,-15.44%,41.59%,84.86%,Upgrade
5,Accounts Receivable,793.58,468.31,142.14,66.65,294.84,88.29,68.95,84.87,142.68,125.74,Upgrade
6,Other Receivables,245.58,178.82,284.21,140.52,132.73,120.68,103.24,182.4,92.27,109.9,Upgrade
7,Receivables,1039,647.14,426.35,207.17,427.57,208.97,172.19,267.27,234.95,235.64,Upgrade
8,Prepaid Expenses,2,8.42,2.28,7.62,1.47,4.07,2.42,4.71,3.22,3.89,Upgrade
9,Other Current Assets,21.57,8.87,8.87,7.88,7.88,10.46,10.46,133.72,9.34,7.42,Upgrade
10,Total Current Assets,1735,1201,831.27,777.44,845.21,679.21,672.67,867.12,655.76,792.6,Upgrade
11,"Property, Plant & Equipment",18042,18767,19072,19343,19124,19126,19646,19481,18861,17292,Upgrade
12,Long-Term Investments,16.24,36.44,14.08,30.63,12.57,13.57,-,3.95,11.07,-,Upgrade
13,Long-Term Accounts Receivable,3058,2644,2479,927.36,511.53,813.69,778.22,712.1,697.58,675.38,Upgrade
14,Long-Term Deferred Tax Assets,0.21,0.21,0.19,0.19,0.16,0.16,0.15,0.15,0.24,0.24,Upgrade
15,Long-Term Deferred Charges,-,-,-,-,-,1.77,-,1.88,1.76,1.67,Upgrade
16,Other Long-Term Assets,2180,1615,1750,1839,1578,2178,2782,2827,3341,3857,Upgrade
17,Total Assets,25053,24286,24170,22918,22071,22813,23879,23893,23568,22619,Upgrade
18,Accounts Payable,0.3,1.12,0.25,3.85,0.03,0.84,2.44,2.84,2.34,0.01,Upgrade
19,Accrued Expenses,187.33,131.11,159.44,121.08,140.95,146.85,177.63,146.86,181.14,210.98,Upgrade
20,Current Portion of Long-Term Debt,2614,3210,3102,3675,2420,2504,1862,1572,1782,1705,Upgrade
21,Current Portion of Leases,2.5,2.41,2.5,2.48,2.52,2.28,1.49,2.14,2.21,2,Upgrade
22,Current Income Taxes Payable,6.42,0.35,0.3,0.59,1.33,0.17,1.34,0.34,0.18,0.42,Upgrade
23,Current Unearned Revenue,92.16,82.61,93.95,104.39,123.86,82.67,104.25,110.6,134.91,136.69,Upgrade
24,Other Current Liabilities,26.77,43.36,43.12,50.45,30.22,78.3,56.83,128,54.1,35.76,Upgrade
25,Total Current Liabilities,2929,3471,3402,3958,2719,2815,2206,1963,2157,2091,Upgrade
26,Long-Term Debt,13983,13039,13434,12127,12721,13727,14948,15568,15134,14477,Upgrade
27,Long-Term Leases,12.22,10.59,12.02,13,14.14,15.14,1.27,6.14,7.24,7.6,Upgrade
28,Long-Term Unearned Revenue,94.47,76.99,69.2,52.08,45.69,42.13,35.17,33.74,66.88,83.17,Upgrade
