,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,64.28,62.84,70.01,100.53,114.19,125.03,93.09,203.25,121.03,103.75,99.46,120.75,154.96,174.56,224.59,658.28,181.84,235.66,115.12,647.13,Upgrade
1,Short-Term Investments,-,320,-,320,-,295,-,270,-,370,-,370,-,480,-,100,-,430,-,-,Upgrade
2,Trading Asset Securities,10.02,-,-,-,101.57,50.29,70.29,20.04,53.6,23.74,20.24,52.5,240,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,74.3,382.84,70.01,420.53,215.76,470.32,163.38,493.29,174.63,497.49,119.7,543.25,394.96,654.56,224.59,758.28,181.84,665.66,115.12,647.13,Upgrade
4,Cash Growth,-65.56%,-18.60%,-57.15%,-14.75%,23.55%,-5.46%,36.50%,-9.20%,-55.78%,-24.00%,-46.70%,-28.36%,117.20%,-1.67%,95.10%,17.18%,-70.01%,24.15%,-71.61%,99.40%,Upgrade
5,Accounts Receivable,38.6,12.7,8.92,7.61,14.53,17.88,20.48,26.86,20.39,28.21,37.48,34.27,12.89,9.09,15.23,14.43,8.5,17.29,15.61,13.7,Upgrade
6,Other Receivables,2.9,5.52,13.54,9.77,4.98,4.14,2.72,2.5,2,1.98,1.29,1.17,1.69,1.31,1.7,1.42,1.21,1.46,1.15,0.8,Upgrade
7,Receivables,41.5,18.22,22.45,17.37,19.51,22.02,23.19,29.36,22.39,30.19,38.76,35.44,14.59,10.4,16.93,15.84,9.71,18.75,16.76,14.5,Upgrade
8,Inventory,112.99,130.5,132.9,133.69,127.24,138.56,151.92,161.6,181.35,201.01,210.08,181.65,163.62,161.08,148.65,139.06,145.11,138.2,150.33,132.46,Upgrade
9,Prepaid Expenses,-,27.13,-,23.39,-,-,-,13.49,-,8.68,-,5.15,-,0.74,-,0.01,-,-,-,-,Upgrade
10,Other Current Assets,350.07,3.37,341.8,2.12,303.9,31.22,290.92,5.78,427.22,19.07,409.97,15.4,388.48,78.76,431.46,7.19,555.88,12.17,492.15,7.84,Upgrade
11,Total Current Assets,578.87,562.06,567.17,597.1,666.42,662.12,629.42,703.52,805.59,756.44,778.51,780.89,961.65,905.55,821.63,920.37,892.55,834.78,774.36,801.92,Upgrade
12,"Property, Plant & Equipment",603.65,579.16,586.13,562.03,558.71,550.66,502.5,471.31,408.22,430.22,400.75,404.33,305.69,307.49,307.21,305.46,267.7,255.07,259.07,263.91,Upgrade
13,Long-Term Investments,93.16,93.16,93.16,93.16,82.59,82.59,82.59,82.59,82.82,82.82,81.2,81.2,-,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,104.27,105.31,105.8,106.82,106.61,107.17,104.63,104.21,104.37,105.16,105.55,106.38,107.23,107.41,108.4,57.7,54.39,54.86,54.85,55.41,Upgrade
15,Long-Term Deferred Tax Assets,15.25,15.04,15.84,16.42,32.04,29.31,24.78,24.98,22.6,24.97,21.63,21.61,12.33,12.9,11.01,11,11.39,11.92,11.09,11.05,Upgrade
16,Other Long-Term Assets,15.32,15.54,15.52,34.95,52.1,61.55,27.77,26.85,4.16,4.25,4.4,4.57,4.86,5.17,5.48,5.8,6.12,6.45,6.77,7.1,Upgrade
17,Total Assets,1411,1370,1384,1410,1498,1493,1372,1413,1428,1404,1392,1399,1392,1339,1254,1300,1232,1163,1106,1139,Upgrade
18,Accounts Payable,56.67,47.63,46.1,62.69,76.01,75.48,42.69,96.04,93.8,73.05,85.71,88.1,83.32,80.2,64.88,60.12,81.77,56.27,30.48,55.35,Upgrade
19,Accrued Expenses,8.54,36.93,4.87,35.86,11.19,60.3,6.78,65.5,10.82,50.94,5.38,68.09,12.23,43.89,5.56,45.66,12.33,35.77,9.26,64.04,Upgrade
20,Short-Term Debt,5,5.01,5,0,50.04,50.04,50.04,-,70.05,70.02,47.05,-,50.05,50.05,-,60.05,60,62,60,-,Upgrade
