,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,10791,6754,14257,12324,17108,15838,23065,21393,23225,17398,Upgrade
1,Short-Term Investments,2010,4110,3807,1837,1350,852.02,-,108.24,-,114.49,Upgrade
2,Trading Asset Securities,323.07,665.21,-,-,-,-,96,-,-,-,Upgrade
3,Cash & Short-Term Investments,13124,11530,18064,14161,18458,16691,23161,21502,23225,17512,Upgrade
4,Cash Growth,-27.35%,-18.58%,-2.14%,-15.15%,-20.31%,-22.38%,-0.27%,22.78%,45.25%,25.70%,Upgrade
5,Accounts Receivable,2112,1580,2102,1808,2296,2044,2112,1660,1782,1670,Upgrade
6,Other Receivables,26.23,976.42,14.34,924.76,19.9,486.03,29.91,677.84,-,519.56,Upgrade
7,Receivables,2138,2636,2117,2873,2316,2620,2142,2563,1782,2469,Upgrade
8,Inventory,4028,4500,4351,5405,4735,4792,4071,3403,3380,3569,Upgrade
9,Prepaid Expenses,-,1593,-,1355,-,1226,-,941.01,-,1059,Upgrade
10,Other Current Assets,2549,214.48,2777,233.3,2579,339.06,2396,292.33,2572,828.57,Upgrade
11,Total Current Assets,21839,20474,27308,24027,28088,25667,31771,28701,30959,25438,Upgrade
12,"Property, Plant & Equipment",25269,25009,25041,24885,25244,25202,25395,25739,25974,27039,Upgrade
13,Long-Term Investments,6302,5080,4391,6963,7797,6861,1450,4627,2779,2298,Upgrade
14,Goodwill,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,97.91,Upgrade
15,Other Intangible Assets,152.22,155.64,159.06,162.48,159.68,155.97,177.09,165.67,182.6,183.41,Upgrade
16,Long-Term Deferred Tax Assets,357.39,339.41,478.83,481.92,505.05,518.61,368.12,429.03,425.18,407.17,Upgrade
17,Other Long-Term Assets,2002,1994,1832,1832,1837,1807,6979,1772,3347,2497,Upgrade
18,Total Assets,56020,53150,59308,58449,63730,60309,66238,61531,63765,57960,Upgrade
19,Accounts Payable,9455,8573,9944,9490,9985,9047,9412,8147,9439,7678,Upgrade
20,Accrued Expenses,-,5638,-,6325,-,6776,-,7392,-,7445,Upgrade
21,Current Portion of Long-Term Debt,11071,8482,7834,9203,10033,7311,6507,5891,10531,7454,Upgrade
22,Current Portion of Leases,153.82,146.27,163.65,155.67,157.27,159.52,146.36,101.19,126.03,199.66,Upgrade
23,Current Income Taxes Payable,534.23,301.09,439.04,407.87,314.73,321.24,458.74,442.24,504.51,403.96,Upgrade
24,Current Unearned Revenue,1250,2822,1521,2572,1501,3343,2036,2361,2169,1810,Upgrade
25,Other Current Liabilities,12451,3232,12511,3551,13760,2868,14195,2737,13094,3317,Upgrade
26,Total Current Liabilities,34915,29193,32413,31705,35752,29825,32755,27072,35864,28307,Upgrade
27,Long-Term Debt,3989,5247,9790,8416,7478,6350,8816,7805,4349,4920,Upgrade
28,Long-Term Leases,143.07,180.42,168.84,145.45,173.77,195.52,201.19,215.61,195,287.89,Upgrade
29,Long-Term Deferred Tax Liabilities,1150,1254,1226,1299,1443,1450,1578,1577,1325,1191,Upgrade
30,Other Long-Term Liabilities,-,-,-,-,-,-,-,-,49.67,49.67,Upgrade
31,Total Liabilities,40251,35927,43654,41634,44923,37901,43433,36792,41936,34914,Upgrade
32,Common Stock,196.68,196.68,196.68,235.74,235.69,235.63,235.51,235.42,235.41,235.4,Upgrade
33,Additional Paid-In Capital,787.09,787.09,787.09,825.36,806.84,786.97,753.14,730.08,726.2,724.38,Upgrade
34,Retained Earnings,-,15900,-,15129,-,18878,-,21576,-,20765,Upgrade
35,Comprehensive Income & Other,11511,-2989,11366,-2819,14347,-1241,18262,-1429,17512,-2147,Upgrade
36,Total Common Equity,12494,13895,12350,13372,15390,18660,19251,21113,18474,19579,Upgrade
37,Minority Interest,3275,3328,3304,3444,3417,3749,3555,3627,3355,3468,Upgrade
38,Shareholders' Equity,15769,17222,15654,16815,18806,22409,22806,24739,21829,23046,Upgrade
39,Total Liabilities & Equity,56020,53150,59308,58449,63730,60309,66238,61531,63765,57960,Upgrade
