,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Market Capitalization,17529,7784,7177,7446,7600,9970,6736,8179,8170,8214,4036,11578,13093,27280,39525,106501,92002,-,-,-,-,Upgrade
1,Market Cap Growth,-21.92%,-21.92%,6.56%,-8.97%,-6.99%,21.37%,66.89%,-29.35%,-37.59%,-69.89%,-89.79%,-89.13%,-85.77%,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,10974,1515,1086,1323,1480,3937,-587,900,751,920,-3329,4007,4913,18208,29890,97090,93291,-,-,-,-,Upgrade
3,Last Close Price,29.50,14.77,13.78,12.66,13.44,15.94,11.18,13.99,13.83,11.94,7.21,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,451.60,200.55,-,-59.10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.36,3.36,3.29,3.66,3.98,5.55,4.08,5.36,5.20,5.06,2.16,5.30,5.56,11.58,17.50,52.02,54.33,-,-,-,-,Upgrade
6,PB Ratio,0.99,0.99,0.93,0.95,0.99,1.31,0.89,1.10,1.09,1.09,0.53,1.48,1.59,3.14,4.35,11.17,9.70,-,-,-,-,Upgrade
7,P/TBV Ratio,1.00,1.00,0.93,0.95,0.99,1.31,0.89,1.10,1.09,1.09,0.53,1.48,1.59,3.14,4.35,11.17,9.70,-,-,-,-,Upgrade
8,P/FCF Ratio,12.47,12.47,11.49,13.13,14.21,36.52,224.28,-40.49,-,-,-,-,-,-,-,-309.82,-,-,-,-,-,Upgrade
