,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,653.33,610.9,614.77,529.5,498.69,166.27,86.27,74.82,133.16,299.9,599.21,743.71,963.94,1036,1085,1143,158.79,140.74,-,-,Upgrade
1,Short-Term Investments,194.54,201.11,175.22,261.74,291.02,612.54,856.03,862.72,821.13,646.03,352.3,240.45,102.13,144,171.11,80.36,20.98,48.11,-,-,Upgrade
2,Cash & Short-Term Investments,847.87,812.02,789.99,791.24,789.71,778.82,942.29,937.54,954.3,945.93,951.51,984.16,1066,1180,1256,1223,179.77,188.84,-,230.07,Upgrade
3,Cash Growth,7.36%,4.26%,-16.16%,-15.60%,-17.25%,-17.67%,-0.97%,-4.74%,-10.48%,-19.81%,-24.25%,-19.55%,493.03%,524.62%,-,431.71%,-21.86%,-,-,-,Upgrade
4,Accounts Receivable,15.08,17.66,14.03,13.99,14.17,16.69,16.42,16.21,14.94,20.94,27.55,32.53,34.09,37.28,26.79,23.55,21.44,18.71,-,-,Upgrade
5,Other Receivables,-,-,-,-,3.77,-,1.06,-,1.39,-,1.71,-,0.92,-,-,-,0.35,0.53,-,-,Upgrade
6,Receivables,15.08,17.66,14.03,13.99,17.93,16.69,17.48,16.21,16.33,20.94,29.26,32.53,35.01,37.28,26.79,23.55,21.79,19.24,-,-,Upgrade
7,Inventory,23.84,28.3,28.09,32.83,32.87,32.84,37.02,42.13,45.38,46.18,57.15,65.15,62.58,51.15,51.31,45.03,42.27,38.19,-,-,Upgrade
8,Restricted Cash,0.05,0.15,0.15,-,-,-,8.28,4.43,-,-,-,1.13,0.64,-,-,-,0.16,0.16,-,-,Upgrade
9,Other Current Assets,16.18,17.27,19.03,11.47,7.29,10.91,7.01,9.97,7.36,13.65,16.4,23.88,26.96,10.62,6.97,5.48,4.05,5.31,-,-,Upgrade
10,Total Current Assets,903.02,875.4,851.29,849.53,847.8,839.26,1012,1010,1023,1027,1054,1107,1191,1279,1341,1297,248.03,251.73,-,-,Upgrade
11,"Property, Plant & Equipment",11.17,7.83,8.4,9.41,10.24,9.16,9.68,12.23,13.56,15.23,19.26,25.86,28.99,24.18,25.93,16.53,16.64,10.89,-,-,Upgrade
12,Long-Term Investments,180.09,222.83,220.4,217.32,207.49,199.73,16.95,18.03,18.03,26.56,26.56,27.71,26.08,4.72,0.87,0.91,0.92,0.44,-,-,Upgrade
13,Other Intangible Assets,8.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.18,-,-,-,Upgrade
15,Other Long-Term Assets,0.68,9.65,9.56,0.96,0.88,0.9,0.62,1.08,1.18,1.32,1.47,1.79,1.82,1.77,1.56,1.77,1.55,0.89,-,-,Upgrade
16,Total Assets,1104,1116,1090,1077,1066,1049,1039,1042,1056,1070,1102,1162,1248,1309,1370,1317,267.32,263.95,-,-,Upgrade
17,Accounts Payable,19.05,18.04,11.64,16.11,11.58,10.49,9.22,7.15,9.6,6.17,14.95,10.33,12.21,19.86,31.05,23.62,23.16,31.15,-,-,Upgrade
18,Accrued Expenses,32.26,63.61,30.63,29.47,23.67,30.54,18.3,27.18,23.97,33.44,24.69,31.71,43.44,57.35,40.24,28.43,28.33,18.34,-,-,Upgrade
19,Current Portion of Leases,3.8,3.72,3.87,3.9,3.88,3.06,3.24,3.88,3.85,4.16,4.92,5.61,5.7,5.1,6.63,6.41,6.33,4.58,-,-,Upgrade
20,Current Income Taxes Payable,0.36,-,-,0.27,0.69,0.73,1.4,-,-,-,1.28,-,1.8,-,0.16,0.16,0.16,0.15,-,-,Upgrade
21,Current Unearned Revenue,38.87,37.21,38.8,38.37,38.58,34.11,31.93,33.4,34.45,34.27,37.8,40.21,40.34,37.62,41.53,32.37,30.55,19.84,-,-,Upgrade
22,Other Current Liabilities,-,-,-,-,9.14,-,13.26,-,9.42,-,6.88,-,5.61,-,-,-,3.41,3.89,-,-,Upgrade
23,Total Current Liabilities,94.34,122.57,84.94,88.12,87.53,78.93,77.36,71.61,81.28,78.05,90.52,87.85,109.1,119.92,119.61,90.98,91.93,77.96,-,-,Upgrade
24,Long-Term Leases,0.85,1.25,2.12,3.16,3.9,3.5,3.91,4.74,5.29,6.21,8.41,13.79,16.05,11.03,11.84,5.03,5.69,2.86,-,-,Upgrade
25,Long-Term Unearned Revenue,0.38,0.6,0.43,0.44,0.51,0.47,0.41,0.37,0.39,0.25,0.59,0.68,0.86,0.95,0.99,0.9,0.71,0.51,-,-,Upgrade
26,Other Long-Term Liabilities,0.77,1.53,2.3,3.11,3.89,4.67,5.45,6.23,7,7.78,8.56,7.83,8.48,9.14,9.79,-,-,-,-,-,Upgrade
27,Total Liabilities,96.33,125.95,89.78,94.83,95.84,87.58,87.12,82.94,93.97,92.29,108.08,110.15,134.49,141.03,142.23,96.91,98.32,81.32,-,-,Upgrade
28,Common Stock,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.01,0.01,-,-,Upgrade
29,Additional Paid-In Capital,1613,1614,1637,1624,1616,1609,1600,1587,1585,1575,1554,1538,1526,1515,1498,1453,27.32,24.26,-,-,Upgrade
30,Retained Earnings,-569.85,-579.64,-575.26,-578.39,-574.85,-564.03,-559.13,-535.58,-514.07,-491.34,-458.72,-422.85,-367.9,-319.05,-271.14,-233.01,-192.47,-174.09,-,-,Upgrade
31,Treasury Stock,-15.73,-29.39,-43.63,-45.32,-53.63,-62.49,-68.51,-71.8,-86.44,-89.85,-94.87,-66.24,-46.93,-28.57,-,-,-,-,-,-,Upgrade
