,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+1 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,82.06,81.62,73.28,61.66,64.41,61.09,57,47.49,45.29,45.02,62.55,55.32,74.97,85.58,84.66,56.87,63.02,59.08,38.83,18.95,Upgrade
1,Revenue Growth (YoY),27.40%,33.60%,28.55%,29.86%,42.23%,35.71%,-8.86%,-14.17%,-39.59%,-47.40%,-26.12%,-2.72%,18.97%,44.85%,118.02%,200.16%,84.08%,-,-,-,Upgrade
2,Cost of Revenue,42.82,44.1,38.09,32.18,33.95,32.57,30.36,26.46,25.1,25.37,35.78,32.5,42.62,49.15,48.96,33.49,38.9,38.75,27.09,13.21,Upgrade
3,Gross Profit,39.24,37.52,35.19,29.49,30.46,28.52,26.64,21.03,20.19,19.65,26.77,22.82,32.35,36.43,35.7,23.38,24.12,20.33,11.75,5.74,Upgrade
4,"Selling, General & Admin",22.67,12.43,24.15,24.46,34.69,13.48,34.1,27.05,27.38,30.29,32.19,33.31,39.44,39.38,35.68,32.47,18.01,14.2,11.27,11.95,Upgrade
5,Research & Development,23.71,19.9,22.99,23.47,22.81,21.78,26.47,28.05,27.79,32.34,37.22,47.59,46.19,50.74,42.66,34.71,25.47,20.05,16.09,15.83,Upgrade
6,Other Operating Expenses,-3.34,-2.21,-3.71,-2.08,-3.41,-3.2,-2.51,-1.78,-2.16,-2.57,-3.18,-2.59,-1.72,-4.47,-1.12,-2.52,-0.65,-0.14,-0.03,-0.25,Upgrade
7,Operating Expenses,43.03,30.11,43.44,45.85,54.09,32.06,58.06,53.32,53.02,60.06,66.23,78.3,83.91,85.64,77.22,64.66,42.83,34.11,27.33,27.52,Upgrade
8,Operating Income,-3.8,7.4,-8.24,-16.37,-23.62,-3.54,-31.42,-32.3,-32.83,-40.41,-39.46,-55.48,-51.56,-49.21,-41.52,-41.28,-18.71,-13.78,-15.58,-21.78,Upgrade
9,Interest & Investment Income,12.47,12.99,12.45,12.81,17.9,13.07,7.31,11.47,14.59,6.76,4.77,0.12,3.38,0.78,2.86,1.1,0.46,0.65,0.77,1.19,Upgrade
10,Currency Exchange Gain (Loss),0.86,-0.64,-0.26,-0.11,-4.68,-0.25,0.94,-0.03,-2.27,1.02,-0.43,-0.1,-0.35,-0.05,0.18,-0.33,-0.27,0.05,0.15,-0.01,Upgrade
11,Other Non Operating Income (Expenses),0.77,0.77,1.87,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.69,0.65,0.65,0.65,0.65,-,-,-,-,-,Upgrade
12,EBT Excluding Unusual Items,10.31,20.52,5.82,-2.89,-9.62,10.06,-22.4,-20.08,-19.73,-31.86,-34.42,-54.81,-47.88,-47.83,-37.83,-40.51,-18.51,-13.08,-14.67,-20.6,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-0.08,-,-,-,-2.19,-,-1.29,-,-2.05,-,-0.06,-,0.15,-,-,-,Upgrade
14,Legal Settlements,-,-0.2,-2.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Unusual Items,-,-24.32,-,-,-,-14.95,-,-,-,-,-,-,1.22,-,-,-,-,-,-,-,Upgrade
16,Pretax Income,10.31,-4,3.72,-2.89,-9.69,-4.89,-22.4,-20.08,-21.92,-31.86,-35.71,-54.81,-48.71,-47.83,-37.89,-40.51,-18.36,-13.08,-14.67,-20.6,Upgrade
17,Income Tax Expense,0.52,0.37,0.59,0.66,1.12,0.01,1.15,0.96,0.81,0.77,0.16,0.14,0.14,0.09,0.24,0.03,0.02,0.08,0.08,0.04,Upgrade
18,Net Income,9.79,-4.37,3.13,-3.54,-10.82,-4.91,-23.55,-21.05,-22.73,-32.62,-35.87,-54.95,-48.84,-47.92,-38.13,-40.53,-18.38,-13.15,-14.74,-20.64,Upgrade
19,Net Income to Common,9.79,-4.37,3.13,-3.54,-10.82,-4.91,-23.55,-21.05,-22.73,-32.62,-35.87,-54.95,-48.84,-47.92,-38.13,-40.53,-18.38,-13.15,-14.74,-20.64,Upgrade
20,Shares Outstanding (Basic),588,570,560,559,557,556,555,554,554,553,550,557,562,561,561,268,222,222,222,222,Upgrade
21,Shares Outstanding (Diluted),590,570,593,559,557,556,555,554,554,553,550,557,562,561,561,268,222,222,222,222,Upgrade
22,Shares Change (YoY),5.85%,2.53%,6.81%,0.93%,0.54%,0.50%,0.87%,-0.51%,-1.42%,-1.49%,-1.93%,107.64%,153.21%,152.90%,152.70%,20.81%,-,-,-,-,Upgrade
23,EPS (Basic),0.02,-0.01,0.01,-0.01,-0.02,-0.01,-0.04,-0.04,-0.04,-0.06,-0.07,-0.10,-0.09,-0.09,-0.07,-0.15,-0.08,-0.06,-0.07,-0.09,Upgrade
24,EPS (Diluted),0.02,-0.01,0.01,-0.01,-0.02,-0.01,-0.04,-0.04,-0.04,-0.06,-0.07,-0.10,-0.09,-0.09,-0.07,-0.15,-0.08,-0.06,-0.07,-0.09,Upgrade
25,Free Cash Flow,30.18,23.85,11.83,14.49,30.26,16.07,7.5,-18.88,-0.85,-13.54,-0.14,-57.37,-59.39,-46.07,2.75,-32.66,-12.21,-2.15,-7.01,-31.04,Upgrade
26,Free Cash Flow Per Share,0.05,0.04,0.02,0.03,0.05,0.03,0.01,-0.03,-0.00,-0.02,-0.00,-0.10,-0.11,-0.08,0.00,-0.12,-0.05,-0.01,-0.03,-0.14,Upgrade
