,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,9330,6363,5935,4449,5187,5207,6185,6643,6531,7645,6370,5882,5613,6635,3703,3982,2842,2880,2652,2229,2613,Upgrade
1,Market Cap Growth,22.19%,22.19%,-4.03%,-33.03%,-20.58%,-31.89%,-2.92%,12.92%,16.35%,15.23%,72.04%,47.71%,97.53%,130.34%,39.63%,78.63%,8.75%,10.05%,0.82%,-29.18%,10.18%,Upgrade
2,Enterprise Value,10195,7168,6787,5283,6021,6072,6918,7260,7263,8345,7038,6353,6084,7190,4321,3900,2668,2563,2373,1999,2383,Upgrade
3,Last Close Price,18.50,12.50,11.66,8.59,10.02,10.06,11.94,12.61,12.40,14.51,11.96,11.04,10.54,12.46,7.08,7.52,6.21,6.30,5.80,4.80,5.62,Upgrade
4,PE Ratio,21.26,14.27,14.19,12.55,13.99,13.43,16.82,15.84,15.66,20.06,15.94,15.74,18.07,24.52,16.66,25.19,18.96,19.98,21.45,16.01,19.17,Upgrade
5,Forward PE,20.44,13.81,13.10,9.07,11.05,10.37,12.86,11.55,11.80,13.47,12.17,14.26,21.78,21.78,21.78,22.17,18.83,-,-,-,-,Upgrade
6,PS Ratio,2.35,1.62,1.49,1.17,1.40,1.40,1.80,1.85,1.85,2.36,1.95,1.89,1.88,2.47,1.64,2.29,2.22,2.24,2.10,1.71,1.84,Upgrade
7,PB Ratio,3.06,2.05,1.99,1.52,1.81,1.88,2.33,2.50,2.55,3.12,2.71,2.59,2.59,3.16,1.85,2.07,1.96,2.02,1.92,1.63,1.94,Upgrade
8,P/TBV Ratio,2.30,2.30,2.24,1.72,2.07,2.11,2.62,2.79,2.88,3.52,3.07,2.88,2.89,3.54,2.07,2.32,2.01,2.07,1.97,1.67,1.99,Upgrade
9,P/FCF Ratio,110.50,-,24.14,-,50.04,85.17,86.52,-,28.31,243.63,80.67,35.25,-,41.48,-39.56,-,-,-,13.93,-,14.65,Upgrade
10,P/OCF Ratio,17.46,-,12.37,-,13.09,14.50,15.76,15.66,13.30,23.51,15.44,10.52,13.76,14.34,32.75,-,433.95,-,11.37,-,12.85,Upgrade
11,EV/Sales Ratio,2.59,1.82,1.70,1.39,1.63,1.64,2.02,2.02,2.06,2.57,2.15,2.04,2.03,2.68,1.91,2.25,2.09,2.00,1.88,1.53,1.68,Upgrade
12,EV/EBITDA Ratio,13.75,9.64,9.48,8.26,9.17,8.71,10.66,10.30,10.42,12.85,10.99,10.43,12.04,17.22,11.71,14.62,10.89,11.16,11.69,9.05,10.61,Upgrade
13,EV/EBIT Ratio,18.81,13.11,13.03,11.82,12.93,11.97,14.88,13.86,13.93,17.38,14.28,13.56,15.75,22.43,15.86,20.52,15.83,16.68,18.56,13.65,15.77,Upgrade
