,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Cash & Equivalents,1418,1147,1389,2014,1943,1749,1663,1329,1030,1104,1149,1467,1027,-,1612,1570,2643,1048,915.06,1057,Upgrade
1,Short-Term Investments,3294,3660,3309,2552,2504,2368,2261,2982,3179,3147,2972,2943,3778,-,4649,4509,3451,3070,2603,2510,Upgrade
2,Trading Asset Securities,-,-,76.67,-,-,-,73.01,-,-,-,70.6,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,4713,4807,4775,4565,4446,4117,3997,4311,4209,4251,4191,4410,4805,6261,6261,6078,6095,4118,3518,3567,Upgrade
4,Cash Growth,5.99%,16.76%,19.48%,5.90%,5.65%,-3.15%,-4.64%,-2.24%,-12.41%,-32.10%,-33.06%,-27.45%,-21.16%,52.05%,77.96%,70.39%,68.48%,23.45%,10.23%,30.47%,Upgrade
5,Accounts Receivable,35.59,34.46,29.69,30.57,33.48,35.28,33.07,28.85,27.84,14.88,16.43,14.31,12.91,-,8.67,7.99,6.12,4.94,4.18,4.92,Upgrade
6,Other Receivables,5.5,4.64,164.16,9.47,7.29,8.48,103.7,8.59,10.48,11.69,109.04,29.63,21.43,-,109.83,4.43,5.87,68.03,52.88,37,Upgrade
7,Receivables,41.09,39.1,193.85,40.03,40.77,43.76,136.77,37.44,38.32,26.57,125.47,43.94,34.34,-,118.5,12.42,11.99,72.97,57.06,41.92,Upgrade
8,Inventory,92.66,95.35,92.81,96.52,86.64,63.27,52.69,62.73,74.61,43.93,27.93,30.73,34.43,-,31.18,35.72,30.74,31.09,31.32,32.78,Upgrade
9,Prepaid Expenses,355.7,369.19,28.92,275.35,272.24,237.6,18.34,219.19,228.59,263.2,19.94,207.37,280.16,-,27.22,247.72,226.84,162.58,48.09,237.72,Upgrade
10,Restricted Cash,169.6,180.67,177.41,149.73,130.76,109.35,110.89,70.37,67.18,-,-,-,1.22,-,-,-,-,-,-,0.04,Upgrade
11,Other Current Assets,-,-,120.79,-,-,-,98.59,-,-,-,109.67,-,-,-,136.3,-,-,-,101.82,-,Upgrade
12,Total Current Assets,5372,5491,5389,5127,4977,4571,4414,4701,4617,4585,4474,4692,5155,-,6574,6374,6364,4384,3756,3880,Upgrade
13,"Property, Plant & Equipment",1426,1405,1162,1021,904.4,828.69,799.3,786.34,759.59,824.86,933.79,1205,1775,-,2723,2539,2341,2231,2098,1979,Upgrade
14,Long-Term Investments,501.12,467.78,525.02,608.71,794.77,854.74,862.32,429.23,399.15,426.65,437.92,582.7,523,-,537.75,554.91,507.73,434.76,431.1,473.24,Upgrade
15,Goodwill,103.94,105.76,103.96,104.47,105.2,103.76,105.51,107.72,105.78,69.18,70.8,73.76,73.28,-,73.25,99.55,93.2,90.23,80.37,81.65,Upgrade
16,Other Intangible Assets,20.19,22.08,23.12,23.45,25.14,26.27,28.5,30.96,32.34,5.86,6.43,7.15,7.5,-,18.83,23.28,23.65,17.26,16.28,17.79,Upgrade
17,Long-Term Deferred Tax Assets,71.52,71.63,72.73,63.67,57.34,55.71,55.93,31.53,51.32,40.32,20.04,18.68,6.46,-,103.59,70.45,57.51,49.09,63.32,89.46,Upgrade
18,Other Long-Term Assets,140.28,145.22,256.09,241.07,267.76,234.54,127.01,77.73,57.98,68.42,91.73,89.71,74.42,-,120.92,115.59,90.23,122.54,111.47,120.56,Upgrade
19,Total Assets,7634,7709,7532,7190,7131,6675,6392,6164,6024,6020,6035,6669,7614,-,10151,9777,9478,7329,6557,6642,Upgrade
20,Accounts Payable,92.15,101.99,105.68,138.46,108.95,76.56,69.76,89.53,81.53,43.43,22.29,28,33.49,-,38.44,30.23,32.98,34.43,33.15,38.39,Upgrade
21,Accrued Expenses,686.54,702.09,491.08,623.55,590.9,552.79,350.34,447.2,435.52,432.5,326.1,602.47,804.32,-,580.4,690.56,652.82,520.13,408.27,634.16,Upgrade
22,Current Portion of Leases,218.6,222.44,199.93,178.26,166.25,163.86,155.75,152.56,147.19,154.76,168.62,215.66,280.2,-,514.03,481.06,436.48,411.61,384.24,382.83,Upgrade
23,Current Income Taxes Payable,175.59,205.45,139.82,165.62,153.39,171.44,118.05,101.33,119.48,125.34,75.65,72.53,62.86,-,84.32,108.53,104.55,135.74,101.39,125.11,Upgrade
24,Current Unearned Revenue,1961,1733,1780,1522,1645,1401,1338,1163,1139,1013,933.06,971.26,1066,-,1926,1866,1987,1563,1324,1375,Upgrade
25,Other Current Liabilities,0.56,0.45,284.27,0.26,0.43,0.3,219.44,0.52,0.21,0.1,184.4,0.02,0.26,-,327.86,0.07,0.1,112.31,227.94,1.15,Upgrade
26,Total Current Liabilities,3134,2966,3001,2628,2665,2366,2251,1954,1923,1769,1710,1890,2247,-,3471,3176,3214,2777,2479,2557,Upgrade
27,Long-Term Debt,14.4,14.4,14.4,14.4,14.4,14.4,14.65,14.85,15.1,44.15,65.39,113.17,179.36,-,297.63,297.48,299.97,298.23,117.88,117.52,Upgrade
28,Long-Term Leases,489.83,473.63,447.99,371.34,330.02,291.3,288.19,299.63,324.74,372.79,446.39,542.98,996.84,-,1351,1240,1128,1091,1078,1044,Upgrade
29,Long-Term Deferred Tax Liabilities,14.55,16.61,19.41,25.83,26.36,23.13,23.85,18.92,17.61,17.61,19.24,18.55,10.61,-,13.17,19.15,19.3,13.35,11.91,17.6,Upgrade
30,Total Liabilities,3653,3470,3483,3039,3036,2695,2578,2288,2280,2203,2241,2565,3434,-,5133,4733,4661,4180,3687,3736,Upgrade
31,Common Stock,3700,3969,1.7,3874,3830,3739,1.7,3725,3607,3706,1.7,4023,4105,-,1.69,4915,4704,1.59,1.59,2755,Upgrade
32,Additional Paid-In Capital,-,-,1870,-,-,-,1940,-,-,-,2062,-,-,-,1949,-,-,461.84,456.09,-,Upgrade
33,Retained Earnings,-,-,2000,-,-,-,1691,-,-,-,1513,-,-,-,2701,-,-,2541,2366,-,Upgrade
34,Treasury Stock,-,-,-0.06,-,-,-,-0.06,-,-,-,-,-,-,-,-,-,-,-,-0,-,Upgrade
35,Comprehensive Income & Other,-,-,-95.78,-,-,-,-27.4,-,-,-,129.01,-,-,-,261.8,-,-,20.49,-90.87,-,Upgrade
36,Total Common Equity,3700,3969,3776,3874,3830,3739,3604,3725,3607,3706,3706,4023,4105,4913,4913,4915,4704,3025,2733,2755,Upgrade
37,Minority Interest,281.81,270.31,273.08,276.21,266.19,240.41,210.44,151.08,135.91,110.58,88.02,81.81,75.97,-,104.9,129.35,112.63,124.01,136.52,151.05,Upgrade
38,Shareholders' Equity,3982,4239,4049,4150,4096,3980,3815,3877,3743,3817,3794,4105,4181,5018,5018,5045,4817,3149,2870,2906,Upgrade
39,Total Liabilities & Equity,7634,7709,7532,7190,7131,6675,6392,6164,6024,6020,6035,6669,7614,-,10151,9777,9478,7329,6557,6642,Upgrade
40,Total Debt,722.83,710.47,662.33,564.01,510.67,469.56,458.6,467.05,487.03,571.7,680.41,871.81,1456,2162,2162,2018,1865,1801,1580,1545,Upgrade
41,Net Cash (Debt),3990,4097,4113,4001,3936,3647,3538,3844,3722,3679,3511,3538,3348,4099,4099,4060,4230,2317,1938,2023,Upgrade
