,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Market Capitalization,64472,74208,79347,103456,121190,105190,72291,50123,51648,38113,37828,17390,20022,29240,30132,136109,234456,217472,180041,147330,157914,Upgrade
1,Market Cap Growth,-29.45%,-29.45%,9.76%,106.41%,134.64%,175.99%,91.10%,188.23%,157.96%,30.34%,25.54%,-87.22%,-91.46%,-86.55%,-83.26%,-7.62%,48.47%,44.83%,27.65%,38.27%,54.48%,Upgrade
2,Enterprise Value,35649,44436,49406,74324,92462,78582,46194,21208,23502,10265,10964,-9731,-5548,-1898,-440,105601,202516,200473,166051,132821,142004,Upgrade
3,Last Close Price,39.50,46.40,46.54,62.73,73.52,62.43,41.93,29.61,29.61,22.18,23.27,10.50,10.50,15.98,16.95,81.59,135.36,126.35,-,-,-,Upgrade
4,PE Ratio,21.16,24.36,26.12,42.73,49.68,44.01,33.31,36.10,-160.80,-19.93,-4.08,-,-,-,17.59,-,76.89,73.93,61.29,45.98,45.70,Upgrade
5,PS Ratio,1.98,1.98,2.19,3.07,3.83,3.76,2.75,2.14,2.47,1.94,1.90,0.71,0.68,0.86,0.84,4.10,7.82,7.80,6.65,5.31,5.59,Upgrade
6,PB Ratio,2.40,2.40,2.40,3.27,3.73,3.29,2.32,1.68,1.70,1.30,1.26,0.58,0.62,0.90,0.77,3.49,5.99,5.82,7.38,6.62,6.97,Upgrade
7,P/TBV Ratio,2.67,2.67,2.65,3.63,4.13,3.64,2.55,1.84,1.83,1.41,1.33,0.61,0.65,0.93,0.80,3.64,6.31,6.12,7.96,7.21,7.63,Upgrade
8,P/FCF Ratio,13.00,16.09,15.89,15.15,16.39,12.18,9.29,7.60,14.89,294.91,-6.03,-,-,-,-,-,64.68,58.00,172.15,-,59.61,Upgrade
9,P/OCF Ratio,9.70,9.70,10.49,11.78,13.26,10.79,8.22,6.59,11.37,31.86,-7.43,-1.73,-,-,-,15.52,32.36,29.52,43.04,37.07,50.12,Upgrade
10,EV/Sales Ratio,0.95,1.19,1.36,2.20,2.93,2.81,1.76,0.90,1.13,0.52,0.55,-,-,-,-,3.18,6.76,7.19,6.13,4.79,5.03,Upgrade
11,EV/EBITDA Ratio,5.83,10.44,11.45,20.26,23.13,20.89,12.38,7.39,4.36,2.70,-5.19,-,-,-,-,-,65.64,63.97,48.25,32.45,31.13,Upgrade
12,EV/EBIT Ratio,11.63,13.09,14.45,27.12,30.44,29.51,18.57,14.25,6.09,-,-2.90,-,-,-,-,-,113.57,-,70.68,42.94,39.13,Upgrade
13,EV/FCF Ratio,6.25,9.64,9.89,10.88,12.51,9.10,5.93,3.22,6.77,79.43,-1.75,-,-,-,-,-,55.87,53.47,158.77,-,53.60,Upgrade
14,Debt / Equity Ratio,0.18,0.18,0.17,0.16,0.14,0.12,0.12,0.12,0.12,0.13,0.15,0.18,0.21,0.35,0.43,0.43,0.40,0.39,0.57,0.55,0.53,Upgrade
15,Debt / EBITDA Ratio,0.87,1.62,0.46,1.61,0.72,1.24,0.41,0.89,0.56,0.88,0.65,0.35,4.38,-,6.00,4.34,2.11,3.79,1.47,2.66,2.65,Upgrade
16,Debt / FCF Ratio,0.99,1.22,1.11,0.76,0.60,0.46,0.47,0.54,1.06,29.41,-0.72,-,-,-,-,-,4.32,3.86,13.35,-,4.54,Upgrade
17,Asset Turnover,0.54,0.75,0.62,0.67,0.50,0.67,0.55,0.50,0.42,0.49,0.33,0.34,-,-,0.49,0.49,0.42,0.57,0.48,0.56,Upgrade,
18,Inventory Turnover,25.31,21.20,24.81,22.92,28.16,22.55,30.44,27.14,21.53,22.69,34.74,33.80,45.76,-,-,69.23,64.95,58.70,59.58,48.81,51.74,Upgrade
19,Quick Ratio,1.52,1.52,1.63,1.66,1.75,1.68,1.76,1.84,2.23,2.21,2.42,2.52,2.36,2.15,-,1.84,1.92,1.90,1.51,1.44,1.41,Upgrade
20,Current Ratio,1.71,1.71,1.85,1.80,1.95,1.87,1.93,1.96,2.41,2.40,2.59,2.62,2.48,2.29,-,1.89,2.01,1.98,1.58,1.52,1.52,Upgrade
21,Return on Equity (ROE),3.10%,23.45%,2.79%,8.32%,3.44%,18.07%,4.15%,9.90%,1.75%,8.89%,-18.91%,-12.13%,-82.67%,3.40%,-5.98%,10.27%,2.79%,20.05%,-2.10%,16.56%,Upgrade,
22,Return on Assets (ROA),0.63%,9.62%,0.36%,3.96%,0.77%,7.85%,1.91%,2.73%,-0.10%,3.23%,13.76%,-4.94%,-,-,-1.66%,2.63%,-0.96%,5.41%,0.39%,4.46%,Upgrade,
23,Return on Capital (ROIC),1.00%,15.17%,0.56%,6.08%,1.18%,11.76%,2.79%,3.88%,-0.14%,4.40%,18.50%,-6.65%,-29.96%,1.13%,-2.33%,3.69%,-1.38%,7.99%,0.58%,6.80%,Upgrade,
24,Return on Capital Employed (ROCE),9.70%,9.70%,9.24%,7.73%,8.50%,7.63%,7.36%,4.59%,11.68%,-,-11.33%,-12.19%,-,-,-,-,3.48%,-,6.66%,9.79%,11.40%,Upgrade
25,Earnings Yield,4.72%,4.11%,3.83%,2.34%,2.01%,2.27%,3.00%,2.77%,-0.62%,-5.02%,-24.53%,-53.59%,-40.74%,-20.53%,5.69%,1.91%,1.30%,1.35%,1.63%,2.17%,2.19%,Upgrade
26,FCF Yield,8.85%,6.21%,6.29%,6.60%,6.10%,8.21%,10.77%,13.15%,6.72%,0.34%,-16.59%,-64.58%,-55.98%,-31.36%,-5.14%,3.10%,1.55%,1.72%,0.58%,0.73%,1.68%,Upgrade
27,Buyback Yield / Dilution,0.67%,1.88%,0.38%,-0.15%,0.58%,1.21%,2.17%,1.66%,0.92%,-0.94%,-0.39%,-0.38%,-0.10%,-3.40%,-6.13%,-5.94%,-6.27%,-1.60%,-0.06%,-0.32%,-0.42%,Upgrade
28,Total Shareholder Return,1.93%,1.88%,0.38%,-0.15%,0.58%,1.21%,2.17%,1.66%,0.92%,-0.94%,-0.39%,-0.38%,-0.10%,-3.40%,-6.13%,-5.94%,-6.27%,-1.60%,-0.06%,-0.32%,-0.42%,Upgrade
