,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Nov '24 Nov 30, 2024","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020",+20 Quarters
0,Revenue,1039,1435,1137,1207,869.6,1100,860.57,754.15,638.21,744.82,524.02,614.09,658.32,1309,1212,1190,887.69,986.37,798.47,923.22,Upgrade
1,Revenue Growth (YoY),19.44%,30.49%,32.08%,60.09%,36.26%,47.69%,64.22%,22.81%,-3.05%,-43.09%,-56.76%,-48.42%,-25.84%,32.69%,51.79%,28.95%,13.05%,-7.97%,-5.27%,15.88%,Upgrade
2,Cost of Revenue,498.31,583.52,542.4,644.79,422.56,441.22,391.62,369.56,336.2,312.07,247.83,372.75,491.68,642.04,578.85,539.5,453.66,464.87,391.08,398.63,Upgrade
3,Gross Profit,540.32,851.9,594.28,562.5,447.04,658.8,468.96,384.59,302.02,432.76,276.2,241.34,166.65,666.77,633.14,651,434.03,521.5,407.39,524.59,Upgrade
4,"Selling, General & Admin",521.07,558.75,583.75,449.07,425.7,453.68,420.9,318.1,304.51,354.77,-73.4,382.54,934.75,634.34,699.48,549.53,466.17,371.2,397.14,407.34,Upgrade
5,Operating Expenses,521.07,558.75,583.75,449.07,425.7,453.68,420.9,318.1,304.51,354.77,-73.4,382.54,934.75,634.34,699.48,549.53,466.17,371.2,397.14,407.34,Upgrade
6,Operating Income,19.26,293.15,10.53,113.43,21.34,205.12,48.05,66.49,-2.49,77.99,349.59,-141.19,-768.1,32.43,-66.34,101.47,-32.15,150.31,10.26,117.25,Upgrade
7,Interest Expense,-,-,-0.3,-,-,-,-0.71,-,-,-,-4.05,-,-,-,-6.75,-,-,-,-4.63,-,Upgrade
8,Interest & Investment Income,-,-,153.59,-,-,-,114.45,-,-,-,123.54,-,-,-,141.51,-,-,-,116.12,-,Upgrade
9,Earnings From Equity Investments,-6.29,0.21,-22.61,-13.33,-14.51,-8.5,-12.48,10.6,-3.58,-1.65,-5.32,-4.37,-35.62,-6.16,-8.92,6.51,4.21,-3.17,-1,-1.24,Upgrade
10,Other Non Operating Income (Expenses),31.01,39.09,-87.65,16.84,37,34.73,-75.11,29.78,26.32,31.9,-0.93,35.7,-46.28,43.93,-92.14,68.08,65.93,61.57,-50.42,30.39,Upgrade
11,EBT Excluding Unusual Items,43.97,332.45,53.56,116.95,43.84,231.36,74.21,106.87,20.26,108.24,462.83,-109.86,-850,70.2,-32.64,176.06,38,208.71,70.33,146.4,Upgrade
12,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-,-435.66,-,-,-,-,-,-,-,-,-,Upgrade
13,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-28.86,-,-,-,-,-,Upgrade
