,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,520.2,679.83,381.15,295.74,371.94,347,320.11,270.79,278.26,278.89,269.5,280.73,335.52,307.82,280.88,247.86,216.36,199.09,177.23,146.48,Upgrade
1,Revenue Growth (YoY),39.86%,95.91%,19.07%,9.21%,33.67%,24.42%,18.78%,-3.54%,-17.07%,-9.40%,-4.05%,13.26%,55.08%,54.61%,58.48%,69.21%,55.40%,-57.46%,37.30%,11.71%,Upgrade
2,Cost of Revenue,370.46,544,262.7,219.69,269.67,253.93,228.02,200.35,205.04,198.48,184.18,212.1,230.03,214.14,196.29,169.98,158.89,136.5,127.14,98.84,Upgrade
3,Gross Profit,149.74,135.83,118.45,76.04,102.27,93.07,92.09,70.44,73.21,80.41,85.32,68.63,105.49,93.67,84.6,77.88,57.47,62.6,50.09,47.64,Upgrade
4,"Selling, General & Admin",24.16,21.54,17.56,13.29,17.03,16.62,13.36,15.8,12.25,14.94,14.36,19.31,10.82,11.63,10.58,11,9.45,8.57,7.05,9.74,Upgrade
5,Research & Development,20.83,22.06,7.1,0.25,8.11,9.01,8.47,9.21,9.7,12.05,9.34,4.82,19.73,8.73,7.44,6.24,4.95,5.28,5.03,5.95,Upgrade
6,Other Operating Expenses,-1.86,-3.84,0.53,10.01,-11.98,0.84,-2.35,6.09,-0.58,-0.3,-3.4,2.81,0.32,-0.73,-0.11,1.23,-0.18,0.17,-0.03,6.37,Upgrade
7,Operating Expenses,49.54,44.5,24.75,27.01,16.16,29.63,23.32,46.87,23.97,25.49,21.27,27.65,30.85,21.58,20.23,19.75,12.32,17.2,14,23.84,Upgrade
8,Operating Income,100.2,91.33,93.7,49.03,86.11,63.44,68.77,23.56,49.24,54.92,64.06,40.98,74.64,72.09,64.37,58.12,45.15,45.4,36.09,23.8,Upgrade
9,Interest Expense,-56.16,-56.73,-50.44,-57.5,-35.61,-30.57,-21.92,-19.67,-18.76,-20.67,-22.26,-22.42,-19.63,-24.49,-14.47,-20.83,-22.38,-8.19,-9.13,-7.95,Upgrade
