,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3398,4016,2900,4044,4947,5867,5784,4466,4433,3480,4102,4201,5444,6463,4972,4359,4234,5439,3885,3717,6180,Upgrade
1,Market Cap Growth,-31.54%,-31.54%,-49.86%,-9.46%,11.59%,68.57%,41.01%,6.31%,-18.57%,-46.15%,-17.50%,-3.61%,28.57%,18.84%,27.98%,17.26%,-31.49%,-25.42%,-20.43%,-36.66%,26.85%,Upgrade
2,Enterprise Value,3594,4166,2810,4378,5281,5836,5738,4644,4611,3546,4168,4285,5527,6498,4829,4450,4326,5600,3966,3812,6275,Upgrade
3,Last Close Price,4.12,4.87,3.50,4.88,5.97,7.08,6.98,5.39,5.35,4.20,4.95,5.07,6.57,7.80,6.00,5.26,5.11,6.16,4.40,4.21,7.00,Upgrade
4,PE Ratio,-,-131.26,-,-,-,78.48,77.11,62.72,91.33,103.52,138.11,-,172.20,48.00,46.46,59.82,75.31,-,-,-,-,Upgrade
5,Forward PE,-,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,12.87,Upgrade
6,PS Ratio,2.72,3.20,2.31,3.51,4.23,5.03,5.04,3.74,3.80,2.93,3.62,3.76,5.07,6.89,5.44,5.15,5.01,6.59,4.68,4.01,6.67,Upgrade
7,PB Ratio,1.30,1.53,1.09,1.52,1.85,2.17,2.15,1.67,1.67,1.33,-,1.62,2.08,2.47,1.90,1.67,1.62,1.89,1.33,1.26,2.09,Upgrade
8,P/TBV Ratio,1.98,1.98,1.42,1.97,2.40,2.82,2.77,2.16,2.16,1.71,-,2.09,2.69,3.18,2.46,2.16,2.11,2.53,1.80,1.70,2.82,Upgrade
