,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Cash & Equivalents,30.41,30.41,23.6,-,24.43,-,23.33,-,20.81,-,19.71,-,26.01,-,28,-,28.21,-,46.97,-,Upgrade
1,Short-Term Investments,-,-,8.21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,7.16,7.16,7.36,-,8.12,-,7.9,-,8.17,-,12.52,-,0.17,-,-,-,0.3,-,-,-,Upgrade
3,Cash & Short-Term Investments,37.58,37.58,39.17,32.55,32.55,31.23,31.23,-,28.98,32.23,32.23,-,26.17,28,28,-,28.51,46.97,46.97,-,Upgrade
4,Cash Growth,15.45%,20.34%,25.44%,-,12.32%,-3.12%,-3.12%,-,10.72%,15.10%,15.10%,-,-8.19%,-40.39%,-40.39%,-,-59.43%,147.60%,147.60%,-,Upgrade
5,Accounts Receivable,3.09,3.09,2.85,-,5.16,-,5.25,-,4.01,-,4.69,-,5.44,-,5.62,-,4.82,-,5,-,Upgrade
6,Other Receivables,2.09,2.09,2.15,-,1.85,-,2.29,-,2.59,-,2.13,-,7.13,-,6.49,-,8.4,-,0.7,-,Upgrade
7,Receivables,5.18,5.18,5.01,-,7,-,7.54,-,6.6,-,6.82,-,12.57,-,12.11,-,13.22,-,5.7,-,Upgrade
8,Prepaid Expenses,0.61,0.61,0.71,-,0.51,-,0.5,-,1.59,-,1.03,-,2.76,-,0.71,-,1.59,-,1.41,-,Upgrade
9,Other Current Assets,-,-,-,-,5.04,-,5,-,5.05,-,5.04,-,5.05,-,5.05,-,0.36,-,5.36,-,Upgrade
10,Total Current Assets,43.36,43.36,44.88,-,45.1,-,44.27,-,42.21,-,45.12,-,46.55,-,45.87,-,43.68,-,59.44,-,Upgrade
11,"Property, Plant & Equipment",14.89,14.89,13.53,-,14.24,-,15.99,-,17.32,-,18.94,-,18.81,-,16.22,-,18.63,-,4.72,-,Upgrade
12,Long-Term Investments,1.93,1.93,1.75,-,1.96,-,2.04,-,2.33,-,0.01,-,0.01,-,0.01,-,0.01,-,0.01,-,Upgrade
13,Other Intangible Assets,6.33,6.33,5.57,-,6.13,-,5.63,-,5.53,-,3.75,-,2.48,-,1.84,-,0.98,-,-,-,Upgrade
14,Long-Term Deferred Tax Assets,0.17,0.17,0.17,-,0.08,-,0.08,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,0.88,0.88,0.76,-,0.76,-,0.76,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Total Assets,67.55,67.55,66.66,-,68.26,-,68.77,-,67.39,-,67.82,-,67.85,-,63.94,-,63.3,-,64.16,-,Upgrade
17,Accounts Payable,0.21,0.21,0.29,-,0.28,-,0.45,-,0.31,-,0.35,-,0.35,-,0.36,-,0.45,-,0.47,-,Upgrade
18,Accrued Expenses,1.58,1.58,1.26,-,1.63,-,1.92,-,1.49,-,2.3,-,1.96,-,3.4,-,2.28,-,2.82,-,Upgrade
19,Current Portion of Leases,0.55,0.55,0.89,-,0.74,-,1.54,-,0.68,-,1.34,-,1.18,-,0.22,-,2.33,-,2.29,-,Upgrade
20,Current Income Taxes Payable,-,-,-,-,0.21,-,0.08,-,-,-,-,-,0.07,-,0.01,-,0.13,-,0.99,-,Upgrade
21,Current Unearned Revenue,1.42,1.42,1.49,-,2.48,-,3.11,-,2.65,-,2.54,-,4.03,-,2.87,-,1.9,-,1.64,-,Upgrade
22,Other Current Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.02,-,-,-,1.38,-,-,-,Upgrade
23,Total Current Liabilities,3.75,3.75,3.93,-,5.34,-,7.09,-,5.13,-,6.53,-,7.62,-,6.86,-,8.47,-,8.2,-,Upgrade
24,Long-Term Leases,2.54,2.54,0.16,-,0.65,-,0.65,-,1.79,-,1.74,-,2.08,-,0.04,-,1.14,-,2.28,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,-,-,0.08,-,0.08,-,0.08,-,0.08,-,Upgrade
26,Total Liabilities,6.3,6.3,4.09,-,5.99,-,7.74,-,6.92,-,8.27,-,9.78,-,6.98,-,9.69,-,10.57,-,Upgrade
27,Common Stock,1.23,1.23,1.23,-,1.23,-,1.23,-,1.23,-,1.23,-,1.23,-,1.23,-,1.23,-,1.23,-,Upgrade
28,Additional Paid-In Capital,61.92,61.92,61.92,-,61.92,-,61.92,-,61.92,-,61.92,-,61.92,-,61.92,-,61.92,-,61.92,-,Upgrade
29,Retained Earnings,69.02,69.02,70.37,-,70.32,-,68.73,-,69.01,-,67.87,-,68.83,-,68.7,-,68.08,-,68.03,-,Upgrade
30,Comprehensive Income & Other,-70.91,-70.91,-70.95,-,-71.2,-,-70.85,-,-71.69,-,-71.47,-,-73.91,-,-74.89,-,-77.61,-,-77.59,-,Upgrade
31,Shareholders' Equity,61.26,61.26,62.57,62.27,62.27,61.03,61.03,-,60.48,59.55,59.55,-,58.07,56.96,56.96,-,53.61,53.6,53.6,-,Upgrade
32,Total Liabilities & Equity,67.55,67.55,66.66,-,68.26,-,68.77,-,67.39,-,67.82,-,67.85,-,63.94,-,63.3,-,64.16,-,Upgrade
33,Total Debt,3.09,3.09,1.05,1.4,1.4,2.19,2.19,-,2.47,3.08,3.08,-,3.26,0.25,0.25,-,3.46,4.57,4.57,-,Upgrade
34,Net Cash (Debt),34.49,34.49,38.12,31.15,31.15,29.04,29.04,-,26.51,29.15,29.15,-,22.91,27.75,27.75,-,25.04,42.4,42.4,-,Upgrade
35,Net Cash Growth,10.70%,18.75%,31.26%,-,17.54%,-0.39%,-0.39%,-,15.67%,5.07%,5.07%,-,-8.51%,-34.56%,-34.56%,-,-61.54%,123.50%,123.50%,-,Upgrade
36,Net Cash Per Share,0.03,0.03,0.03,0.03,0.03,0.03,0.03,-,0.02,0.03,0.03,-,0.02,0.02,0.02,-,0.02,0.04,0.04,-,Upgrade
37,Filing Date Shares Outstanding,1230,1230,1230,1142,1230,1142,1230,1230,1230,1128,1230,1118,1230,1118,1230,1110,1230,1110,1230,1213,Upgrade
38,Total Common Shares Outstanding,1230,1230,1230,1142,1230,1142,1230,1230,1230,1128,1230,1118,1230,1118,1230,1110,1230,1110,1230,1213,Upgrade
39,Working Capital,39.61,39.61,40.96,-,39.76,-,37.17,-,37.09,-,38.59,-,38.93,-,39.01,-,35.22,-,51.24,-,Upgrade
40,Book Value Per Share,0.05,0.05,0.05,0.05,0.05,0.05,0.05,-,0.05,0.05,0.05,-,0.05,0.05,0.05,-,0.04,0.04,0.04,-,Upgrade
41,Tangible Book Value,54.93,54.93,57,56.14,56.14,55.39,55.39,-,54.94,55.8,55.8,-,55.59,55.12,55.12,-,52.63,53.6,53.6,-,Upgrade
42,Tangible Book Value Per Share,0.04,0.04,0.05,0.05,0.05,0.05,0.05,-,0.04,0.05,0.05,-,0.05,0.04,0.04,-,0.04,0.04,0.04,-,Upgrade
43,Land,-,-,14.73,-,-,-,15.15,-,-,-,16.43,-,-,-,15.9,-,-,-,-,-,Upgrade
44,Machinery,-,-,5.27,-,-,-,5.23,-,-,-,7.5,-,-,-,7.28,-,-,-,6.64,-,Upgrade
