,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 6, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,58,80,97,101,109,106,111,108,103,106,108,116,122,123,121,100,111,103,123,209,187,Upgrade
1,Market Cap Growth,-24.42%,-24.42%,-12.22%,-6.82%,5.95%,0%,2.27%,-6.38%,-15.15%,-14.00%,-10.20%,16.05%,10.00%,19.05%,-2.00%,-52.35%,-40.79%,-48.15%,-51.22%,-,-,Upgrade
2,Enterprise Value,23,42,59,70,78,77,82,82,77,77,79,93,99,95,93,75,86,61,81,144,122,Upgrade
3,Last Close Price,0.05,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.08,0.09,0.09,0.09,0.10,0.10,0.10,0.08,0.09,0.08,0.10,0.17,0.15,Upgrade
4,PE Ratio,-,-,-,52.56,-,-,26.40,54.89,-,73.61,-,-,9366.92,-,51.16,-,82.06,-210.86,142.69,-,-,Upgrade
5,PS Ratio,1.57,2.33,2.68,2.68,2.71,2.68,2.85,2.80,2.76,2.65,2.71,2.78,2.89,3.02,2.90,2.46,2.75,2.54,2.98,4.71,3.94,Upgrade
6,PB Ratio,0.94,1.31,1.59,1.61,1.76,1.70,1.81,1.77,-,1.75,1.82,1.94,-,2.12,2.12,1.75,-,1.93,2.29,3.90,-,Upgrade
7,P/TBV Ratio,1.46,1.46,1.77,1.77,1.95,1.88,2.00,1.95,-,1.93,1.94,2.07,-,2.21,2.19,1.81,-,1.96,2.29,3.90,-,Upgrade
8,EV/Sales Ratio,0.68,1.22,1.63,1.85,1.94,1.94,2.10,2.12,2.05,1.92,1.98,2.23,2.35,2.34,2.23,1.84,2.13,1.50,1.96,3.24,2.56,Upgrade
9,EV/EBITDA Ratio,15.01,-,-,24.92,22.65,22.04,15.54,18.84,20.34,19.31,65.37,61.38,-143.63,-,82.61,-,59.14,-183.91,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,36.29,35.32,20.31,26.42,30.43,27.33,418.44,-,-64.53,-,169.02,-,73.02,-100.36,-,-,-,Upgrade
11,Debt / Equity Ratio,0.05,0.05,0.05,0.02,0.02,0.02,0.04,0.04,-,0.04,0.05,0.05,-,0.06,0.00,0.00,-,0.06,0.09,0.09,-,Upgrade
12,Debt / EBITDA Ratio,1.99,6.60,6.60,2.29,0.64,0.73,0.33,0.70,-,0.27,1.04,3.60,-,-,0.06,-,-,1.97,-,-,-,Upgrade
13,Asset Turnover,0.47,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Quick Ratio,11.39,11.39,11.39,11.25,-,7.41,-,5.46,-,6.94,-,5.98,-,5.09,-,5.85,-,4.93,-,6.42,-,Upgrade
15,Current Ratio,11.55,11.55,11.55,11.44,-,8.45,-,6.24,-,8.24,-,6.91,-,6.11,-,6.69,-,5.16,-,7.25,-,Upgrade
16,Return on Equity (ROE),-4.41%,-4.36%,3.36%,-1.28%,-2.13%,12.59%,-,-,10.28%,-2.01%,-,-,-5.12%,6.10%,-,-,0.15%,0.17%,-,-,Upgrade,
17,Return on Assets (ROA),-2.93%,-2.94%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Return on Capital (ROIC),-3.07%,-3.09%,-0.40%,1.05%,0.04%,5.47%,-,-,7.40%,1.82%,-,-,-3.19%,3.69%,-,-,1.33%,-0.68%,-,-,Upgrade,
19,Return on Capital Employed (ROCE),-,-,-,-,-,3.45%,-,5.02%,-,4.50%,-,-,-,-,-,-,-,-1.11%,-,-,-,Upgrade
20,Earnings Yield,-1.77%,-1.28%,-0.70%,1.90%,2.23%,2.20%,3.79%,1.82%,0.85%,1.36%,-0.78%,0.28%,0.01%,1.30%,1.95%,1.52%,1.22%,-0.47%,0.70%,0.48%,-1.14%,Upgrade
21,FCF Yield,4.50%,-0.32%,-0.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-0.73%,-0.28%,-0.28%,-1.22%,-1.17%,-1.18%,-1.19%,-3.66%,-0.97%,-0.96%,-0.95%,2.08%,-0.69%,-0.69%,-0.69%,2.26%,8.47%,9.76%,-0.47%,-13.57%,-21.27%,Upgrade
23,Total Shareholder Return,-0.73%,-0.28%,-0.28%,-1.22%,-1.17%,-1.18%,-1.19%,-3.66%,-0.97%,-0.96%,-0.95%,2.08%,-0.69%,-0.69%,-0.69%,2.26%,8.47%,9.76%,-0.47%,-13.57%,-21.27%,Upgrade
