,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,1514,1389,1368,1390,1618,1528,1827,1725,1333,1872,Upgrade
1,Revenue Growth (YoY),10.74%,-0.07%,-15.49%,-9.02%,-11.43%,-11.41%,37.12%,-7.84%,-39.71%,-32.13%,Upgrade
2,Cost of Revenue,795.55,728.41,720.01,747.87,864.14,1006,937.05,883.52,683.19,1119,Upgrade
3,Gross Profit,718.9,661.04,647.62,642.52,754.23,522.45,890.18,841.4,649.38,752.98,Upgrade
4,"Selling, General & Admin",598.53,638.46,651.41,669.88,761.04,944.56,852.07,901.98,717.18,1039,Upgrade
5,Other Operating Expenses,-7.62,-16.67,-7.43,-18.54,-11.07,-21.52,-11.66,-37.4,-18.43,-5,Upgrade
6,Operating Expenses,594.61,622.99,610.68,631.94,723.87,922.49,850.25,875.17,701.14,1034,Upgrade
7,Operating Income,124.29,38.05,36.94,10.57,30.37,-400.04,39.93,-33.77,-51.76,-281.28,Upgrade
8,Interest Expense,-12.72,-17.17,-13.02,-15.78,-18.06,-30.81,-22.38,-29.23,-26.21,-18.02,Upgrade
9,Interest & Investment Income,5.71,4.86,4.29,6.23,5.98,5.51,10.44,21.82,2.28,3.37,Upgrade
10,Earnings From Equity Investments,0.19,-2.18,6.15,-25.46,-0.56,-0.09,2.44,7.75,1.18,8.44,Upgrade
11,Currency Exchange Gain (Loss),-3.17,-0.12,-1.9,10.5,-13.98,6.67,-,20.48,-6.64,-2.76,Upgrade
12,Other Non Operating Income (Expenses),0.98,-1.21,0.43,5.43,25.39,-33.7,-,0.29,-3.2,-,Upgrade
13,EBT Excluding Unusual Items,115.29,22.23,32.89,-8.49,29.13,-452.46,30.43,-12.66,-84.34,-290.25,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-,2.84,-1.09,-,-1.71,-5.22,-403.86,Upgrade
15,Gain (Loss) on Sale of Assets,0.02,1.05,0.12,0.19,0.12,-0.1,-,0.53,-0.58,-6.55,Upgrade
16,Asset Writedown,-,-8.28,-,5.11,-0.52,10.77,-13.18,-6.51,-41.27,-737.91,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,24.82,-,-,Upgrade
18,Pretax Income,115.31,14.99,33.01,-3.19,31.57,-442.89,17.25,4.47,-131.4,-1439,Upgrade
19,Income Tax Expense,37.97,-1.14,8.45,-25.36,29.72,67.27,3.16,-8.03,-2.58,-99.07,Upgrade
20,Earnings From Continuing Operations,77.35,16.13,24.56,22.17,1.85,-510.15,14.1,12.5,-128.83,-1340,Upgrade
21,Minority Interest in Earnings,5.05,0.23,1.57,0.73,8.27,1.05,1.02,0.75,-2.52,6.22,Upgrade
22,Net Income,82.4,16.35,26.13,22.9,10.12,-509.1,15.11,13.25,-131.35,-1333,Upgrade
23,Net Income to Common,82.4,16.35,26.13,22.9,10.12,-509.1,15.11,13.25,-131.35,-1333,Upgrade
24,Net Income Growth,215.35%,-28.59%,158.12%,-,-33.02%,-,-,-,-,-,Upgrade
25,Shares Outstanding (Basic),2175,2182,2193,2193,2193,2185,2207,2213,2230,2242,Upgrade
26,Shares Outstanding (Diluted),2216,2182,2220,2193,2193,2185,2207,2213,2230,2242,Upgrade
27,Shares Change (YoY),-0.20%,-0.51%,1.22%,0.37%,-0.62%,-1.23%,-1.01%,-1.30%,-1.01%,-0.56%,Upgrade
28,EPS (Basic),0.04,0.01,0.01,0.01,0.00,-0.23,0.01,0.01,-0.06,-0.59,Upgrade
29,EPS (Diluted),0.04,0.01,0.01,0.01,0.00,-0.23,0.01,0.01,-0.06,-0.59,Upgrade
30,EPS Growth,210.61%,-28.28%,158.96%,-,-32.34%,-,-,-,-,-,Upgrade
31,Free Cash Flow,36.76,90.69,-43.75,104.34,47.51,-106.42,170.31,230.89,185.47,-78.69,Upgrade
32,Free Cash Flow Per Share,0.02,0.04,-0.02,0.05,0.02,-0.05,0.08,0.10,0.08,-0.04,Upgrade
33,Dividend Per Share,0.010,-,-,-,-,-,-,-,-,-,Upgrade
34,Operating Margin,8.21%,2.74%,2.70%,0.76%,1.88%,-26.18%,2.19%,-1.96%,-3.88%,-15.03%,Upgrade
35,Profit Margin,5.44%,1.18%,1.91%,1.65%,0.63%,-33.31%,0.83%,0.77%,-9.86%,-71.23%,Upgrade
36,Free Cash Flow Margin,2.43%,6.53%,-3.20%,7.50%,2.94%,-6.96%,9.32%,13.39%,13.92%,-4.20%,Upgrade
37,EBITDA,167.88,84.67,96.47,78.17,93.67,-348.31,97.01,15.25,-6.44,-231.87,Upgrade
38,D&A For EBITDA,43.59,46.62,59.53,67.6,63.3,51.74,57.07,49.02,45.32,49.41,Upgrade
39,EBIT,124.29,38.05,36.94,10.57,30.37,-400.04,39.93,-33.77,-51.76,-281.28,Upgrade
