,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,30102,28258,24234,24827,26934,28235,28897,32979,30348,27698,31983,37566,43769,44268,39467,37127,35707,32780,34482,37914,39941,Upgrade
1,Market Cap Growth,0.08%,0.08%,-16.14%,-24.72%,-11.25%,1.94%,-9.65%,-12.21%,-30.66%,-37.43%,-18.96%,1.18%,22.58%,35.04%,14.46%,-2.08%,-10.60%,-21.00%,-35.96%,-35.85%,-25.52%,Upgrade
2,Enterprise Value,14855,23926,20621,22866,26341,27113,27311,31165,22417,22112,21519,25169,40141,41343,34234,29704,32623,26841,27498,26082,30543,Upgrade
3,Last Close Price,1.27,1.20,1.10,1.03,1.13,1.11,1.23,1.37,1.32,1.03,1.34,1.50,1.65,1.75,1.67,1.59,1.43,1.22,1.61,1.55,1.90,Upgrade
4,PE Ratio,-,-39.14,-,-19.77,-,-16.55,-,-,-,-,-,29.21,17.82,11.33,9.15,10.42,47.87,-285.42,-,-,16.13,Upgrade
5,Forward PE,19.87,19.52,10.43,10.86,5.03,14.15,9.81,10.82,19.43,11.07,6.76,7.09,5.16,5.69,5.27,4.90,10.47,5.62,9.37,9.20,8.99,Upgrade
6,PS Ratio,0.15,0.29,0.25,0.25,0.26,0.28,0.33,0.37,0.33,0.29,0.28,0.32,0.40,0.45,0.43,0.41,0.40,0.36,0.37,0.37,0.36,Upgrade
7,PB Ratio,0.61,1.03,0.91,0.92,0.98,1.02,1.05,1.10,1.02,0.92,0.94,0.99,1.17,1.21,1.11,1.02,1.02,1.02,1.16,1.21,1.19,Upgrade
8,P/TBV Ratio,1.05,1.05,0.92,0.93,1.00,1.04,1.07,1.12,1.04,0.93,0.96,1.00,1.19,1.23,1.13,1.04,1.04,1.04,1.19,1.22,1.21,Upgrade
9,P/FCF Ratio,1.18,2.47,-68.04,-,-30.24,-,-,-,-,-8.85,-,-,42.65,432.02,-,-,-334.94,15.06,76.70,-,9.67,Upgrade
10,P/OCF Ratio,2.10,2.10,16.39,-,30.30,-,-,-,-,-75.91,-,-,8.78,10.40,-,-,17.17,8.40,15.95,-,6.97,Upgrade
