,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,2257,2489,2096,2165,1939,1623,1280,2458,1760,1396,1653,2245,2773,2437,2771,2665,2913,3901,-,-,-,Upgrade
1,Market Cap Growth,53.36%,53.36%,63.79%,-11.94%,10.17%,16.25%,-22.56%,9.53%,-36.53%,-42.70%,-40.36%,-15.77%,-4.79%,-37.53%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,1631,1836,1441,1476,1251,901,542,1756,1058,642,887,1464,1993,1605,1927,1779,2027,3582,-,-,-,Upgrade
3,Last Close Price,31.32,34.55,29.09,30.03,26.90,22.43,17.30,33.10,23.70,18.80,22.25,30.22,37.34,32.81,37.20,35.78,39.11,52.37,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,31.33,36.15,-,39.53,70.50,-,-,-,Upgrade
5,PS Ratio,5.18,5.26,4.28,4.20,3.60,3.23,2.51,4.92,3.53,2.92,3.43,4.55,5.83,4.95,6.18,6.53,7.48,10.76,-,-,-,Upgrade
6,PB Ratio,3.07,3.41,2.74,2.78,2.42,1.86,1.44,2.68,1.81,1.22,1.36,1.85,2.27,1.89,2.17,2.11,2.31,3.29,-,-,-,Upgrade
7,P/TBV Ratio,3.50,3.50,2.91,2.96,2.58,2.00,1.55,2.88,1.92,1.41,1.59,2.16,2.67,2.31,2.62,2.54,2.77,3.40,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-67.23,-,-,281.84,-53.16,-,-,-,-82.26,-,-,-,93.57,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,1568.85,-,-,162.69,-65.39,-,-,-,-149.44,-,1511.03,-,83.78,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.68,3.88,2.94,2.86,2.32,1.79,1.06,3.52,2.12,1.34,1.84,2.97,4.19,3.26,4.30,4.36,5.21,9.88,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-40.09,-,-,-,-,-,-,-,-,41.73,56.59,-,50.92,97.67,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-36.49,-,-,-,-,-,-,-,-,44.26,59.50,-,52.29,99.05,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,-43.35,-,-,201.31,-31.95,-,-,-,-59.10,-,-,-,65.12,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.03,0.03,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-,-,-,-,-,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,0.39,-,-,-,-,-,-,-,-,1.31,0.38,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-0.99,-,-,1.95,-0.55,-,-,-,-0.64,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.35,0.37,0.24,0.70,0.40,0.46,0.31,0.50,0.34,0.34,0.26,0.40,0.34,0.37,0.22,0.48,0.31,-,-,-,Upgrade,
18,Inventory Turnover,12.02,11.96,10.79,7.04,17.60,10.04,11.20,7.87,12.63,7.10,6.55,6.04,10.95,9.02,11.78,8.02,14.48,7.98,-,-,-,Upgrade
19,Quick Ratio,3.71,3.71,3.66,3.59,3.28,4.07,4.09,4.40,3.61,5.31,5.77,6.42,5.26,7.04,7.84,9.31,7.23,10.55,5.04,-,4.49,Upgrade
