,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1563,1612,1898,2220,1875,2025,2217,2495,1918,1980,2030,2510,1599,1770,2397,3067,1690,1705,1772,2357,Upgrade
1,Trading Asset Securities,190,200,-,-,-,-,-,-,-,-,-,-,20,50,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,1753,1812,1898,2220,1875,2025,2217,2495,1918,1980,2030,2510,1619,1820,2397,3067,1690,1705,1772,2357,Upgrade
3,Cash Growth,-6.46%,-10.54%,-14.36%,-11.00%,-2.28%,2.29%,9.20%,-0.62%,18.49%,8.79%,-15.30%,-18.16%,-4.20%,6.75%,35.27%,30.14%,25.70%,18.60%,165.29%,80.84%,Upgrade
4,Accounts Receivable,881.24,959.09,931.19,945.16,1060,1110,1162,1270,1673,1767,1843,2023,2397,2384,1459,1484,1248,1129,1127,1106,Upgrade
5,Other Receivables,89.52,93.75,126.27,137.58,140.85,143.03,143.05,163.28,186.59,195.79,196.22,201.23,249.31,247.43,264.99,262.13,315.52,267.05,284.61,278.67,Upgrade
6,Receivables,970.76,1053,1057,1083,1201,1254,1305,1434,1859,1963,2039,2224,2646,2631,1724,1746,1563,1396,1412,1385,Upgrade
7,Inventory,651.1,574.5,649.29,601.04,1042,983.32,995.35,869.49,1325,1224,1281,1133,2336,2178,2237,1803,1461,1171,891.21,720.29,Upgrade
8,Other Current Assets,44.63,39.15,39.22,9.44,34.95,38.84,49.17,25.68,74.66,81.62,66.45,44.59,65.89,114.22,123.14,107.25,91.42,82.82,69.92,19.62,Upgrade
9,Total Current Assets,3420,3478,3644,3913,4153,4301,4566,4823,5177,5249,5417,5912,6667,6743,6481,6723,4806,4354,4145,4482,Upgrade
10,"Property, Plant & Equipment",390.86,398.47,412.73,419.78,407.28,359.17,337.21,338.67,311.45,308.06,314.91,285.37,346.09,342.23,348.1,254.63,318.78,252.6,253.18,257.6,Upgrade
11,Long-Term Investments,172.53,161.69,42.4,159.35,216.17,214.97,206.95,207.49,205.3,206.16,206.87,195.3,214.4,214.78,211.09,211.84,211.48,212.12,212.88,213.37,Upgrade
12,Goodwill,261.56,261.56,261.56,261.56,1004,1004,1004,1004,1568,1568,1568,1568,1661,1661,1661,1661,1661,1661,1661,1661,Upgrade
13,Other Intangible Assets,501.32,561.82,573.17,587.51,653.6,681.12,710.34,735.77,769.8,652.14,801.22,829.86,850.42,709.36,687.72,666.91,657.45,639.85,620.95,600.01,Upgrade
14,Long-Term Deferred Tax Assets,204.62,196.68,187.44,178.26,253.93,236.35,223.25,210.72,205.63,190.1,171.36,151.99,154.38,151.57,143.93,131.77,124.65,115.06,103.51,87.87,Upgrade
15,Long-Term Deferred Charges,58.21,26.25,27.48,27.4,4.98,5.52,5.62,4.13,4.66,145.15,5.29,6.07,11.31,12.62,10.97,12,10.94,6.64,7.8,8.48,Upgrade
16,Other Long-Term Assets,-,-,116.53,-,-,-,-,-,-,-,-,-,0.56,146.09,140.25,136.06,-,-,-,-,Upgrade
17,Total Assets,5009,5084,5266,5547,6693,6801,7053,7324,8242,8319,8485,8949,9905,9980,9684,9797,7790,7242,7005,7310,Upgrade
18,Accounts Payable,343.69,354.38,353.66,445.31,470.2,445.74,500.5,609.99,644.5,695.81,738.77,997.04,1232,1175,808.62,1005,658.23,438.04,373.31,516.08,Upgrade
19,Accrued Expenses,19.86,31.81,19.79,56.69,24.73,37.73,32.74,76.57,17.03,34.41,21,110.84,19.05,51.67,21.52,103.01,17.42,29.03,19.31,21.3,Upgrade
20,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,-,140.82,140.82,148.07,48.03,38,-,-,Upgrade
21,Current Portion of Leases,15.37,15.18,19.48,19.61,5.83,8.25,13.12,18.44,22.55,24.61,23.41,11.66,31.35,31.58,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,15.31,-,6.94,0.52,10.01,-,6.01,0.01,16.98,-,20.18,26.04,54.73,5.56,13.38,11.78,26.2,0.21,12.72,95.89,Upgrade
23,Current Unearned Revenue,412.75,366.3,459.62,498.23,581.62,532.66,652.79,654.97,761.25,719.67,709,739.44,1451,1475,1713,1806,845.96,657.82,504.03,545.72,Upgrade
24,Other Current Liabilities,35.24,35.85,35.94,49.69,69.2,124.53,116.33,129.19,113,115.55,160.52,176.96,173.13,177.53,220.68,64.04,84.08,41.42,107.71,115.52,Upgrade
25,Total Current Liabilities,842.22,803.53,895.45,1070,1162,1149,1321,1489,1575,1590,1673,2062,2961,3057,2918,3138,1680,1205,1017,1295,Upgrade
26,Long-Term Leases,23.88,27.5,38.23,40.54,17,18.32,17.93,19.48,9,13.48,21.79,15.35,49.88,58.34,65.98,-,-,-,-,-,Upgrade
27,Long-Term Unearned Revenue,2.03,3.17,3.97,4.53,5.31,6.67,6.25,3.17,3.76,4.13,4.41,5,4.83,6.28,12.45,14.36,16.45,14.29,14.15,17.99,Upgrade
28,Long-Term Deferred Tax Liabilities,5.83,6.32,8.25,8.52,6.68,6.66,5.36,6.54,0.83,0.84,0.85,0.86,1.03,1.21,1.39,1.56,1.62,1.84,2.1,2.37,Upgrade
29,Total Liabilities,873.96,840.52,945.9,1124,1191,1181,1351,1518,1589,1608,1700,2083,3017,3123,2998,3154,1698,1221,1033,1315,Upgrade
30,Common Stock,816.28,816.28,816.28,819.54,819.54,824.56,824.56,824.56,824.56,829.07,829.07,829.07,829.27,829.11,829.11,816.29,815.31,814.65,809.39,809.39,Upgrade
31,Additional Paid-In Capital,3213,3212,3209,3238,3238,3283,3283,3283,3298,3363,3362,3362,3383,3376,3345,3227,3076,3028,2945,2937,Upgrade
32,Retained Earnings,126.78,227.61,303.22,390.2,1435,1547,1621,1701,2516,2543,2615,2685,2631,2605,2463,2420,2157,2134,2241,2266,Upgrade
33,Treasury Stock,-50.02,-50.02,-50.02,-82.53,-82.53,-132.42,-132.42,-132.42,-132.42,-177.27,-177.27,-177.27,-129.2,-127.61,-128.06,-0.09,-2.54,-7.43,-76.28,-76.28,Upgrade
34,Comprehensive Income & Other,-50.71,-50.71,-50.71,-50.71,-14.57,-14.57,-14.57,-14.57,-14.57,-14.57,-14.57,-14.57,-,-,-,-,-,-,-,-,Upgrade
35,Total Common Equity,4056,4155,4228,4314,5395,5508,5581,5661,6491,6543,6614,6684,6715,6683,6509,6463,6046,5970,5919,5937,Upgrade
36,Minority Interest,79.33,88.52,91.88,109.3,107.08,113.2,120.87,144.2,161.31,167.14,170.66,180.86,173.78,174.73,176.72,180.39,46.62,51.22,52.01,58.4,Upgrade
37,Shareholders' Equity,4135,4244,4320,4424,5502,5621,5702,5806,6653,6710,6785,6865,6888,6858,6686,6643,6092,6021,5971,5995,Upgrade
38,Total Liabilities & Equity,5009,5084,5266,5547,6693,6801,7053,7324,8242,8319,8485,8949,9905,9980,9684,9797,7790,7242,7005,7310,Upgrade
39,Total Debt,39.25,42.68,57.71,60.15,22.83,26.57,31.05,37.92,31.55,38.09,45.2,27.02,81.23,230.75,206.8,148.07,48.03,38,-,-,Upgrade
40,Net Cash (Debt),1714,1769,1841,2160,1852,1998,2186,2457,1887,1941,1985,2483,1538,1589,2190,2919,1642,1667,1772,2357,Upgrade
41,Net Cash Growth,-7.42%,-11.49%,-15.79%,-12.07%,-1.85%,2.93%,10.12%,-1.06%,22.70%,22.20%,-9.37%,-14.93%,-6.35%,-4.67%,23.60%,23.86%,24.92%,20.02%,198.14%,90.49%,Upgrade
42,Net Cash Per Share,2.03,2.12,2.33,2.58,2.31,2.45,2.73,2.92,2.54,2.18,2.54,3.17,1.84,2.03,2.52,2.92,2.40,2.00,2.12,2.80,Upgrade
43,Filing Date Shares Outstanding,843.67,835.19,790.68,815.19,802.96,820.15,800.66,820.15,820.15,829.07,829.07,829.07,829.27,829.11,829.11,816.29,815.31,814.65,809.39,809.39,Upgrade
