,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Revenue,80.71,95.21,78.86,77,83.56,66.31,68.49,80.27,68.18,78.65,Upgrade
1,Revenue Growth (YoY),2.35%,23.66%,-5.62%,16.11%,22.01%,-17.39%,0.44%,2.06%,1.55%,3.09%,Upgrade
2,Cost of Revenue,57.01,64.19,57.84,58.66,56.87,55.58,58.63,69.32,60.64,69.98,Upgrade
3,Gross Profit,23.7,31.02,21.02,18.33,26.69,10.74,9.86,10.94,7.54,8.67,Upgrade
4,"Selling, General & Admin",20.64,20.74,20.31,20.21,18.11,17.91,16.9,16.1,15.79,18.45,Upgrade
5,Operating Expenses,21.57,21.02,18.35,15.53,26.73,20.33,16.74,15.51,14.87,24.05,Upgrade
6,Operating Income,2.13,10,2.67,2.8,-0.05,-9.59,-6.88,-4.56,-7.33,-15.38,Upgrade
7,Interest Expense,-0.9,-0.82,-0.84,-0.87,-0.68,-0.5,-0.69,-0.79,-1.03,-0.8,Upgrade
8,Interest & Investment Income,1.75,1.55,1.11,0.52,0.06,0.08,0.06,0.05,0.05,0.1,Upgrade
9,Earnings From Equity Investments,-0.01,-2.12,-0.8,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),0.25,0.12,-0.44,0.21,1.53,0.66,0.09,0.23,0.35,-0.24,Upgrade
11,Other Non Operating Income (Expenses),0.18,0.4,0.18,1.36,0.26,0.21,0.41,0.24,0.56,1.24,Upgrade
12,EBT Excluding Unusual Items,3.39,9.13,1.88,4.03,1.12,-9.15,-7.01,-4.84,-7.39,-15.08,Upgrade
13,Merger & Restructuring Charges,-,-,-,-,-,-,-,-,-,-0.21,Upgrade
14,Gain (Loss) on Sale of Assets,2.01,-1.02,3.53,2.57,5.61,2.27,6.43,2.03,3.35,2.14,Upgrade
15,Asset Writedown,-,-0.05,-,0.78,-1.79,2.44,-,0.87,-6.24,-2.53,Upgrade
16,Other Unusual Items,-,-,-,0.19,2.59,0.03,-,1.72,3.95,-,Upgrade
17,Pretax Income,5.4,8.05,5.41,7.57,7.53,-4.41,-0.58,-0.22,-6.32,-15.68,Upgrade
18,Income Tax Expense,0.76,1.75,1.35,2.16,0.17,0.15,-0.69,-0.47,-0.39,-2.13,Upgrade
19,Net Income,4.64,6.3,4.07,5.41,7.37,-4.56,0.11,0.25,-5.94,-13.55,Upgrade
20,Net Income to Common,4.64,6.3,4.07,5.41,7.37,-4.56,0.11,0.25,-5.94,-13.55,Upgrade
21,Net Income Growth,14.24%,16.45%,-44.82%,-,6721.30%,-,-,-,-,-,Upgrade
22,Shares Outstanding (Basic),864,864,864,864,864,864,864,864,864,864,Upgrade
23,Shares Outstanding (Diluted),864,864,864,864,864,864,864,864,864,864,Upgrade
24,EPS (Basic),0.01,0.01,0.00,0.01,0.01,-0.01,0.00,0.00,-0.01,-0.02,Upgrade
25,EPS (Diluted),0.01,0.01,0.00,0.01,0.01,-0.01,0.00,0.00,-0.01,-0.02,Upgrade
26,EPS Growth,14.26%,16.45%,-44.83%,-,6720.80%,-,-,-,-,-,Upgrade
27,Free Cash Flow,-11.15,15.36,2.93,9.09,1.82,-16.57,1.25,18.11,8.37,-10.21,Upgrade
28,Free Cash Flow Per Share,-0.01,0.02,0.00,0.01,0.00,-0.02,0.00,0.02,0.01,-0.01,Upgrade
29,Dividend Per Share,0.002,-,-,-,-,-,-,-,-,-,Upgrade
30,Operating Margin,2.64%,10.51%,3.38%,3.64%,-0.06%,-14.46%,-10.04%,-5.69%,-10.75%,-19.56%,Upgrade
31,Profit Margin,5.75%,6.62%,5.15%,7.03%,8.82%,-6.88%,0.16%,0.31%,-8.70%,-17.23%,Upgrade
32,Free Cash Flow Margin,-13.81%,16.13%,3.71%,11.80%,2.17%,-24.98%,1.83%,22.56%,12.27%,-12.98%,Upgrade
33,EBITDA,24.09,32.05,25.84,28.65,25.72,17.59,20.29,28.18,26.22,14.72,Upgrade
34,D&A For EBITDA,21.96,22.05,23.17,25.85,25.77,27.18,27.17,32.74,33.55,30.1,Upgrade
35,EBIT,2.13,10,2.67,2.8,-0.05,-9.59,-6.88,-4.56,-7.33,-15.38,Upgrade
36,Revenue as Reported,80.71,95.21,78.86,77,83.56,66.31,68.49,80.27,68.18,78.65,Upgrade
