,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+1 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+1 Quarters
0,Cash & Equivalents,91.1,93.66,78.74,74.56,54.61,55.72,60.06,38.39,32.51,29.96,Upgrade
1,Cash & Short-Term Investments,91.1,93.66,78.74,74.56,54.61,55.72,60.06,38.39,32.51,29.96,Upgrade
2,Cash Growth,15.70%,25.62%,44.18%,33.82%,-9.06%,45.12%,84.75%,28.17%,-33.75%,-42.22%,Upgrade
3,Accounts Receivable,39.5,38.39,36.48,37.83,38,32.28,28.97,36.65,34.42,36.48,Upgrade
4,Other Receivables,5.55,5.55,0.14,0.07,0.21,1.79,1.26,1.36,3.79,1.22,Upgrade
5,Receivables,45.06,43.94,36.62,37.9,38.21,34.07,30.23,38.01,38.21,37.7,Upgrade
6,Inventory,23.24,22.45,15.14,13.83,16.92,22.31,31.58,30.67,27,25.31,Upgrade
7,Other Current Assets,7.82,5.25,5.68,3.57,2.99,3.26,6.44,4.44,2.72,6.12,Upgrade
8,Total Current Assets,167.22,165.3,136.18,129.86,112.74,115.35,128.3,111.52,100.43,99.09,Upgrade
9,"Property, Plant & Equipment",173.47,169.34,178.72,193.83,201.54,197.16,176.78,195.13,221.65,241.87,Upgrade
10,Long-Term Investments,-,-,0.14,-,-,-,-,-,-,-,Upgrade
11,Long-Term Deferred Tax Assets,-,-,0.14,0.14,0.14,0.14,0.14,0.14,0.13,0.12,Upgrade
12,Other Long-Term Assets,4.06,4.79,7.42,4.06,4.06,6.02,3.94,3.91,3.44,3.83,Upgrade
13,Total Assets,344.76,339.43,322.59,327.89,318.47,318.67,309.16,310.69,325.65,344.91,Upgrade
14,Accounts Payable,8.31,21.94,9.84,8.32,18.12,20.75,18.77,18.5,22.21,24.82,Upgrade
15,Accrued Expenses,14.6,12.49,10.6,8.52,11.67,12.03,9.26,10.47,8.77,9.56,Upgrade
16,Short-Term Debt,47.55,36.39,31.14,31.2,20.9,23.63,18.81,9.63,16.45,23.16,Upgrade
17,Current Portion of Long-Term Debt,0.98,1.7,2.13,2.22,1.67,4.41,-,3.03,0.22,-,Upgrade
18,Current Portion of Leases,1.69,3.12,3.59,3.69,3.68,2.51,2.83,3.53,3.56,2.91,Upgrade
