,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8626,8119,2952,2926,3862,4132,4237,5206,4409,4369,5226,6770,6868,4003,5820,2205,3160,3818,3991,3227,4228,Upgrade
1,Market Cap Growth,96.49%,96.49%,-30.33%,-43.80%,-12.41%,-5.43%,-18.92%,-23.10%,-35.81%,9.14%,-10.22%,206.99%,117.33%,4.85%,45.84%,-31.67%,-25.25%,-18.28%,-13.42%,-43.83%,3.76%,Upgrade
2,Enterprise Value,9104,8557,3441,3367,4302,4542,4588,5528,4730,4655,5482,6907,7005,4216,5982,2322,3277,4030,3952,2518,3518,Upgrade
3,Last Close Price,13.09,12.32,4.48,4.44,5.86,6.27,6.43,7.90,6.69,6.63,7.93,10.50,10.62,6.19,9.00,3.41,4.82,5.77,6.03,4.87,6.38,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,119.73,-,-15.03,-16.75,-19.92,-,-,-9.08,-,-,-44.97,-,-,80.94,Upgrade
5,Forward PE,-,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,10.82,Upgrade
6,PS Ratio,11.38,10.24,3.32,3.08,3.96,3.94,3.86,4.19,3.51,3.66,4.61,6.47,6.51,3.01,4.02,1.43,2.16,2.94,3.19,2.91,3.43,Upgrade
7,PB Ratio,11.54,10.63,3.84,3.76,4.93,3.31,3.35,4.32,3.66,3.61,4.36,5.79,5.92,3.19,4.49,1.70,2.02,1.93,2.06,1.57,1.66,Upgrade
8,P/TBV Ratio,14.81,14.81,5.34,5.29,7.01,6.99,7.08,9.16,7.89,7.67,9.54,13.28,13.96,8.17,11.79,4.58,6.51,8.33,9.81,8.76,6.79,Upgrade
