,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,-,45839,-,47733,-,52355,-,55297,-,44665,-,34280,-,22494,-,23085,-,26359,-,34945,Upgrade
1,Short-Term Investments,-,33860,-,33537,-,32510,-,31187,-,32358,-,36708,-,35012,-,33136,-,16585,-,2068,Upgrade
2,Trading Asset Securities,-,2928,-,2608,-,2941,-,2955,-,3260,-,3287,-,2455,-,1560,-,2916,-,202,Upgrade
3,Cash & Short-Term Investments,82627,82627,83240,83878,87806,87806,89589,89439,80283,80283,74275,74275,59961,59961,57781,57781,45860,45860,37215,37215,Upgrade
4,Cash Growth,-5.90%,-5.90%,-7.09%,-6.22%,9.37%,9.37%,20.62%,20.42%,33.89%,33.89%,28.55%,28.55%,30.75%,30.75%,55.26%,55.26%,37.56%,37.56%,13.77%,13.77%,Upgrade
5,Accounts Receivable,-,62936,-,41836,-,50789,-,29017,-,36772,-,20798,-,29343,-,21040,-,41126,-,29917,Upgrade
6,Other Receivables,-,9122,-,10111,-,8076,-,10111,-,6327,-,6193,-,5646,-,5726,-,-,-,5286,Upgrade
7,Receivables,-,78658,-,61552,-,68377,-,43728,-,53499,-,37391,-,45489,-,37266,-,41126,-,35203,Upgrade
8,Inventory,-,4204,-,2217,-,3843,-,1882,-,3334,-,1846,-,2748,-,1951,-,2765,-,2359,Upgrade
9,Prepaid Expenses,-,579,-,638,-,632,-,-1048,-,654,-,766,-,710,-,625,-,13760,-,648,Upgrade
10,Other Current Assets,-,7773,-,9816,-,8424,-,12242,-,7462,-,11950,-,11953,-,11013,-,-,-,8170,Upgrade
11,Total Current Assets,-,173841,-,158101,-,169082,-,146243,-,145232,-,126228,-,120861,-,108636,-,103511,-,83595,Upgrade
12,"Property, Plant & Equipment",-,398568,-,408603,-,401602,-,411660,-,377967,-,387897,-,377275,-,402147,-,398408,-,410474,Upgrade
13,Long-Term Investments,-,60488,-,60078,-,56331,-,55160,-,53437,-,52131,-,50068,-,47951,-,44788,-,45107,Upgrade
14,Goodwill,-,2771,-,2771,-,2771,-,2771,-,2771,-,2771,-,2771,-,2771,-,2771,-,2771,Upgrade
15,Other Intangible Assets,-,16995,-,18265,-,16157,-,16469,-,13419,-,13367,-,10961,-,10974,-,-,-,11324,Upgrade
16,Long-Term Accounts Receivable,-,64,-,86,-,88,-,61,-,55,-,71,-,19,-,103,-,266,-,595,Upgrade
17,Long-Term Deferred Tax Assets,-,2667,-,817,-,1505,-,469,-,667,-,271,-,1537,-,745,-,1436,-,1226,Upgrade
18,Long-Term Deferred Charges,-,9924,-,10094,-,9156,-,7906,-,6206,-,5386,-,4798,-,4953,-,4035,-,5918,Upgrade
19,Other Long-Term Assets,-,2422,-,2236,-,2637,-,1924,-,3863,-,2954,-,2977,-,2336,-,13519,-,1489,Upgrade
20,Total Assets,-,667740,-,661051,-,659329,-,642663,-,603617,-,591076,-,571267,-,580616,-,568734,-,562499,Upgrade
21,Accounts Payable,-,23473,-,21956,-,23851,-,18299,-,19840,-,14629,-,13377,-,15169,-,129568,-,9135,Upgrade
22,Accrued Expenses,-,48918,-,49796,-,54640,-,49891,-,54627,-,46965,-,56743,-,41838,-,4695,-,39651,Upgrade
23,Short-Term Debt,-,691,-,681,-,6514,-,6269,-,6462,-,8002,-,2613,-,7740,-,10402,-,14559,Upgrade
24,Current Portion of Long-Term Debt,-,351,-,354,-,353,-,368,-,1397,-,3415,-,2368,-,1418,-,1435,-,487,Upgrade
25,Current Portion of Leases,-,13095,-,12640,-,11668,-,12495,-,9529,-,12144,-,11774,-,11503,-,11750,-,10790,Upgrade
26,Current Income Taxes Payable,-,4505,-,3547,-,3701,-,2197,-,2619,-,1435,-,2595,-,2805,-,2755,-,1534,Upgrade
27,Current Unearned Revenue,-,40563,-,46467,-,42485,-,45102,-,41672,-,45826,-,40546,-,43000,-,37505,-,40978,Upgrade
28,Other Current Liabilities,-,132294,-,128211,-,117891,-,116249,-,103502,-,103769,-,84899,-,98555,-,14083,-,88056,Upgrade
29,Total Current Liabilities,-,263890,-,263652,-,261103,-,250870,-,239648,-,236185,-,214915,-,222028,-,212193,-,205190,Upgrade
30,Long-Term Debt,-,2002,-,2133,-,1664,-,1828,-,2418,-,2577,-,3736,-,8521,-,8782,-,9907,Upgrade
31,Long-Term Leases,-,27942,-,30617,-,33571,-,36429,-,10789,-,10415,-,14097,-,16458,-,19026,-,21535,Upgrade
32,Long-Term Unearned Revenue,-,8718,-,9212,-,8263,-,7832,-,7423,-,6951,-,6320,-,5927,-,5371,-,4851,Upgrade
33,Long-Term Deferred Tax Liabilities,-,169,-,600,-,144,-,950,-,122,-,417,-,63,-,64,-,87,-,87,Upgrade
34,Other Long-Term Liabilities,-,948,-,939,-,935,-,1218,-,1126,-,1098,-,96,-,98,-,122,-,174,Upgrade
35,Total Liabilities,-,303669,-,307153,-,305680,-,299127,-,261526,-,257643,-,239227,-,253096,-,245581,-,241744,Upgrade
36,Common Stock,-,254056,-,254056,-,254056,-,254056,-,254056,-,254056,-,254056,-,254056,-,254056,-,254056,Upgrade
37,Retained Earnings,-,156955,-,147250,-,147126,-,138070,-,137331,-,129311,-,127782,-,123633,-,87834,-,115669,Upgrade
38,Comprehensive Income & Other,-,-49421,-,-49832,-,-49835,-,-50507,-,-50426,-,-51030,-,-50772,-,-51102,-,-19499,-,-49678,Upgrade
39,Total Common Equity,361590,361590,351474,351474,351347,351347,341619,341619,340961,340961,332337,332337,331066,331066,326587,326587,322391,322391,320047,320047,Upgrade
40,Minority Interest,-,2481,-,2424,-,2302,-,1917,-,1130,-,1096,-,974,-,933,-,762,-,708,Upgrade
41,Shareholders' Equity,364071,364071,353898,353898,353649,353649,343536,343536,342091,342091,333433,333433,332040,332040,327520,327520,323153,323153,320755,320755,Upgrade
42,Total Liabilities & Equity,-,667740,-,661051,-,659329,-,642663,-,603617,-,591076,-,571267,-,580616,-,568734,-,562499,Upgrade
43,Total Debt,44081,44081,46425,46425,53770,53770,56176,57389,30595,30595,35811,36553,34588,34588,45640,45640,51395,51395,57278,57278,Upgrade
44,Net Cash (Debt),38546,38546,36815,37453,34036,34036,33413,32050,49688,49688,38464,37722,25373,25373,12141,12141,-5535,-5535,-20063,-20063,Upgrade
45,Net Cash Growth,13.25%,13.25%,10.18%,16.86%,-31.50%,-31.50%,-13.13%,-15.04%,95.83%,95.83%,216.81%,210.70%,-,-,-,-,-,-,-,-,Upgrade
46,Net Cash Per Share,1.26,1.26,-,1.22,-,1.11,-,1.05,-,1.62,-,1.23,-,0.83,-,0.40,-,-0.18,-,-0.66,Upgrade
47,Filing Date Shares Outstanding,30598,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,Upgrade
48,Total Common Shares Outstanding,30598,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,-,30598,Upgrade
49,Working Capital,-,-90049,-,-105551,-,-92021,-,-104627,-,-94416,-,-109957,-,-94054,-,-113392,-,-108682,-,-121595,Upgrade
50,Book Value Per Share,11.82,11.82,11.49,11.49,11.48,11.48,11.16,11.16,11.14,11.14,10.86,10.86,10.82,10.82,10.67,10.67,10.54,10.54,10.46,10.46,Upgrade
51,Tangible Book Value,341824,341824,348703,330438,332419,332419,338848,322379,324771,324771,316199,316199,317334,317334,312842,312842,319620,319620,305952,305952,Upgrade
52,Tangible Book Value Per Share,11.17,11.17,11.40,10.80,10.86,10.86,11.07,10.54,10.61,10.61,10.33,10.33,10.37,10.37,10.22,10.22,10.45,10.45,10.00,10.00,Upgrade
53,Buildings,-,82430,-,80983,-,80147,-,79284,-,79061,-,78179,-,76884,-,76658,-,-,-,75160,Upgrade
54,Machinery,-,875740,-,861868,-,858570,-,847375,-,815463,-,850870,-,825428,-,861649,-,-,-,853515,Upgrade
55,Construction In Progress,-,48977,-,50377,-,52352,-,48580,-,50935,-,43411,-,38394,-,48251,-,-,-,54261,Upgrade
56,Leasehold Improvements,-,3307,-,3212,-,3194,-,3093,-,3460,-,3336,-,3613,-,3701,-,-,-,3728,Upgrade
