,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,92782,97845,99496,90904,89860,94611,97222,90966,87717,87239,89022,83365,80315,81902,82272,78483,74958,76573,73824,73395,Upgrade
1,Revenue Growth (YoY),3.25%,3.42%,2.34%,-0.07%,2.44%,8.45%,9.21%,9.12%,9.22%,6.52%,8.20%,6.22%,7.15%,6.96%,11.44%,6.93%,3.87%,6.64%,0.93%,3.13%,Upgrade
2,Cost of Revenue,41782,43138,42952,33518,40121,43964,43596,34398,40745,39298,40357,35058,36701,38487,38119,33507,33993,35017,31885,28871,Upgrade
3,Gross Profit,51000,54707,56544,57386,49739,50647,53626,56568,46972,47941,48665,48307,43614,43415,44153,44976,40965,41556,41939,44524,Upgrade
4,"Selling, General & Admin",81096,-29173,29933,-62866,74380,-27083,27896,-55112,65771,-22562,23634,-45982,54784,-19455,20516,-41783,51243,-17365,18378,9012,Upgrade
5,Other Operating Expenses,-55480,55480,-,98078,-49999,49914,-,87364,-42942,42942,-,69557,-35539,35539,-,63954,-34525,31751,-,12120,Upgrade
6,Operating Expenses,46471,47486,51115,56598,45424,43957,49188,55390,44621,41151,44762,44725,42371,36902,41074,42752,37842,35490,38586,41708,Upgrade
7,Operating Income,4529,7221,5429,788,4315,6690,4438,1178,2351,6790,3903,3582,1243,6513,3079,2224,3123,6066,3353,2816,Upgrade
8,Interest Expense,-472,-476,-431,-531,-445,-490,-515,-287,-203,-249,-321,-405,-521,-412,-186,-326,-427,-385,-437,-401,Upgrade
9,Interest & Investment Income,238,758,447,1122,284,820,462,1086,168,754,326,1490,-,739,236,717,351,469,312,544,Upgrade
10,Earnings From Equity Investments,995,1072,1081,1123,1055,1064,1080,901,892,1039,914,908,581,883,938,817,569,502,487,484,Upgrade
11,Currency Exchange Gain (Loss),-1,1,-,55,-133,133,-,15,-69,69,-,-8,5,-5,-,-46,-,9,-,-39,Upgrade
12,Other Non Operating Income (Expenses),1346,1098,713,70,1169,448,1081,180,1574,436,927,249,1857,286,648,984,429,243,389,483,Upgrade
13,EBT Excluding Unusual Items,6635,9674,7239,2627,6245,8665,6546,3073,4713,8839,5749,5816,3165,8004,4715,4370,4045,6904,4104,3887,Upgrade
14,Gain (Loss) on Sale of Investments,-6,6,-,128,-109,109,-,96,-8,8,-,-24,-49,49,-,241,-,7,-,120,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-1181,-85,-,-,-1882,1180,-1180,-,-3749,1479,-1479,-,-2365,-,-1279,-,-2179,Upgrade
16,Pretax Income,6629,9680,7239,1574,6051,8774,6546,1287,5885,7667,5749,2043,4595,6574,4715,2246,4045,5632,4104,1828,Upgrade
17,Income Tax Expense,1384,1474,1609,29,1174,1472,1348,172,1159,1324,1096,527,812,1229,852,546,766,1216,922,298,Upgrade
18,Earnings From Continuing Operations,5245,8206,5630,1545,4877,7302,5198,1115,4726,6343,4653,1516,3783,5345,3863,1700,3279,4416,3182,1530,Upgrade
