,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+6 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+6 Quarters
0,Market Capitalization,4518,3289,2719,2085,2909,3861,4413,6969,6123,5210,6371,6834,5626,9557,11393,5623,4796,5979,5527,5816,4964,Upgrade
1,Market Cap Growth,-14.82%,-14.82%,-38.40%,-70.09%,-52.48%,-25.90%,-30.73%,1.97%,8.83%,-45.48%,-44.08%,21.54%,17.31%,59.85%,106.12%,-3.32%,-3.39%,-,-,-,-,Upgrade
2,Enterprise Value,8993,7763,7031,6335,7021,7972,7854,10300,8772,7860,8855,9138,7208,10644,12754,6780,5515,6771,5904,5941,5486,Upgrade
3,Last Close Price,21.09,15.35,12.65,9.70,13.45,17.85,20.40,32.17,28.26,24.05,29.41,31.54,25.74,43.72,52.12,33.44,28.04,34.95,32.31,34.00,28.60,Upgrade
4,PE Ratio,37.66,27.62,34.49,31.43,70.31,-,33.33,53.21,39.61,50.62,96.95,81.46,42.66,-,50.67,24.05,22.70,34.53,29.44,35.46,38.98,Upgrade
5,Forward PE,14.15,6.41,5.53,4.78,7.96,11.98,13.02,18.68,20.86,20.65,13.31,13.45,12.59,20.59,23.12,14.47,14.33,22.17,25.03,30.62,-,Upgrade
6,PS Ratio,1.13,0.83,0.72,0.58,0.76,1.02,1.13,1.81,1.72,1.55,2.01,2.43,2.02,3.49,4.62,2.24,2.24,3.30,3.27,3.90,3.76,Upgrade
7,PB Ratio,1.25,0.83,0.68,0.53,0.75,0.99,1.14,1.80,1.59,1.38,1.83,1.98,1.62,2.77,3.28,2.61,2.23,3.42,3.23,3.49,2.95,Upgrade
8,P/TBV Ratio,1.08,1.08,0.89,0.69,0.98,1.30,1.49,2.25,1.99,1.74,2.34,2.54,2.07,3.53,4.19,3.70,3.16,3.86,3.57,3.88,3.19,Upgrade
