,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+17 Quarters
,Period Ending,"Feb '25 Feb 25, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,19,19,28,26,29,22,28,26,28,27,32,30,115,66,72,125,19,23,22,22,35,Upgrade
1,Market Cap Growth,-12.90%,-12.90%,0%,0%,2.56%,-18.42%,-11.36%,-14.29%,-75.63%,-58.70%,-56.00%,-75.72%,515.38%,187.50%,233.33%,476.67%,-46.94%,-57.33%,-53.85%,-57.14%,-40.96%,Upgrade
2,Enterprise Value,11,14,22,27,30,29,35,25,27,17,21,16,101,54,59,94,-12,4,2,-4,10,Upgrade
3,Last Close Price,0.03,0.03,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.04,0.04,0.04,0.16,0.09,0.10,0.17,0.03,0.03,0.03,0.03,0.05,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,119.38,-15.90,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.37,0.38,0.55,0.51,0.61,0.50,0.63,0.59,0.62,0.53,0.59,0.55,2.11,1.43,1.55,2.64,0.40,0.46,0.42,0.38,0.58,Upgrade
6,PB Ratio,0.76,0.79,1.13,0.86,0.96,0.63,0.69,0.64,-,0.60,0.63,0.60,-,1.26,1.37,2.36,-,0.40,0.37,0.37,-,Upgrade
7,P/TBV Ratio,0.87,0.87,1.25,0.93,1.04,0.67,0.73,0.68,-,0.64,0.68,0.65,-,1.34,1.43,2.48,-,0.43,0.40,0.40,-,Upgrade
8,P/FCF Ratio,1.37,1.42,2.35,2.52,5.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,1.34,1.34,2.19,2.33,5.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.22,0.27,0.44,0.53,0.64,0.65,0.78,0.57,0.60,0.33,0.40,0.30,1.85,1.16,1.28,1.98,-,0.07,0.04,-,0.16,Upgrade
11,EV/EBITDA Ratio,0.70,-,-,-11.80,-6.24,-,-,-,-,-,-,-,34.67,-16.76,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-8.41,-5.16,-,-,-,-,-,-,-,53.42,-12.95,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,0.80,1.01,1.88,2.65,5.86,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.83,0.83,0.83,0.89,0.89,1.03,1.02,1.02,-,0.80,0.57,0.57,-,0.59,0.65,0.65,-,0.46,0.62,0.62,-,Upgrade
15,Debt / EBITDA Ratio,1.31,2.05,2.05,1.25,1.25,-,-,-,-,-,-,-,-,6.93,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,1.50,1.50,1.71,2.59,5.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.78,0.70,0.89,0.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,10.10,9.71,9.53,10.50,10.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.52,1.52,1.52,1.48,1.48,1.55,-,1.73,-,2.23,-,2.40,-,2.16,-,2.02,-,2.52,-,2.02,-,Upgrade
20,Current Ratio,1.67,1.67,1.67,1.69,1.69,1.68,-,1.98,-,2.41,-,2.67,-,2.30,-,2.24,-,2.52,-,2.09,-,Upgrade
21,Return on Equity (ROE),-42.94%,-38.78%,-36.36%,-33.33%,-29.43%,-22.08%,-,-,-17.66%,-16.75%,-,-,8.14%,-8.19%,-,-,-4.21%,-2.06%,-,-,Upgrade,
22,Return on Assets (ROA),-12.18%,-10.97%,0.72%,0.64%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-14.58%,-12.94%,0.84%,0.73%,-5.64%,-5.73%,-,-,-5.92%,-6.79%,-,-,2.47%,-2.95%,-,-,-0.83%,-2.54%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-7.55%,-13.60%,-,-,-,-,-,-,-,-,-5.91%,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-57.61%,-55.47%,-38.91%,-40.54%,-42.20%,-46.10%,-34.21%,-36.50%,-38.00%,-25.31%,-12.75%,-10.09%,0.84%,-6.29%,-7.68%,-3.77%,-26.81%,-24.75%,-23.18%,-26.33%,-8.69%,Upgrade
26,FCF Yield,73.06%,70.35%,42.64%,39.63%,17.83%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
