,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q2 2014,+5 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jun '14 Jun 30, 2014",+5 Quarters
0,Market Capitalization,3887,3454,3483,2444,2878,3078,3040,3100,2932,2659,3445,3231,4254,3452,2920,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,12.22%,12.22%,14.59%,-21.16%,-1.85%,15.77%,-11.75%,-4.08%,-31.06%,-22.97%,17.98%,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,3870,3373,3332,2244,2679,3346,3258,3272,3105,2831,3552,3247,4269,3404,2992,-,-,-,-,-,-,Upgrade
3,Last Close Price,27.63,24.55,24.65,17.07,20.11,21.51,25.74,26.17,24.75,22.44,29.08,27.22,35.83,29.07,24.59,-,-,-,-,-,-,Upgrade
4,PE Ratio,67.89,59.97,68.72,129.03,425.41,425.41,-,73.24,44.47,34.98,44.06,48.09,82.51,68.92,58.91,-,-,-,-,-,-,Upgrade
5,PS Ratio,3.36,2.97,3.50,3.34,5.01,7.70,8.51,5.95,4.62,3.87,4.95,5.24,8.31,7.11,6.18,-,-,-,-,-,-,Upgrade
6,PB Ratio,3.43,3.03,3.05,2.19,2.54,2.75,4.98,4.98,4.71,4.30,5.65,5.49,7.53,6.28,5.41,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.16,3.16,3.19,2.30,2.66,2.86,5.37,5.36,5.08,4.48,5.89,5.73,7.87,6.57,5.67,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-33.93,-,-25.80,-,-,-,-,-,-18.74,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-64.93,-,-85.51,-,-,-,592.95,-105.45,-31.22,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,3.33,2.90,3.35,3.07,4.66,8.37,9.12,6.28,4.89,4.12,5.11,5.27,8.34,7.01,6.33,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,47.64,42.49,49.55,75.58,151.66,321.64,163.15,57.51,-,28.61,36.81,39.99,68.57,52.98,44.32,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,63.00,53.66,63.85,138.00,470.89,-28954.23,-,67.77,-,30.90,39.81,43.78,77.26,59.42,50.29,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-38.01,-33.14,-,-23.70,-,-,-,-,-,-19.95,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.25,0.25,0.19,0.15,0.13,0.16,0.47,0.39,0.39,0.34,0.39,0.33,0.22,0.14,0.20,0.25,0.26,-,0.32,0.32,0.15,Upgrade
15,Debt / EBITDA Ratio,3.55,3.67,1.41,2.47,9.28,5.81,43.37,13.25,-,3.05,1.54,1.53,2.65,1.34,1.15,1.99,1.81,-,1.13,2.79,2.66,Upgrade
16,Debt / FCF Ratio,-,-2.83,-,-1.74,-,-,-,-,-,-1.47,-,-,-,-,-,-,3.45,-,-,-,-,Upgrade
17,Asset Turnover,0.83,0.85,0.65,0.78,0.57,0.27,0.33,0.41,0.52,0.97,0.87,0.74,0.68,0.83,0.57,-,-,-,-,0.11,Upgrade,
