,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,1044,1704,2058,2167,2059,1772,1689,1712,1612,734.74,Upgrade
1,Short-Term Investments,-,22.27,0.25,52.61,141.68,636.03,146.82,59.36,37.67,720.09,Upgrade
2,Trading Asset Securities,49.5,33.39,-,-,-,-,74.47,87.78,-,-,Upgrade
3,Cash & Short-Term Investments,1093,1760,2058,2219,2201,2408,1910,1859,1650,1455,Upgrade
4,Cash Growth,-46.88%,-20.72%,-6.48%,-7.85%,15.22%,29.53%,15.77%,27.81%,93.34%,29.96%,Upgrade
5,Accounts Receivable,111.76,224.43,169.74,302.49,229.28,411.7,183.71,189.46,130.6,233.35,Upgrade
6,Receivables,111.76,224.43,169.74,302.49,229.28,411.7,183.71,189.46,130.6,233.35,Upgrade
7,Inventory,297.57,223.41,152.97,159.76,186.6,166.76,-,69.31,-,69.73,Upgrade
8,Prepaid Expenses,-,22.8,-,13.73,-,30.39,-,27.62,-,16.1,Upgrade
9,Other Current Assets,187.32,-,95.88,-,203.62,-,247.16,18.58,241.95,17.09,Upgrade
10,Total Current Assets,1690,2230,2477,2695,2820,3017,2341,2164,2022,1791,Upgrade
11,"Property, Plant & Equipment",-,35.55,-,30.47,-,39.38,-,40.22,-,46.25,Upgrade
12,Long-Term Investments,1628,773.22,431.72,380.74,280.82,229.94,790.43,932.26,928.76,1161,Upgrade
13,Goodwill,-,-,-,-,-,-,-,-,-,4.58,Upgrade
14,Long-Term Deferred Tax Assets,7.21,11.39,9.55,9.18,-,9.99,-,9.21,-,7.99,Upgrade
15,Other Long-Term Assets,38.39,2.23,36.61,1.81,43.96,0.61,48.64,0.98,57.47,1.21,Upgrade
16,Total Assets,3364,3053,2955,3118,3145,3297,3180,3147,3009,3012,Upgrade
17,Accounts Payable,71.2,139.36,97.32,137.95,169.76,228.65,109.35,91.29,114.33,149.68,Upgrade
18,Accrued Expenses,-,240.49,-,204.15,-,209.35,-,173.15,-,174.14,Upgrade
19,Short-Term Debt,5.44,14.18,21.81,48.76,27.96,19.4,46.94,17.72,16.46,16.46,Upgrade
20,Current Portion of Leases,5.83,6.38,5.28,5.7,-,8.48,-,10.02,-,11.06,Upgrade
21,Current Income Taxes Payable,13.23,3.33,5.91,3.24,-,12.97,-,21.57,-,15.06,Upgrade
22,Current Unearned Revenue,-,196.74,-,199.94,-,251.99,-,173.55,-,42.83,Upgrade
23,Other Current Liabilities,619.36,55.38,415,73.01,478.36,53.29,414.34,30.71,343.83,40.25,Upgrade
24,Total Current Liabilities,715.05,655.85,545.31,672.74,676.07,784.14,570.63,518.01,474.62,449.46,Upgrade
25,Long-Term Leases,16.85,18.04,18.08,14.3,17.92,21.49,23.45,27.14,27.35,29.94,Upgrade
