,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,3564,3382,3278,3082,3773,4711,5441,6197,7096,8406,8556,12079,7080,9784,10156,7238,3717,4046,4791,4462,4561,Upgrade
1,Market Cap Growth,-28.22%,-28.22%,-39.76%,-50.26%,-46.83%,-43.95%,-36.41%,-48.69%,0.24%,-14.08%,-15.76%,66.88%,90.47%,141.81%,111.99%,62.22%,-18.51%,-42.38%,-34.35%,98.23%,74.11%,Upgrade
2,Enterprise Value,4065,3883,3796,3667,4486,5425,6181,6885,7670,8979,9136,12705,7616,10320,10794,7882,4351,4681,5524,5198,5413,Upgrade
3,Last Close Price,5.47,5.19,5.03,4.72,5.78,7.22,8.34,9.50,10.87,12.88,13.11,18.49,10.84,14.98,15.55,11.08,5.69,6.19,7.33,6.82,6.97,Upgrade
4,PE Ratio,109.40,103.88,80.86,76.26,95.87,121.43,161.85,202.16,205.65,230.55,231.48,319.89,176.73,236.77,181.76,142.34,84.03,117.23,140.97,135.57,167.03,Upgrade
5,Forward PE,-,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,106.57,Upgrade
6,PS Ratio,2.64,2.51,2.38,2.23,2.27,2.74,3.25,3.72,4.89,5.83,5.82,7.98,4.64,6.53,6.01,3.90,2.09,2.42,3.63,4.30,4.85,Upgrade
7,PB Ratio,3.24,3.08,2.98,2.83,3.47,4.37,5.10,5.86,6.74,8.05,8.26,11.73,6.90,9.64,10.10,7.25,3.76,4.14,5.03,4.69,4.81,Upgrade
8,P/TBV Ratio,3.27,3.27,3.17,3.01,3.70,4.66,5.45,6.27,7.22,8.63,8.88,12.61,7.43,10.39,10.91,7.84,4.08,4.50,5.48,5.12,5.25,Upgrade
9,P/FCF Ratio,-,-,51.01,53.11,-,-192.14,-117.75,-,-,1371.22,-,-1105.39,-,-,534.88,132.18,-,-,19.03,22.42,23.59,Upgrade
10,P/OCF Ratio,-,-,19.25,17.88,42.26,49.44,79.54,116.09,88.93,105.67,-1952.61,213.26,106.09,-,127.79,66.02,25.21,-,14.74,15.43,17.88,Upgrade
11,PEG Ratio,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,2.32,Upgrade
12,EV/Sales Ratio,3.02,2.88,2.75,2.65,2.70,3.15,3.69,4.14,5.28,6.23,6.22,8.39,4.99,6.89,6.38,4.24,2.44,2.80,4.18,5.01,5.76,Upgrade
13,EV/EBITDA Ratio,16.16,16.50,14.63,13.64,15.85,19.54,25.37,31.12,35.37,42.41,38.84,50.55,29.60,37.49,36.53,26.06,14.54,15.60,18.11,18.61,19.46,Upgrade
14,EV/EBIT Ratio,53.28,-,37.82,31.86,36.74,44.49,66.21,98.12,113.33,-,108.17,154.29,89.26,121.33,124.10,91.32,54.54,64.30,78.85,79.52,94.30,Upgrade
15,EV/FCF Ratio,-,-,59.07,63.19,-,-221.23,-133.77,-,-,1464.72,-,-1162.74,-,-,568.48,143.94,-,-,21.94,26.12,27.99,Upgrade
16,Debt / Equity Ratio,0.56,0.56,0.56,0.59,0.67,0.70,0.75,0.79,0.77,0.71,0.76,0.81,0.75,0.83,0.69,0.81,0.84,0.70,0.85,0.90,0.94,Upgrade
17,Debt / EBITDA Ratio,2.43,3.89,1.99,3.40,2.46,2.81,2.32,3.33,2.99,5.30,3.09,3.63,3.03,3.70,2.16,3.17,2.55,2.35,2.34,3.65,2.71,Upgrade
18,Debt / FCF Ratio,-,-,9.50,11.17,-,-30.89,-17.26,-,-,121.48,-,-76.39,-,-,36.37,14.75,-,-,3.23,4.29,4.59,Upgrade
19,Asset Turnover,-,0.51,0.46,0.39,0.66,0.46,0.84,0.53,0.73,0.53,0.60,0.52,0.77,0.63,0.63,0.48,1.04,0.86,0.51,0.32,Upgrade,
20,Inventory Turnover,-,-,1.50,1.47,1.44,2.45,1.49,3.84,2.48,3.91,2.80,3.32,2.98,4.75,3.96,4.26,3.38,7.84,5.02,3.12,2.23,Upgrade
21,Quick Ratio,-,-,0.56,0.57,0.56,0.64,0.51,0.54,0.49,0.52,0.62,0.67,0.57,0.67,0.50,0.49,0.50,0.57,0.46,0.35,0.40,Upgrade
22,Current Ratio,-,-,1.06,1.12,1.03,0.99,0.93,0.89,0.90,0.85,0.97,1.03,0.97,0.96,0.82,0.77,0.79,0.78,0.78,0.70,0.67,Upgrade
23,Return on Equity (ROE),2.03%,3.25%,3.37%,3.28%,5.06%,3.31%,3.08%,3.18%,3.22%,2.26%,4.66%,4.03%,3.52%,2.64%,5.74%,4.70%,9.72%,0.67%,3.22%,0.77%,Upgrade,
24,Return on Assets (ROA),-,3.21%,1.74%,2.68%,1.67%,4.12%,2.29%,2.99%,-0.95%,2.53%,2.34%,2.43%,1.41%,2.39%,2.70%,2.40%,1.53%,2.17%,2.02%,1.80%,Upgrade,
25,Return on Capital (ROIC),-0.67%,4.77%,2.54%,4.10%,2.63%,6.34%,3.34%,4.07%,-1.26%,3.31%,3.09%,3.27%,1.92%,3.18%,3.53%,3.39%,2.26%,3.03%,2.62%,2.22%,Upgrade,
26,Return on Capital Employed (ROCE),-,-,8.00%,8.70%,9.29%,9.61%,7.32%,5.65%,5.46%,-,6.57%,5.99%,6.33%,6.42%,7.31%,7.21%,6.55%,5.91%,5.75%,5.85%,4.96%,Upgrade
27,Earnings Yield,0.91%,0.96%,1.24%,1.31%,1.04%,0.82%,0.62%,0.49%,0.49%,0.43%,0.43%,0.31%,0.57%,0.42%,0.55%,0.70%,1.19%,0.85%,0.71%,0.74%,0.60%,Upgrade
28,FCF Yield,-,1.96%,1.88%,0.06%,-0.52%,-0.85%,-0.94%,-0.03%,0.07%,-0.83%,-0.09%,-0.54%,0.07%,0.19%,0.76%,2.29%,3.24%,5.26%,4.46%,4.24%,Upgrade,
29,Dividend Yield,0.09%,-,-,-,-,0.07%,-,-,-,0.04%,-,-,-,0.08%,-,-,-,0.09%,-,-,-,Upgrade
30,Payout Ratio,0.00%,-,92.54%,51.78%,67.58%,49.90%,84.47%,152.67%,86.11%,121.79%,258.41%,51.13%,80.21%,82.49%,113.48%,76.54%,59.32%,34.01%,752.16%,99.26%,415.36%,Upgrade
31,Buyback Yield / Dilution,-0.69%,-3.13%,0.13%,0.55%,-0.41%,-32.30%,0.32%,-0.62%,0.02%,26.98%,-0.43%,-31.07%,19.40%,19.12%,0.82%,22.96%,-23.32%,-21.27%,-1.23%,2.36%,-0.30%,Upgrade
32,Total Shareholder Return,-0.60%,-3.13%,0.13%,0.55%,-0.41%,-32.23%,0.32%,-0.62%,0.02%,27.02%,-0.43%,-31.07%,19.40%,19.20%,0.82%,22.96%,-23.32%,-21.18%,-1.23%,2.36%,-0.30%,Upgrade
