,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,4486,5211,4745,6115,6516,6853,7749,10005,9743,9622,13041,11199,18169,9761,7828,6799,7533,4796,4588,4448,5559,Upgrade
1,Market Cap Growth,-23.97%,-23.97%,-38.77%,-38.89%,-33.12%,-28.78%,-40.58%,-10.66%,-46.38%,-1.42%,66.60%,64.73%,141.18%,103.51%,70.61%,52.84%,35.51%,36.37%,13.67%,-3.78%,42.25%,Upgrade
2,Enterprise Value,9692,10068,9662,10678,9774,10443,11156,12532,11852,11868,15128,13204,19455,11845,9464,8516,9414,6305,6391,6168,7231,Upgrade
3,Last Close Price,9.20,10.58,9.44,12.23,14.03,14.33,15.96,20.72,20.04,19.28,25.02,22.31,36.89,19.46,19.09,17.55,19.48,14.05,13.53,13.01,16.13,Upgrade
4,PE Ratio,-,-,-,-,16.51,19.81,26.73,32.33,23.82,48.81,47.43,51.31,-,16.22,13.37,13.09,20.20,48.90,84.17,80.75,102.95,Upgrade
5,PS Ratio,0.94,0.94,0.70,0.93,0.99,1.07,1.42,1.84,1.94,2.31,3.13,2.96,5.01,2.24,1.85,1.78,2.23,2.02,2.35,2.44,3.00,Upgrade
6,PB Ratio,1.09,1.09,0.95,1.21,1.29,1.42,1.63,2.16,2.11,2.09,2.84,2.51,4.19,2.22,3.97,3.48,3.62,3.17,3.19,3.12,3.93,Upgrade
7,P/TBV Ratio,1.43,1.43,1.24,1.57,1.69,1.87,2.16,2.84,2.77,2.87,3.90,3.42,5.69,2.99,5.47,4.93,5.74,4.83,4.96,4.89,6.16,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-4.95,-,-,-,-,-,-,-,-,-,19.87,32.38,-,-,-,-,Upgrade
9,P/OCF Ratio,30.99,-,9.31,-,45.40,-29.49,-,-,-,-,-42.94,-,-,10.60,10.49,10.04,16.01,-,32.85,-,247.17,Upgrade
10,EV/Sales Ratio,1.69,1.81,1.42,1.62,1.48,1.63,2.05,2.30,2.36,2.84,3.63,3.49,5.37,2.72,2.23,2.22,2.78,2.65,3.27,3.39,3.90,Upgrade
11,EV/EBITDA Ratio,40.75,-,21.20,16.53,15.14,16.87,21.43,26.25,23.07,28.08,29.60,24.28,-,10.24,8.17,8.22,11.37,13.16,17.14,17.74,22.91,Upgrade
12,EV/EBIT Ratio,-,-,-,32.39,28.07,30.65,46.17,60.46,48.80,78.49,59.20,45.12,-,12.64,9.91,10.03,14.33,19.46,28.82,29.53,39.96,Upgrade
13,EV/FCF Ratio,-6.70,-,-,-,-,-7.54,-,-,-,-,-,-,-,-,-,24.88,40.46,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.03,1.03,0.97,0.93,0.86,0.79,0.81,0.81,0.62,0.59,0.51,0.57,0.60,0.64,1.34,1.08,1.10,1.38,1.40,1.55,1.41,Upgrade
15,Debt / EBITDA Ratio,21.47,-,29.41,10.53,10.28,4.73,4.15,8.36,9.12,6.63,3.12,4.30,-,3.69,3.00,1.80,1.26,2.71,5.16,6.51,4.83,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-2.76,-,-,-,-,-,-,-,-,-,6.15,9.80,-,-,-,-,Upgrade
17,Asset Turnover,0.22,0.49,0.46,0.62,0.68,0.48,0.53,0.65,0.43,0.60,0.45,0.34,0.50,0.62,0.55,1.02,0.64,0.41,0.30,0.41,Upgrade,
18,Inventory Turnover,5.14,3.02,6.79,7.04,8.88,7.53,5.24,6.86,8.41,6.07,9.21,5.94,5.23,7.83,7.62,5.52,13.59,7.59,4.50,3.54,5.26,Upgrade
19,Quick Ratio,0.54,0.54,0.65,0.73,0.80,0.83,0.78,0.81,0.76,0.88,0.84,0.82,0.58,0.76,0.49,0.49,0.57,0.42,0.44,0.45,0.43,Upgrade
20,Current Ratio,0.87,0.87,0.93,1.00,1.04,1.07,1.10,1.09,0.98,1.17,1.05,1.14,0.85,0.95,0.65,0.68,0.71,0.58,0.59,0.62,0.57,Upgrade
21,Return on Equity (ROE),-16.82%,-3.91%,0.10%,17.76%,7.61%,11.31%,1.88%,14.37%,1.75%,13.38%,11.09%,-4.96%,14.47%,20.23%,33.90%,77.31%,24.96%,5.53%,3.64%,4.11%,Upgrade,
22,Return on Assets (ROA),-3.22%,-1.06%,0.52%,0.33%,2.93%,3.42%,1.03%,0.21%,0.93%,3.29%,2.22%,-2.18%,4.29%,6.28%,9.71%,16.59%,7.12%,2.30%,2.29%,3.24%,Upgrade,
23,Return on Capital (ROIC),-4.18%,-1.35%,0.68%,0.45%,3.90%,4.51%,1.40%,0.29%,1.24%,4.26%,2.87%,-2.92%,5.89%,8.97%,14.31%,25.13%,11.16%,3.55%,3.46%,4.97%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,4.05%,4.21%,4.70%,3.36%,2.94%,3.78%,2.35%,4.26%,5.00%,-,17.02%,33.11%,31.94%,22.89%,15.13%,10.95%,9.68%,8.76%,Upgrade
25,Earnings Yield,-1.12%,-0.97%,4.45%,6.15%,6.06%,5.05%,3.74%,3.09%,4.20%,2.05%,2.11%,1.95%,1.41%,6.17%,7.48%,7.64%,4.95%,2.05%,1.19%,1.24%,0.97%,Upgrade
26,FCF Yield,-32.25%,-27.77%,-25.56%,-23.62%,-26.42%,-20.21%,-21.30%,-14.59%,-13.59%,-15.06%,-13.85%,-17.29%,-8.55%,-2.55%,0.59%,5.03%,3.09%,-6.84%,-2.94%,-3.95%,-4.65%,Upgrade
27,Payout Ratio,0.00%,-,-,-,13.41%,45.96%,25.09%,191.23%,14.65%,185.45%,16.44%,29.21%,-,37.38%,33.10%,17.54%,9.18%,56.63%,220.96%,764.24%,393.92%,Upgrade
28,Buyback Yield / Dilution,-3.15%,-6.02%,0.53%,-0.53%,-6.81%,6.40%,-2.24%,2.15%,2.53%,-13.85%,-16.40%,-18.99%,-16.45%,-5.87%,2.30%,-0.93%,1.63%,1.23%,-0.76%,3.35%,1.04%,Upgrade
29,Total Shareholder Return,-3.15%,-6.02%,0.53%,-0.53%,-6.81%,6.40%,-2.24%,2.15%,2.53%,-13.85%,-16.40%,-18.99%,-16.45%,-5.87%,2.30%,-0.93%,1.63%,1.23%,-0.76%,3.35%,1.04%,Upgrade
