,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Operating Revenue,173.56,82.31,136.47,113.28,53.57,146.02,-,-,-,-
1,Other Revenue,-,-,-,-,-,-,-,-,-,2.43
2,Revenue,173.56,82.31,136.47,113.28,53.57,146.02,-,-,-,2.43
3,Revenue Growth (YoY),27.18%,-27.34%,154.75%,-22.42%,-,-,-,-,-,-
4,Cost of Revenue,30.81,22.07,33.17,29.39,14.82,3.03,-,-,-,-
5,Gross Profit,142.75,60.24,103.3,83.89,38.75,142.99,-,-,-,2.43
6,"Selling, General & Admin",34.72,46.13,33.43,42.68,44.26,39.08,38.47,37.61,40.6,93.08
7,Research & Development,194.45,212.81,194.49,251.84,216.23,249.45,231.61,197.54,133.7,110.9
8,Operating Expenses,229.17,258.94,227.93,294.51,260.5,288.53,270.08,235.15,174.3,203.98
9,Operating Income,-86.41,-198.7,-124.63,-210.62,-221.75,-145.54,-270.08,-235.15,-174.3,-201.54
10,Interest Expense,-5.56,-5.21,-6.97,-3.33,-10.88,-6.95,-6.24,-5.02,-6.8,-3.37
11,Interest & Investment Income,30.34,36.31,37.73,17.98,15.88,14.26,13.55,29.5,35.16,20.99
12,Currency Exchange Gain (Loss),7.29,-15.66,48.85,-1.28,67.98,-20.09,-21.32,-156.81,34.67,-1.49
13,Other Non Operating Income (Expenses),9.45,12.53,5.15,18.83,1.45,13.27,16.72,42.82,8.18,-588.54
14,EBT Excluding Unusual Items,-44.9,-170.73,-39.86,-178.41,-147.31,-145.05,-267.36,-324.67,-103.1,-773.96
15,Pretax Income,-44.9,-170.73,-39.86,-178.41,-147.31,-145.05,-267.36,-324.67,-103.1,-773.96
16,Earnings From Continuing Operations,-44.9,-170.73,-39.86,-178.41,-147.31,-145.05,-267.36,-324.67,-103.1,-773.96
17,Net Income,-44.9,-170.73,-39.86,-178.41,-147.31,-145.05,-267.36,-324.67,-103.1,-773.96
18,Net Income to Common,-44.9,-170.73,-39.86,-178.41,-147.31,-145.05,-267.36,-324.67,-103.1,-773.96
19,Shares Outstanding (Basic),963,963,957,937,936,936,935,934,926,557
20,Shares Outstanding (Diluted),963,963,957,937,936,936,935,934,926,557
21,Shares Change (YoY),0.59%,2.75%,2.25%,0.11%,0.10%,0.21%,1.03%,67.54%,38.50%,21.26%
22,EPS (Basic),-0.05,-0.18,-0.04,-0.19,-0.16,-0.15,-0.29,-0.35,-0.11,-1.39
23,EPS (Diluted),-0.05,-0.18,-0.04,-0.19,-0.16,-0.15,-0.29,-0.35,-0.11,-1.39
24,Free Cash Flow,-50.86,-143.27,-95.76,-219.03,-210.93,-205.22,-273.5,-245.1,-192.9,-213.22
25,Free Cash Flow Per Share,-0.05,-0.15,-0.10,-0.23,-0.23,-0.22,-0.29,-0.26,-0.21,-0.38
26,Operating Margin,-49.79%,-241.41%,-91.32%,-185.94%,-413.95%,-99.67%,-,-,-,-8280.32%
27,Profit Margin,-25.87%,-207.43%,-29.21%,-157.50%,-274.99%,-99.34%,-,-,-,-31797.66%
28,Free Cash Flow Margin,-29.30%,-174.06%,-70.17%,-193.36%,-393.74%,-140.54%,-,-,-,-8760.15%
29,EBITDA,-55.63,-168.52,-99.02,-186.01,-205.82,-130.61,-256.49,-224.71,-165.76,-200.06
30,D&A For EBITDA,30.79,30.18,25.6,24.62,15.92,14.94,13.59,10.43,8.55,1.48
31,EBIT,-86.41,-198.7,-124.63,-210.62,-221.75,-145.54,-270.08,-235.15,-174.3,-201.54
