,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Cash & Equivalents,0.37,0.37,1.34,1.34,2.23,-,2.21,-,2.51,-,2.52,-,4.07,-,12.19,-,12.1,-,26.88,-,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,1.58,-,-,-,4.35,-,-,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,0.37,0.37,1.34,1.34,2.23,2.21,2.21,4.09,4.09,2.52,2.52,-,8.42,12.19,12.19,-,12.1,26.88,26.88,-,Upgrade
3,Cash Growth,-83.47%,-83.38%,-39.34%,-67.18%,-45.60%,-12.21%,-12.21%,-,-51.38%,-79.32%,-79.32%,-,-30.42%,-54.63%,-54.63%,-,-31.66%,-15.75%,-15.75%,-,Upgrade
4,Accounts Receivable,34.48,34.48,38.15,38.15,39.02,-,34.48,-,9.1,-,38.69,-,12.15,-,15.88,-,3.95,-,3.14,-,Upgrade
5,Other Receivables,0.39,0.39,0.4,0.4,0.26,-,0.31,-,0.26,-,0.96,-,2.38,-,3.58,-,5.62,-,1.01,-,Upgrade
6,Receivables,34.87,34.87,38.55,38.55,39.27,-,34.79,-,23.04,-,39.65,-,28.96,-,19.45,-,13.71,-,4.14,-,Upgrade
7,Inventory,0.24,0.24,0.28,0.28,0.62,-,0.62,-,1.07,-,1.15,-,2.06,-,2.54,-,2.76,-,3.69,-,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,11.81,-,-,-,12.83,-,6.84,-,2.63,-,2.22,-,Upgrade
