,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,10718,10958,11692,11175,13401,11516,9973,10575,9765,7875,8810,5666,5603,5446,7625,6085,6146,8217,7789,5162,Upgrade
1,Short-Term Investments,-,-,-,1.58,-,-,-,2.15,-,-,-,6.25,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,602.9,702.64,300.06,501.12,703.92,761.49,200.03,1002,400.2,1155,1100,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,11321,11661,11993,11677,14105,12278,10173,11580,10165,9030,9911,5672,5603,5446,7625,6085,6146,8217,7789,5162,Upgrade
4,Cash Growth,-19.74%,-5.03%,17.89%,0.84%,38.76%,35.96%,2.65%,104.16%,81.41%,65.81%,29.97%,-6.79%,-8.83%,-33.72%,-2.10%,17.89%,12.68%,23.57%,14.35%,-10.57%,Upgrade
5,Accounts Receivable,3935,6390,3905,3768,3188,2840,3064,2544,2565,2821,2744,2299,2462,2873,2268,2019,2098,2220,1894,1798,Upgrade
6,Other Receivables,1081,2362,1143,1051,909.46,820.04,1463,1397,719.47,595.17,994.94,282.55,617.27,447,574.79,685.96,665.74,673.59,725.39,1252,Upgrade
7,Receivables,5015,8752,5048,4819,4097,3660,4528,3941,3285,3416,3739,2581,3079,3320,2843,2705,2763,2894,2619,3050,Upgrade
8,Inventory,18251,19356,19543,15982,16871,17254,18614,17659,11432,11369,15234,13688,12862,14692,18263,15496,13763,10547,9915,10924,Upgrade
9,Other Current Assets,12503,7223,8452,8761,8218,7756,6045,6848,10734,8915,5432,7268,6972,5926,5131,3515,3489,3279,4678,4686,Upgrade
10,Total Current Assets,47090,46991,45036,41240,43292,40947,39360,40028,35616,32730,34315,29209,28516,29385,33862,27800,26161,24936,25001,23822,Upgrade
11,"Property, Plant & Equipment",29499,29159,28735,28249,28975,18794,18881,28769,16679,16638,16786,16871,17850,17970,20727,20620,20848,20789,20611,20449,Upgrade
12,Long-Term Investments,1249,1251,1252,1284,1246,1125,1049,1037,2170,2121,2129,2134,1851,1242,683.52,667.98,668.98,651.74,640.83,630.34,Upgrade
13,Other Intangible Assets,5164,5270,5326,5391,5469,2168,2172,5446,2117,2135,2154,2173,2232,2251,2515,2537,2348,2369,2371,2392,Upgrade
14,Long-Term Deferred Tax Assets,1001,1076,908.63,935.75,883.23,416.06,439.32,628.39,399.06,550.16,385.85,356.63,389.43,454.61,461.7,451.06,415.94,370.9,550.34,370.34,Upgrade
15,Other Long-Term Assets,1811,1662,1401,1145,982.8,168.65,137.89,449.97,99.3,114.99,131.95,96.85,145.79,147.35,111.59,107.16,197.08,185.11,187.21,247.96,Upgrade
16,Total Assets,85814,85409,82659,78245,80848,63619,62040,76358,57079,54290,55902,50840,50984,51450,58361,52183,50639,49302,49362,47911,Upgrade
17,Accounts Payable,11145,12233,9824,7366,7923,8440,7463,8574,15252,12089,10675,9166,9497,9961,11510,10065,8611,8425,7584,7738,Upgrade
18,Accrued Expenses,529.23,1323,537.31,1842,485.56,406.38,330.65,1761,292.89,464.83,287.15,1297,287.01,448.24,285.36,625.58,316.65,513.74,347.47,492.96,Upgrade
19,Short-Term Debt,8994,9760,8667,9652,9997,12713,12047,11173,2323,4624,7002,7144,8730,10494,12866,9809,10697,10193,11253,10410,Upgrade
20,Current Portion of Long-Term Debt,3938,3343,4031,2429,2457,1582,1494,4268,488.78,964.51,2955,3307,3664,3482,2835,2183,1374,1542,1578,1758,Upgrade
21,Current Portion of Leases,-,6.66,-,8.1,-,6.39,-,8.33,-,6.12,-,5.99,-,5.85,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,1437,637.59,2273,1052,1967,323.38,530.31,1398,614.55,432.21,1349,766.77,712.25,345.25,623.17,470.79,367.32,155.07,480.22,269.26,Upgrade
23,Current Unearned Revenue,1694,619.37,878.92,694.19,1415,805.04,772.8,586.7,2133,818.15,729.57,788.81,1088,804.46,861.66,719.56,1005,603.83,836.8,869.05,Upgrade
24,Other Current Liabilities,1020,1226,1048,979.8,861.58,581.42,661,747.51,582.62,567.47,613.85,496.99,437.84,473.24,640.95,654.6,456.65,412.19,610.44,337.79,Upgrade
25,Total Current Liabilities,28758,29149,27259,24023,25105,24857,23299,28516,21687,19966,23611,22972,24416,26014,29622,24529,22828,21845,22690,21875,Upgrade
26,Long-Term Debt,12982,12791,11969,12075,11949,6486,6953,7417,6204,5816,3921,3484,2701,2838,5267,5003,5245,5118,4821,3905,Upgrade
27,Long-Term Leases,26.55,27.54,31.01,41.68,32.86,93.99,34.5,156.2,36.36,36.35,36.15,35.85,43.02,42.5,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,673.17,665.53,673.84,677.46,650.17,630.62,515.06,449.89,494.31,460.46,493.09,477.17,518.39,515.5,533.73,543.27,549.41,558.86,560.37,617.11,Upgrade
29,Long-Term Deferred Tax Liabilities,303.79,302.54,274.52,281.08,403.3,72.81,39.64,300.21,132.48,117.14,5.28,29.56,59.89,62.48,64.72,43.7,44.95,64.75,42.36,66.83,Upgrade
30,Other Long-Term Liabilities,1291,1289,1394,1620,2870,514.53,576.16,2649,474.78,473.18,469.04,443.01,467.95,469.88,1674,1404,1245,1414,1428,1439,Upgrade
31,Total Liabilities,44070,44257,41634,38748,41010,32655,31417,39519,29028,26869,28535,27441,28206,29943,37161,31523,29913,29001,29542,27902,Upgrade
32,Common Stock,12793,12793,12667,12667,12667,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,10527,Upgrade
33,Additional Paid-In Capital,5435,5435,5220,5220,5484,4693,4693,8651,4709,4709,4709,2737,2737,2737,2737,2737,2776,2776,2486,2486,Upgrade
34,Retained Earnings,14594,14045,13974,12877,12835,10883,10635,10721,9115,8647,8935,8307,7672,6543,6031,5648,5486,5127,5261,5149,Upgrade
35,Comprehensive Income & Other,799.81,764.45,1126,1054,1411,231.83,57.02,269.2,422.95,329.32,-27.42,137.73,226.15,193.99,94.82,12.62,164,123.81,-81.24,158.73,Upgrade
36,Total Common Equity,33622,33038,32986,31817,32398,26334,25911,30168,24773,24211,24143,21707,21161,20001,19389,18924,18953,18554,18192,18320,Upgrade
37,Minority Interest,8123,8114,8038,7679,7439,4631,4711,6671,3278,3209,3223,1692,1617,1506,1811,1737,1774,1747,1628,1689,Upgrade
38,Shareholders' Equity,41744,41152,41025,39497,39837,30965,30622,36839,28051,27420,27366,23399,22778,21507,21200,20660,20727,20301,19820,20009,Upgrade
39,Total Liabilities & Equity,85814,85409,82659,78245,80848,63619,62040,76358,57079,54290,55902,50840,50984,51450,58361,52183,50639,49302,49362,47911,Upgrade
40,Total Debt,25941,25927,24698,24206,24436,20881,20528,23023,9051,11447,13914,13976,15138,16863,20968,16996,17316,16853,17652,16072,Upgrade
41,Net Cash (Debt),-14620,-14267,-12706,-12528,-10331,-8603,-10355,-11443,1114,-2416,-4003,-8304,-9535,-11417,-13342,-10911,-11170,-8637,-9863,-10910,Upgrade
42,Net Cash Per Share,-1.17,-0.99,-0.99,-0.94,-0.81,-0.66,-0.81,-0.89,0.06,-0.23,-0.38,-0.74,-0.90,-1.09,-1.27,-0.92,-1.05,-0.83,-0.94,-1.10,Upgrade
