,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Operating Revenue,421.51,421.51,545.89,516.05,484.34,534.04,600.63,634.57,515.97,611.23,582.63,592.85,697.23,716.26,658.99,636.94,585.31,383.07,613.12,568.31,Upgrade
1,Other Revenue,26.55,26.55,30.54,27.2,20.71,17.19,15.99,11.33,10,9.67,9.32,9.05,10.96,9.58,10.53,7.92,8.39,6.45,9.28,8.84,Upgrade
2,Revenue,448.06,448.06,576.43,543.24,505.06,551.23,616.62,645.89,525.98,620.9,591.94,601.9,708.2,725.84,669.52,644.85,593.71,389.52,622.4,577.15,Upgrade
3,Revenue Growth (YoY),-11.29%,-18.72%,-6.52%,-15.89%,-3.98%,-11.22%,4.17%,7.31%,-25.73%,-14.46%,-11.59%,-6.66%,19.28%,86.34%,7.57%,11.73%,9.26%,-26.66%,-0.66%,-6.64%,Upgrade
4,Cost of Revenue,389.83,389.83,500.66,458.3,429.36,483.79,542.09,570.79,444.6,525.42,495.54,513.35,607.22,616.07,569.57,563.41,504.41,323.03,524.99,480.37,Upgrade
5,Gross Profit,58.23,58.23,75.77,84.94,75.7,67.44,74.53,75.11,81.38,95.48,96.4,88.55,100.98,109.78,99.95,81.45,89.3,66.49,97.41,96.79,Upgrade
6,"Selling, General & Admin",31.03,31.03,43.31,33,36.4,35.61,46.34,35.3,33.96,38.85,43.04,35.5,34.83,34.46,25.2,28.87,26.35,33.13,37.76,32.75,Upgrade
7,Other Operating Expenses,11.77,11.77,15.88,18.03,12.19,13.32,8.18,17.68,12.29,14.12,14.73,25.6,14.1,12.58,17.53,13.14,10.05,9.3,13.63,18.86,Upgrade
8,Operating Expenses,58.45,58.45,71.27,65.85,62.66,63.5,70.06,67.07,58.03,68.18,70.24,76.26,66.64,62.5,56.69,56.24,54.98,57.07,70.17,67.4,Upgrade
9,Operating Income,-0.23,-0.23,4.49,19.09,13.04,3.94,4.48,8.04,23.35,27.3,26.16,12.29,34.34,47.28,43.26,25.21,34.32,9.42,27.23,29.39,Upgrade
10,Interest Expense,-10.1,-10.1,-9.17,-9.09,-8.89,-10.87,-7.91,-7.75,-8.79,-8.71,-9.05,-8.25,-8.95,-8.43,-9.16,-7.82,-9.26,-8.27,-9.84,-8.45,Upgrade
11,Interest & Investment Income,0.22,0.22,0.39,0.02,0.1,1.18,0.41,0.14,0.44,0.39,0.4,0.17,0.33,0.69,0.31,0.19,0.27,0.54,0.27,0.16,Upgrade
12,Currency Exchange Gain (Loss),-0.47,-0.47,0.18,-0.79,-1.75,0.29,0.72,-2.34,-1.94,-0.47,-0.3,-0.53,0,-0.69,0.62,1.37,0.32,-1.42,0.86,-1.64,Upgrade
13,Other Non Operating Income (Expenses),0.58,0.58,-3.46,1.24,1.26,1.3,1.35,0.58,0.6,0.62,-2.4,0.32,0.06,0.06,-6.52,0.06,0.06,0.06,0.84,0.11,Upgrade
14,EBT Excluding Unusual Items,-10,-10,-7.57,10.48,3.76,-4.16,-0.95,-1.33,13.66,19.12,14.82,4,25.79,38.91,28.52,19,25.71,0.33,19.35,19.57,Upgrade
15,Gain (Loss) on Sale of Assets,1.4,1.4,1.89,1.29,1.14,0.89,1.68,0.78,3.18,2.2,3.91,1.79,0.37,1.12,1.75,0.71,2.23,0.7,0.22,0.4,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-0.05,-,-,-,-,-,-,-,-8.86,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0,0.6,-,-,-,Upgrade
18,Pretax Income,-8.6,-8.6,-5.68,11.77,4.9,-3.28,0.73,-0.55,16.84,21.32,18.67,5.78,26.16,40.03,30.28,19.71,28.54,1.03,10.72,19.96,Upgrade
19,Income Tax Expense,0.51,0.51,-6.38,4.61,3.81,1.6,-1.47,1.93,5.29,6.49,4.28,1.11,8.27,11.54,8.27,8.18,7.98,2.32,10.74,7.15,Upgrade
20,Earnings From Continuing Operations,-9.11,-9.11,0.7,7.16,1.09,-4.88,2.2,-2.48,11.55,14.83,14.39,4.67,17.89,28.49,22.01,11.53,20.56,-1.29,-0.02,12.81,Upgrade
21,Net Income,-9.11,-9.11,0.7,7.16,1.09,-4.88,2.2,-2.48,11.55,14.83,14.39,4.67,17.89,28.49,22.01,11.53,20.56,-1.29,-0.02,12.81,Upgrade
22,Net Income to Common,-9.11,-9.11,0.7,7.16,1.09,-4.88,2.2,-2.48,11.55,14.83,14.39,4.67,17.89,28.49,22.01,11.53,20.56,-1.29,-0.02,12.81,Upgrade
23,Net Income Growth,-,-,-68.03%,-,-90.54%,-,-84.72%,-,-35.44%,-47.93%,-34.64%,-59.48%,-12.98%,-,-,-9.99%,156.83%,-,-,551.63%,Upgrade
24,Shares Outstanding (Basic),476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,Upgrade
