,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,"Property, Plant & Equipment",232506,237362,230502,238932,224986,214009,207815,200375,196469,194613,Upgrade
1,Cash & Equivalents,2737,7184,3217,13987,2097,2779,2062,2530,1814,7877,Upgrade
2,Accounts Receivable,932,900,193,1013,265,270,172,253,193,210,Upgrade
3,Other Receivables,346,204,1101,70,926,1114,965,942,1135,1021,Upgrade
4,Investment In Debt and Equity Securities,-,599,986,1188,1592,2082,2328,2742,2739,2746,Upgrade
5,Goodwill,-,-,337,387,381,400,395,392,386,424,Upgrade
6,Other Current Assets,2766,3651,10843,5255,850,902,503,2590,423,709,Upgrade
7,Trading Asset Securities,107,263,494,318,922,404,37,61,27,19,Upgrade
8,Other Long-Term Assets,1820,2151,6016,6769,6672,3756,3618,-,-,-,Upgrade
9,Total Assets,241214,252314,253689,267919,238691,225716,217895,209885,203186,207619,Upgrade
10,Current Portion of Long-Term Debt,11194,11980,11075,8087,11956,5742,2803,3248,1517,937,Upgrade
11,Long-Term Debt,47677,51312,51868,61055,47182,47872,43669,39361,38449,37526,Upgrade
12,Long-Term Leases,25,29,33,22,-,5,-,-,-,-,Upgrade
13,Accounts Payable,111,90,95,121,79,104,60,58,72,80,Upgrade
14,Accrued Expenses,1318,1615,1391,1332,1994,1376,1869,2080,2259,2331,Upgrade
15,Current Income Taxes Payable,539,441,661,453,728,483,650,975,584,370,Upgrade
16,Current Unearned Revenue,-,-,-,-,-,-,424,-,393,-,Upgrade
17,Other Current Liabilities,-,1685,1028,1395,-,1205,-,627,762,1295,Upgrade
18,Long-Term Unearned Revenue,536,502,477,446,490,522,-,401,-,310,Upgrade
19,Long-Term Deferred Tax Liabilities,3943,3926,3385,3330,3469,3348,3235,3029,2937,2871,Upgrade
20,Other Long-Term Liabilities,4422,2292,2686,2618,1935,2069,2118,1413,2186,1782,Upgrade
21,Total Liabilities,69765,73872,72699,78859,67833,62726,54828,51192,49159,47502,Upgrade
22,Common Stock,172133,178823,181169,188940,170569,162688,163040,158720,153853,159711,Upgrade
23,Total Common Equity,172133,178823,181169,188940,170569,162688,163040,158720,153853,159711,Upgrade
24,Minority Interest,-684,-381,-179,120,289,302,27,-27,174,406,Upgrade
25,Shareholders' Equity,171449,178442,180990,189060,170858,162990,163067,158693,154027,160117,Upgrade
26,Total Liabilities & Equity,241214,252314,253689,267919,238691,225716,217895,209885,203186,207619,Upgrade
27,Total Debt,58896,63321,62976,69164,59138,53619,46472,42609,39966,38463,Upgrade
28,Net Cash / Debt,-56052,-55874,-59265,-54859,-56119,-50436,-44373,-40018,-38125,-30567,Upgrade
29,Net Cash Per Share,-21.90,-21.64,-23.33,-23.17,-26.50,-23.61,-20.92,-19.31,-18.50,-14.67,Upgrade
30,Filing Date Shares Outstanding,2577,2554,2562,2554,2107,2110,2091,2082,2062,2058,Upgrade
31,Total Common Shares Outstanding,2577,2554,2562,2554,2108,2110,2091,2082,2062,2058,Upgrade
32,Book Value Per Share,66.81,70.02,70.72,73.98,80.91,77.10,77.99,76.24,74.60,77.61,Upgrade
33,Tangible Book Value,172133,178823,180832,188553,170188,162288,162645,158328,153467,159287,Upgrade
34,Tangible Book Value Per Share,66.81,70.02,70.58,73.83,80.72,76.91,77.80,76.05,74.41,77.40,Upgrade
35,Land,1696,1677,1625,1646,1575,1319,1318,1321,1320,1316,Upgrade
36,Construction In Progress,825,804,773,728,766,-,-,-,-,-,Upgrade
