,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,6.94,6.94,2.34,11.98,7.57,5.02,1.93,4.37,10.4,5.61,7.89,8.87,5.39,4.94,2.99,7.76,3.88,6.53,10.12,6.88,Upgrade
1,Revenue Growth (YoY),-8.33%,38.29%,21.23%,173.99%,-27.16%,-10.60%,-75.54%,-50.68%,92.75%,13.74%,163.72%,14.28%,38.99%,-24.42%,-70.43%,12.76%,-49.64%,10.27%,23.23%,-11.31%,Upgrade
2,Cost of Revenue,5.64,5.64,2,10.66,5.31,4.07,1.76,3.88,9.07,4.97,6.9,7.65,4.85,4.4,2.73,6.73,3.33,5.47,8.78,5.85,Upgrade
3,Gross Profit,1.3,1.3,0.35,1.32,2.26,0.95,0.17,0.49,1.33,0.64,0.99,1.21,0.54,0.54,0.27,1.02,0.55,1.06,1.34,1.03,Upgrade
4,"Selling, General & Admin",1.37,1.37,1.39,1.58,1.65,1.44,1.55,1.67,1.33,1.6,1.32,1.9,1.43,1.99,1.99,4.21,5.24,4.98,6.25,6.55,Upgrade
5,Operating Expenses,1.37,1.37,1.55,1.58,1.65,1.44,2.62,1.67,1.33,1.6,2.06,1.9,1.43,1.99,1.99,4.21,5.24,4.98,6.25,6.55,Upgrade
6,Operating Income,-0.07,-0.07,-1.2,-0.25,0.62,-0.48,-2.45,-1.19,-0.01,-0.96,-1.06,-0.69,-0.89,-1.45,-1.72,-3.18,-4.7,-3.92,-4.9,-5.52,Upgrade
7,Interest Expense,-,-,-,-0,-0,-0,-,-0.31,-0.54,-0.48,-0.76,-0.51,-0.48,-0.46,-0.22,-0.18,-0.18,-0.19,-0.38,-0.36,Upgrade
8,Interest & Investment Income,0.01,0.01,-,-,0,-,0.18,-,-,-,-,-,-,-,0.06,-,-,-,0,-,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.26,-0.09,-1.38,0.14,-0.97,-0.01,Upgrade
10,Currency Exchange Gain (Loss),-0,-0,0.04,-,0.03,-,0.6,-,0.32,-,-0.1,-,-,-,-0.39,-,-,-,-,-,Upgrade
11,Other Non Operating Income (Expenses),-0.01,-0.01,-0.2,0.13,0.1,0,-57.24,56.48,-,-,0.53,-0.03,-0.7,0.15,-1.35,0.04,1.34,0.06,8.76,-0.24,Upgrade
12,EBT Excluding Unusual Items,-0.08,-0.08,-1.35,-0.13,0.75,-0.48,-58.92,54.98,-0.23,-1.43,-1.39,-1.23,-2.07,-1.76,-2.35,-3.42,-4.92,-3.91,2.51,-6.13,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-0,-,-,-,-0.4,-,-,-,-0.09,-,-,-,-3.24,-0.25,0.19,0.01,0.06,-0.03,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.37,-,-,-,-,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,-,-,-,-2.64,-,Upgrade
16,Other Unusual Items,-,-,-,-,-,-,55.7,-,-,-,-,-,-,-,0.29,-,-,-,-,-,Upgrade
17,Pretax Income,-0.08,-0.08,-1.36,-0.13,0.75,-0.48,-3.61,54.98,-0.23,-1.43,-1.48,-1.23,-2.07,-1.76,-5.7,-3.67,-4.72,-3.89,-0.06,-6.15,Upgrade
