,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,43,123,263,442,8,10,8,7,4,4,8,14,14,14,14,13,13,14,18,44,28,Upgrade
1,Market Cap Growth,1083.56%,1083.56%,3322.22%,6313.22%,93.40%,151.58%,-8.67%,-50.89%,-71.67%,-70.56%,-40.00%,8.36%,5.98%,1.52%,-22.84%,-70.33%,-53.09%,-55.67%,-37.51%,22.07%,-37.14%,Upgrade
2,Enterprise Value,33,105,245,438,4,6,3,54,51,51,57,43,43,43,43,42,42,33,37,27,12,Upgrade
3,Last Close Price,0.38,1.08,2.31,3.88,0.27,0.29,0.22,0.19,0.20,0.21,0.43,0.72,0.72,0.72,0.72,0.57,0.58,0.61,0.80,1.92,1.24,Upgrade
4,PE Ratio,-,-,-,-,-,0.20,-,-,0.08,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.27,4.36,9.12,16.42,0.29,0.55,0.35,0.31,0.14,0.13,0.30,0.52,0.63,0.67,0.72,0.61,0.47,0.50,0.58,1.42,0.98,Upgrade
6,PB Ratio,2.09,5.93,12.68,20.62,1.49,2.02,1.48,1.33,-,-0.09,-0.18,-0.29,-,-0.30,-0.33,-0.31,-,1.76,1.11,3.06,-,Upgrade
7,P/TBV Ratio,5.93,5.93,12.68,20.62,1.49,2.02,1.48,1.33,-,-,-,-,-,-,-,-,-,2.08,1.70,5.06,-,Upgrade
8,EV/Sales Ratio,1.16,3.73,8.49,16.27,0.14,0.30,0.14,2.40,1.79,1.55,2.07,1.60,1.95,2.05,2.21,1.99,1.50,1.20,1.19,0.89,0.41,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-1.69,-,-,-,-19.97,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-1.64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Debt / Equity Ratio,0.00,0.00,0.00,0.03,0.01,0.01,0.29,0.29,-,-1.06,-1.02,-1.02,-,-1.06,-1.05,-1.05,-,4.02,1.69,1.93,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,0.02,-,-,-,622.46,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Turnover,0.96,0.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,4.56,4.04,7.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,2.00,2.00,2.00,3.75,-,0.75,-,0.93,-,0.19,-,0.20,-,0.14,-,0.23,-,0.21,-,0.90,-,Upgrade
16,Current Ratio,2.89,2.89,2.89,3.90,-,0.99,-,0.98,-,0.23,-,0.23,-,0.18,-,0.25,-,0.53,-,1.34,-,Upgrade
17,Return on Equity (ROE),-4.65%,-4.57%,-43.19%,-13.20%,38.14%,-40.93%,-,-,-,-,-,-,-,-,-,-,-155.93%,-101.72%,-2.03%,-,Upgrade,
18,Return on Assets (ROA),-0.59%,-0.61%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-0.83%,-0.80%,-22.05%,-12.08%,25.82%,-18.07%,-,-,-0.66%,-215.54%,-,-,-88.51%,-161.01%,-,-,-28.13%,-22.84%,-27.89%,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-68.05%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-4.82%,-1.70%,-0.51%,-0.37%,-50.16%,493.33%,654.88%,715.48%,1289.15%,-126.56%,-82.89%,-51.95%,-181.87%,-200.16%,-202.65%,-231.13%,-125.97%,-131.50%,-104.40%,-47.71%,-85.42%,Upgrade
22,FCF Yield,-8.16%,-6.02%,-1.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-238.75%,-300.00%,-300.00%,-603.44%,-82.66%,-82.66%,-82.66%,-9.06%,-,-,-,-0.02%,0.01%,0.01%,0.01%,-6.34%,-0.00%,-4.80%,-20.00%,-12.82%,-19.99%,Upgrade
24,Total Shareholder Return,-238.75%,-300.00%,-300.00%,-603.44%,-82.66%,-82.66%,-82.66%,-9.06%,-,-,-,-0.02%,0.01%,0.01%,0.01%,-6.34%,-0.00%,-4.80%,-20.00%,-12.82%,-19.99%,Upgrade
