,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Market Capitalization,319,153,38,42,64,51,66,58,43,56,48,52,44,36,59,294,165,180,942,1050,1098,Upgrade
1,Market Cap Growth,202.77%,202.77%,-42.28%,-27.19%,47.61%,-9.80%,38.07%,12.06%,-1.22%,56.65%,-18.45%,-82.35%,-73.49%,-80.07%,-93.73%,-72.00%,-84.97%,-86.36%,5.37%,20.69%,103.33%,Upgrade
2,Enterprise Value,287,207,88,78,99,91,106,98,85,110,102,125,117,95,119,338,208,229,994,1077,1125,Upgrade
3,Last Close Price,0.80,0.39,0.39,0.36,0.54,0.52,0.68,0.59,0.44,0.60,0.62,0.75,0.64,0.78,1.37,8.17,4.58,5.00,26.17,29.17,30.51,Upgrade
4,PE Ratio,-,-,-,-,-1.73,-1.21,-1.44,-,-,-,-,-,5.21,-,19.87,-,-,-,-193.93,-,-207.39,Upgrade
5,PS Ratio,0.76,0.89,0.22,0.23,0.34,0.26,0.33,0.29,0.22,0.28,0.25,0.27,0.26,0.22,0.36,1.83,1.07,1.26,7.00,7.61,8.17,Upgrade
6,PB Ratio,1.96,0.95,0.23,0.52,0.78,0.61,0.85,0.76,-,0.47,0.42,0.46,-,0.34,0.67,3.27,-,2.08,11.04,11.58,-,Upgrade
7,P/TBV Ratio,0.97,0.97,0.24,0.54,0.81,0.64,0.90,0.80,-,0.76,0.73,0.79,-,0.60,0.67,3.27,-,2.07,11.00,11.54,-,Upgrade
8,EV/Sales Ratio,1.66,1.19,0.50,0.43,0.53,0.47,0.53,0.49,0.43,0.56,0.52,0.66,0.71,0.57,0.73,2.10,1.35,1.60,7.38,7.81,8.37,Upgrade
9,EV/EBITDA Ratio,-,-41.46,-52.65,-,5.16,6.33,8.42,15.11,-13.12,-20.21,-14.20,-,34.60,39.42,32.05,60.18,49.92,76.22,465.56,-,-1872.95,Upgrade
10,EV/EBIT Ratio,-,-,-,-,9.81,19.35,57.97,-,-,-,-,-,-,-,-,-,-,-,-246.64,-,-,Upgrade
11,Debt / Equity Ratio,0.27,0.27,0.27,0.79,0.66,0.66,0.82,0.82,-,0.58,0.70,0.70,-,1.08,1.06,1.06,-,0.93,0.96,0.96,-,Upgrade
12,Debt / EBITDA Ratio,-,8.98,8.98,-,2.10,3.42,2.18,8.64,-,9.04,14.64,-,-,72.46,52.79,4064.75,-,12.46,9.59,-,-,Upgrade
13,Asset Turnover,0.70,0.80,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,6.61,6.65,6.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,3.17,3.17,3.17,0.90,-,1.39,-,1.13,-,1.14,-,0.92,-,0.77,-,1.07,-,2.33,-,2.25,-,Upgrade
16,Current Ratio,3.68,3.68,3.68,1.27,-,1.83,-,1.50,-,1.61,-,1.38,-,1.12,-,1.76,-,3.02,-,2.83,-,Upgrade
17,Return on Equity (ROE),-2.65%,-3.57%,-77.18%,16.32%,10.12%,21.30%,-,-,-4.30%,-3.77%,-,-,-14.30%,23.06%,-,-,-1.97%,0.49%,-,-,Upgrade,
18,Return on Assets (ROA),-0.57%,-0.65%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-0.67%,-0.79%,-25.15%,7.36%,3.65%,8.57%,-,-,-1.12%,-1.90%,-,-,-2.86%,-2.95%,-,-,-0.65%,0.36%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,3.73%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Earnings Yield,-4.51%,-9.37%,-29.69%,-14.97%,-57.67%,-82.76%,-69.38%,-86.99%,-44.40%,-19.02%,-27.29%,-13.38%,19.18%,-0.06%,5.03%,-0.69%,-2.41%,-1.44%,-0.52%,-0.48%,-0.48%,Upgrade
22,FCF Yield,-7.82%,-13.48%,-27.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,-93.27%,-182.03%,-182.03%,-1.83%,-18.71%,-33.62%,-37.57%,-56.77%,-64.24%,-66.77%,-97.81%,-108.70%,-56.53%,-24.30%,-1.78%,-,-,-,-,-,-,Upgrade
24,Total Shareholder Return,-93.27%,-182.03%,-182.03%,-1.83%,-18.71%,-33.62%,-37.57%,-56.77%,-64.24%,-66.77%,-97.81%,-108.70%,-56.53%,-24.30%,-1.78%,-,-,-,-,-,-,Upgrade
