,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+13 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+13 Quarters
0,Revenue,7.34,7.34,7.58,7.84,7.85,7.49,9.22,8.85,8.4,8.23,10.84,7.53,7.23,7.16,6.88,7.45,6.54,6.57,6.63,5.92,Upgrade
1,Revenue Growth (YoY),-6.55%,-2.07%,-17.85%,-11.37%,-6.47%,-8.92%,-14.92%,17.43%,16.18%,14.92%,57.47%,1.18%,10.54%,8.93%,3.82%,25.86%,17.25%,15.28%,1.61%,-5.33%,Upgrade
2,Cost of Revenue,5.41,5.41,5.99,5.5,5.82,4.93,5.45,7.15,6.34,6,9.31,5.69,5.42,5.44,4.39,5.91,5.1,4.9,4.95,4.42,Upgrade
3,Gross Profit,1.93,1.93,1.58,2.34,2.03,2.57,3.77,1.7,2.06,2.22,1.53,1.85,1.81,1.72,2.49,1.54,1.44,1.67,1.68,1.49,Upgrade
4,"Selling, General & Admin",2.03,2.03,4.01,1.64,1.68,1.74,3.87,1.97,2.21,2.48,4,1.86,2.21,2.1,2.94,1.61,1.52,1.63,2.25,1.61,Upgrade
5,Operating Expenses,2.03,2.03,4.01,1.64,1.68,1.74,3.87,1.97,2.21,2.48,4,1.86,2.21,2.1,2.94,1.61,1.52,1.63,2.25,1.61,Upgrade
6,Operating Income,-0.1,-0.1,-2.43,0.7,0.35,0.83,-0.1,-0.26,-0.15,-0.25,-2.47,-0.01,-0.4,-0.37,-0.45,-0.08,-0.08,0.04,-0.57,-0.11,Upgrade
7,Interest Expense,-0.1,-0.1,-0.16,-0.13,-0.05,-0.09,-0.07,-0.1,-0.09,-0.09,-0.09,-0.1,-0.23,-0.14,-0.09,-0.21,-0.2,-0.17,-0.3,-0.1,Upgrade
8,Interest & Investment Income,0.01,0.01,-,0.01,0.02,0.01,0.05,-,-,-,0.03,0,0.01,0.01,0.1,0,0.02,0.01,0.02,0.02,Upgrade
