,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8528,9276,8036,8991,10799,10650,11422,12753,15692,9225,14154,4949,5577,4016,4390,4415,4587,4620,5152,5994,3876,Upgrade
1,Market Cap Growth,-12.90%,-12.90%,-29.64%,-29.50%,-31.18%,15.45%,-19.30%,157.68%,181.38%,129.73%,222.43%,12.10%,21.58%,-13.08%,-14.79%,-26.34%,18.34%,33.29%,38.91%,50.19%,29.52%,Upgrade
2,Enterprise Value,9275,9884,8661,9665,11533,11229,12161,13197,15664,9380,15162,5994,6660,4967,5400,5373,5439,5482,6112,6945,4835,Upgrade
3,Last Close Price,15.12,16.85,14.21,16.15,19.99,19.75,20.97,23.75,29.25,17.50,26.55,9.49,10.79,7.57,8.20,8.06,8.88,8.81,9.67,11.45,7.04,Upgrade
4,PE Ratio,19.01,20.68,16.33,18.47,21.75,20.90,23.48,28.08,38.17,25.86,41.28,13.87,16.00,11.03,12.45,13.03,14.12,15.15,15.94,19.32,12.92,Upgrade
5,PS Ratio,1.11,1.11,0.98,1.13,1.33,1.25,1.34,1.53,2.09,1.30,2.12,0.75,0.85,0.64,0.70,0.73,0.76,0.79,0.89,1.05,0.69,Upgrade
6,PB Ratio,1.82,1.82,1.62,1.80,2.26,2.27,2.51,2.80,3.61,2.20,3.48,1.22,1.53,1.12,1.25,1.25,1.35,1.42,1.63,1.89,1.25,Upgrade
7,P/TBV Ratio,2.12,2.12,1.88,2.10,2.66,2.65,2.95,3.31,4.30,2.64,4.17,1.47,1.86,1.36,1.53,1.52,1.65,1.71,1.97,2.30,1.52,Upgrade
8,P/FCF Ratio,54.87,54.87,-,-,-180.42,-,33.90,-,30.56,-,438.78,-,-,-,41.19,35.99,-,22.26,68.91,87.21,-212.48,Upgrade
