,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3681,3287,1964,3522,4453,4622,4741,5029,5130,5046,5316,6011,6417,5824,5740,4622,4741,5062,4555,5130,4250,Upgrade
1,Market Cap Growth,-28.90%,-28.90%,-58.57%,-29.97%,-13.20%,-8.39%,-10.83%,-16.34%,-20.05%,-13.37%,-7.37%,30.04%,35.36%,15.05%,26.02%,-9.90%,11.55%,19.60%,-6.92%,-24.06%,-9.06%,Upgrade
2,Enterprise Value,4380,4078,2758,4050,4982,5320,5500,5542,5644,5484,5725,6259,6665,6126,5953,4901,5020,5528,5028,5672,4792,Upgrade
3,Last Close Price,2.19,1.95,1.16,2.08,2.63,2.73,2.80,2.97,3.03,2.98,3.14,3.55,3.79,3.44,3.39,2.73,2.80,2.99,2.69,3.03,2.51,Upgrade
4,PE Ratio,40.38,35.70,732.94,-,-37.33,-,-,-,-,-,-,-,-,43.94,46.67,40.78,85.26,893.97,-2.72,-,-,Upgrade
5,Forward PE,-,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,17.23,Upgrade
6,PS Ratio,1.63,1.44,0.88,1.61,1.98,2.05,2.13,2.06,2.04,2.06,2.10,2.59,2.94,2.45,2.61,2.22,2.46,2.81,2.46,2.72,2.10,Upgrade
7,PB Ratio,1.41,1.25,0.75,1.34,1.67,1.83,1.81,1.83,1.83,1.71,1.73,1.95,2.02,1.74,1.73,1.42,1.47,1.57,1.43,1.63,1.34,Upgrade
8,P/TBV Ratio,1.99,1.99,1.19,2.12,2.62,2.13,2.09,2.09,2.10,1.95,1.96,2.22,2.29,1.96,1.95,1.60,1.66,1.78,1.61,1.84,1.51,Upgrade
9,P/FCF Ratio,14.44,12.89,12.73,-,42.46,-128.89,-18.21,-,-,-,-35.12,-,86.35,-,36.01,23.64,-,43.29,30.56,88.18,-,Upgrade
10,P/OCF Ratio,7.40,7.40,5.20,-,14.46,23.76,185.69,-,26.23,-,21.03,-,23.19,-,19.76,15.27,17.92,21.61,17.61,27.91,-,Upgrade
11,EV/Sales Ratio,1.92,1.79,1.24,1.85,2.22,2.36,2.47,2.27,2.24,2.23,2.26,2.70,3.06,2.58,2.71,2.35,2.61,3.06,2.72,3.00,2.36,Upgrade
12,EV/EBITDA Ratio,28.08,26.70,55.49,-46.76,-,-,-,-59.34,-,-,-134.17,-,-,15.64,15.05,12.90,14.31,20.58,19.46,19.94,16.70,Upgrade
13,EV/EBIT Ratio,-,-83.68,-18.69,-,-,-,-,-,-,-,-,-,-,27.87,29.64,26.11,36.96,178.95,332.09,-,-,Upgrade
14,EV/FCF Ratio,17.18,16.00,17.88,-,47.50,-148.33,-21.13,-,-,-,-37.81,-,89.70,-,37.34,25.07,-,47.27,33.74,97.49,-,Upgrade
15,Debt / Equity Ratio,0.42,0.42,0.41,0.39,0.34,0.37,0.41,0.34,0.25,0.21,0.22,0.19,0.17,0.12,0.16,0.12,0.17,0.14,0.21,0.20,0.24,Upgrade
16,Debt / EBITDA Ratio,7.00,3.44,4.23,10.32,-,-,-,25.64,-,-,4.23,-,-,1.16,1.31,1.23,1.04,1.25,1.96,3.32,4.21,Upgrade
17,Debt / FCF Ratio,4.28,4.28,7.00,-,8.78,-26.40,-4.16,-,-,-,-4.55,-,7.08,-,3.34,1.94,-,3.85,4.43,11.01,-,Upgrade
18,Asset Turnover,0.52,0.52,0.37,0.49,0.50,0.51,0.43,0.51,0.47,0.67,0.49,0.44,0.51,0.50,0.37,0.61,0.38,0.41,0.24,0.50,Upgrade,
19,Inventory Turnover,7.17,7.87,8.71,5.72,7.01,7.59,8.02,5.25,6.67,5.28,8.42,5.25,5.55,6.02,8.29,6.77,9.64,5.79,8.80,3.83,7.50,Upgrade
20,Quick Ratio,0.30,0.30,0.28,0.23,0.25,0.53,0.58,0.54,0.54,0.60,0.76,0.61,0.80,0.70,0.90,0.82,0.90,0.73,0.93,0.82,0.89,Upgrade
21,Current Ratio,0.61,0.61,0.57,0.55,0.52,0.85,0.86,0.97,0.94,1.20,1.26,1.17,1.20,1.33,1.29,1.24,1.22,1.21,1.24,1.15,1.16,Upgrade
22,Return on Equity (ROE),0.32%,0.52%,-6.06%,19.38%,-13.69%,-18.78%,-5.19%,-20.38%,-17.00%,-1.25%,-11.21%,-21.08%,4.25%,6.11%,3.63%,1.58%,3.30%,5.12%,-3.47%,-4.69%,Upgrade,
23,Return on Assets (ROA),1.56%,0.35%,-1.24%,-3.30%,-3.63%,-6.51%,-1.94%,-5.47%,-6.97%,-0.26%,-4.28%,-9.37%,2.24%,2.98%,1.83%,4.50%,1.30%,2.33%,-0.93%,-1.03%,Upgrade,
24,Return on Capital (ROIC),2.07%,0.46%,-1.63%,-4.42%,-4.75%,-8.14%,-2.48%,-7.18%,-8.94%,-0.33%,-5.47%,-12.04%,2.87%,3.79%,2.32%,5.73%,1.63%,2.85%,-1.13%,-1.26%,Upgrade,
25,Return on Capital Employed (ROCE),-,-1.54%,-4.69%,-,-,-,-,-,-,-,-,-,-,6.28%,5.83%,5.55%,4.05%,0.91%,0.45%,-,-,Upgrade
26,Earnings Yield,2.50%,2.80%,0.14%,-3.54%,-2.68%,-8.43%,-9.06%,-6.25%,-7.15%,-7.79%,-4.32%,-2.82%,-0.81%,2.28%,2.14%,2.45%,1.17%,0.11%,-36.74%,-33.23%,-40.23%,Upgrade
